trade_date	actual_trade_date	universe	snapshot_minute	sector_code	sector_name	theme_code	theme_name	main_net_amount	big_order_net_amount	strength	pct_chg	relative_inflow	float_market_cap	change_from_open	member_count	main_buy_amount	main_sell_amount
20260811	20260811	featured	15:00	801382k	分拆上市预期	801382k	分拆上市预期	10499465	-14510122	-70	-0.705	0.00412201947161861	2547165308726	10172051	0	325183575	-314684110
20260811	20260811	featured	15:00	801873k	首发经济	801873k	首发经济	9975826	10986317	-46	-0.158	0.05569841167857066	179104317329	10004358	42	126709278	-116733452
20260811	20260811	featured	15:00	801990k	外卖概念	801990k	外卖概念	8980605	0	-12	-0.127	0.04683809830114908	191737182459	8980605	28	42762500	-33781895
20260811	20260811	featured	15:00	801964k	压缩机	801964k	压缩机	8224470	-5968807	4	0.048	0.017605852726584707	467144087124	7923848	0	89864608	-81640138
20260811	20260811	featured	15:00	801995k	MIM	801995k	MIM	7829444	0	7	0.079	0.02577365930568421	303776964968	7829444	0	27283922	-19454478
20260811	20260811	featured	15:00	801399k	智慧城市	801399k	智慧城市	7520043	-404255	-53	-0.32	0.0018926456602284467	3973296828891	8645654	0	196765329	-189245286
20260811	20260811	featured	15:00	801211k	新疆	801211k	新疆	6324264	0	-52	-0.432	0.005283567505511017	1196968524279	6324264	46	41357634	-35033370
20260811	20260811	featured	15:00	801050k	彩票概念	801050k	彩票概念	4930906	9266680	49	1.446	0.039011916977116146	126394865520	4488826	0	89987369	-85056463
20260811	20260811	featured	15:00	801848k	财税数字化	801848k	财税数字化	4798542	0	-29	-0.295	0.018146432372085908	264434457507	4798542	0	16321735	-11523193
20260811	20260811	featured	15:00	801636k	露营经济	801636k	露营经济	3161312	0	5	0.053	0.01927551600292469	164006608151	3161312	0	31277328	-28116016
20260811	20260811	featured	15:00	801541k	生物质能	801541k	生物质能	2327646	0	-39	-0.394	0.0033824357546670737	688156751178	1885035	0	76082821	-73755175
20260811	20260811	featured	15:00	801493k	光储充一体化	801493k	光储充一体化	2147257	1406791	-121	-0.715	0.01113355697616413	192863521029	-4683562	0	555586785	-553439528
20260811	20260811	featured	15:00	801363k	黑龙江自贸区	801363k	黑龙江自贸区	1048892	0	-15	-0.159	0.014169852404896753	74022789372	1048892	0	1048892	0
20260811	20260811	featured	15:00	803017k	消防	803017k	消防	870843	0	-53	-0.534	0.01415347428639886	61528567642	1619943	0	33272810	-32401967
20260811	20260811	featured	15:00	801417k	天津自贸区	801417k	天津自贸区	762457	0	-82	-0.824	0.008610146170425497	88553316623	762457	0	9862007	-9099550
20260811	20260811	featured	15:00	801202k	世界杯概念	801202k	世界杯概念	553915	-209040	-12	0.169	0.0016981520463940003	326186928418	553915	0	65046765	-64492850
20260811	20260811	featured	15:00	801742k	内蒙古自治区	801742k	内蒙古自治区	61963	0	-177	-1.267	7.007970452805545e-05	884178956194	61963	0	362857	-300894
20260811	20260811	featured	15:00	801133k	eSIM	801133k	eSIM	0	0	64	0.646	0	226218302371	0	0	0	0
20260811	20260811	featured	15:00	801092k	铅酸电池	801092k	铅酸电池	0	0	45	0.457	0	200492700692	0	0	0	0
20260811	20260811	featured	15:00	801961k	影石概念	801961k	影石概念	0	0	21	0.211	0	63842576155	0	0	0	0
20260811	20260811	featured	15:00	801254k	防脱发	801254k	防脱发	0	0	18	0.93	0	177315477330	0	0	0	0
20260811	20260811	featured	15:00	801232k	环球影城	801232k	环球影城	0	0	0	1.4	0	43288534039	0	0	0	0
20260811	20260811	featured	15:00	801992k	文交所	801992k	文交所	0	0	-16	-0.168	0	29668244522	0	0	0	0
20260811	20260811	featured	15:00	803012k	SOFC电池	803012k	SOFC电池	0	0	-66	-0.66	0	691349240587	0	0	0	0
20260811	20260811	featured	15:00	801415k	电子发票	801415k	电子发票	0	0	-78	-0.785	0	52913938675	0	0	0	0
20260811	20260811	featured	15:00	803034k	打印机	803034k	打印机	0	0	-92	-0.921	0	401813030635	0	0	0	0
20260811	20260811	featured	15:00	801814k	中电科重组	801814k	中电科重组	0	0	-92	-0.927	0	583392071197	0	0	0	0
20260811	20260811	featured	15:00	801978k	中科系	801978k	中科系	0	0	-93	-0.938	0	283624405414	0	0	0	0
20260811	20260811	featured	15:00	801764k	西藏自治区	801764k	西藏自治区	0	0	-151	-1.513	0	254239224322	0	0	0	0
20260811	20260811	featured	15:00	801578k	铀矿	801578k	铀矿	0	0	-234	-2.345	0	193541995870	0	0	0	0
20260811	20260811	featured	15:00	801595k	北交所	801595k	北交所	0	0	-535	-1.307	0	466648977650	0	0	0	0
20260811	20260811	featured	15:00	801123k	服装家纺	801123k	服装家纺	-53648	59573825	487	0.115	-8.273096931767628e-05	648463331718	-1949568	0	1109196738	-1109250386
20260811	20260811	featured	15:00	801747k	宁夏回族自治区	801747k	宁夏回族自治区	-141470	0	-76	-0.768	-0.0005395910600550424	262180029420	-141470	0	901798	-1043268
20260811	20260811	featured	15:00	801653k	霍乱概念	801653k	霍乱概念	-238767	0	-52	0.523	-0.0033143672049288364	72039995944	-238767	0	1603290	-1842057
20260811	20260811	featured	15:00	801380k	生鲜电商	801380k	生鲜电商	-315402	0	-115	-1.159	-0.0014148998069472894	222914724033	-315402	0	471000	-786402
20260811	20260811	featured	15:00	801956k	卫生护理	801956k	卫生护理	-734946	0	-58	-0.587	-0.012778820095464109	57512821568	-734946	0	17578083	-18313029
20260811	20260811	featured	15:00	801648k	数字藏品	801648k	数字藏品	-1300838	3061882	-101	-1.013	-0.0038502125348770025	337861348748	-798997	0	24508040	-25808878
20260811	20260811	featured	15:00	801076k	乡村振兴	801076k	乡村振兴	-1478566	-13954189	-89	-0.697	-0.00028542116311313287	5180295616040	-1478566	0	368461532	-369940098
20260811	20260811	featured	15:00	801614k	电子纸	801614k	电子纸	-1615541	3187116	-52	-0.524	-0.006472246189551729	249610560644	-1615541	0	8116055	-9731596
20260811	20260811	featured	15:00	801656k	热泵	801656k	热泵	-2369828	0	-53	-0.536	-0.010793968954467529	219551122483	-2369828	0	6235429	-8605257
20260811	20260811	featured	15:00	801777k	AMD概念	801777k	AMD概念	-2655066	0	-52	-0.524	-0.0014505567268508096	1830377227483	-2655066	21	13184555	-15839621
20260811	20260811	featured	15:00	801164k	自行车	801164k	自行车	-2668246	0	-122	-1.226	-0.0532149123038403	50140945169	-2668246	0	2848510	-5516756
20260811	20260811	featured	15:00	801227k	烟草	801227k	烟草	-2749333	-3931535	-37	-0.373	-0.013919059850954964	197522895184	-2290900	0	30339259	-33088592
20260811	20260811	featured	15:00	801200k	互联网医疗	801200k	互联网医疗	-3395936	0	-31	-0.312	-0.005011470858076599	677632594536	-3395936	0	24610588	-28006524
20260811	20260811	featured	15:00	801909k	可转债	801909k	可转债	-3569797	3528903	-66	-0.662			-4075320	0	5946031308	-5949601105
20260811	20260811	featured	15:00	801662k	火电灵活改造	801662k	火电灵活改造	-3720040	0	9	0.099	-0.012244056422412325	303824147134	-3720040	0	26467624	-30187664
20260811	20260811	featured	15:00	801049k	租售同权	801049k	租售同权	-4279440	0	21	0.218	-0.017266386691142378	247848034250	-4279440	0	16924019	-21203459
20260811	20260811	featured	15:00	801082k	ST摘帽	801082k	ST摘帽	-5070147	32792734	868	0.19	-0.014144483645609551	358454018332	-3951136	0	675563217	-680633364
20260811	20260811	featured	15:00	801461k	C2M	801461k	C2M	-5688705	-3043930	-9	-0.092	-0.020916347957785394	271974104250	-5293872	0	111277040	-116965745
20260811	20260811	featured	15:00	801857k	PPP概念	801857k	PPP概念	-5729103	3292384	-45	-0.24	-0.002466960728063477	2322332469596	-5416324	0	177629410	-183358513
20260811	20260811	featured	15:00	801606k	成渝经济圈	801606k	成渝经济圈	-6382833	0	49	0.495	-0.14380247821201692	44386112669	-7955575	0	76141649	-82524482
20260811	20260811	featured	15:00	801251k	送转预期	801251k	送转预期	-6517151	0	-43	-0.435	-0.0419388839097648	155396386180	-6517151	0	23229212	-29746363
20260811	20260811	featured	15:00	801168k	工业气体	801168k	工业气体	-7277722	-3438330	-102	-1.029	-0.04291990475968701	169565194535	-4813559	0	431962241	-439239963
20260811	20260811	featured	15:00	801735k	中船系	801735k	中船系	-7820372	0	-154	-1.541	-0.017663668922231316	442737691384	-7488722	0	8673945	-16494317
20260811	20260811	featured	15:00	801773k	热力	801773k	热力	-7846373	0	-55	-0.556	-0.04606399744809817	170336345838	-7846373	0	48900476	-56746849
20260811	20260811	featured	15:00	801122k	壳资源	801122k	壳资源	-7949999	-3931535	-50	-0.325	-0.014087231424005609	564340767942	-5864431	0	153415325	-161365324
20260811	20260811	featured	15:00	801625k	在线办公	801625k	在线办公	-8059050	0	-71	-0.716	-0.021771292611262552	370168650245	-8059050	0	14144913	-22203963
20260811	20260811	featured	15:00	801209k	振兴东北	801209k	振兴东北	-8307524	0	-46	-0.095	-0.02978082948933395	278955426778	-7342436	0	38982994	-47290518
20260811	20260811	featured	15:00	801996k	社保卡	801996k	社保卡	-9025283	0	-36	0.241	-0.061957481721052116	145668977326	-9025283	0	16114705	-25139988
20260811	20260811	featured	15:00	801788k	仪器仪表	801788k	仪器仪表	-9148490	0	-87	-0.874	-0.03564942433233044	256623779243	-8080479	0	92883584	-102032074
20260811	20260811	featured	15:00	801419k	通用航空	801419k	通用航空	-10071514	4257000	-151	-1.519	-0.02214470856421885	454804540362	-9968514	0	38893804	-48965318
20260811	20260811	featured	15:00	801040k	造纸	801040k	造纸	-10404392	14827489	484	-0.156	-0.057100119234222854	182213139649	-11288759	35	390765346	-401169738
20260811	20260811	featured	15:00	801143k	百度概念	801143k	百度概念	-10539606	0	-38	-0.305	-0.0036512730589486047	2886556505044	-10539606	0	20641852	-31181458
20260811	20260811	featured	15:00	801246k	水务	801246k	水务	-10557596	0	-16	-0.169	-0.07596441189401631	138980816632	-9585436	15	108707536	-119265132
20260811	20260811	featured	15:00	801451k	wifi6/7	801451k	wifi6/7	-10583050	-7337302	-18	-0.185	-0.02027947228237452	521860226570	-10831083	0	212022417	-222605467
20260811	20260811	featured	15:00	801075k	自主可控	801075k	自主可控	-10649623	2132123	-55	-0.374	-0.009316620423107724	1143077909838	-10649623	63	145569972	-156219595
20260811	20260811	featured	15:00	801450k	年报预增	801450k	年报预增	-11820552	0	-64	-0.54	-0.0048141642603057805	2455369480735	-9910082	0	36436649	-48257201
20260811	20260811	featured	15:00	801053k	零售	801053k	零售	-12008331	-41141005	-53	-0.382	-0.00546867270975884	2195840131111	-9210645	0	1901369110	-1913377441
20260811	20260811	featured	15:00	801132k	粤港澳	801132k	粤港澳	-12782145	-9659706	-39	-0.308	-0.0035135306743636525	3637977346623	-12782145	0	155980760	-168762905
20260811	20260811	featured	15:00	801640k	就业概念	801640k	就业概念	-12923503	0	-155	-1.555	-0.15612553218260322	82776358353	-12923503	0	24302917	-37226420
20260811	20260811	featured	15:00	801342k	超高清视频	801342k	超高清视频	-13456528	-209040	-32	-0.323	-0.006705469126104282	2006798890120	-14102808	0	357102565	-370559093
20260811	20260811	featured	15:00	803029k	物理AI	803029k	物理AI	-13527138	-26853864	-170	-0.143	-0.005254798655033888	2574244778540	-12698303	0	390751373	-404278511
20260811	20260811	featured	15:00	801332k	大麻	801332k	大麻	-14004772	-7414040	-56	-0.38	-0.033817966265803336	414122241708	-18180409	0	192936191	-206940963
20260811	20260811	featured	15:00	801319k	福建	801319k	福建	-15193038	0	-87	-0.682	-0.00397538480625361	3821777951181	-14819632	0	57787663	-72980701
20260811	20260811	featured	15:00	801529k	激光	801529k	激光	-15505765	19934623	-46	-0.462	-0.024523617921614227	632278852556	-16351814	0	246299217	-261804982
20260811	20260811	featured	15:00	801149k	社区团购	801149k	社区团购	-16381990	3061882	-64	-0.398	-0.06694750972721915	244699019676	-15208899	0	69903085	-86285075
20260811	20260811	featured	15:00	801741k	云南省	801741k	云南省	-17086984	-6156272	-63	-0.633	-0.018028170805120536	947793549590	-17086984	0	131862405	-148949389
20260811	20260811	featured	15:00	801587k	光热发电	801587k	光热发电	-18688145	397101	-77	-0.562	-0.023874990534420285	782749839128	-19071969	0	96944360	-115632505
20260811	20260811	featured	15:00	801612k	脑机接口	801612k	脑机接口	-18832300	-3173993	-27	-0.278	-0.013196746084887667	1427041172033	-18345486	55	316482667	-335314967
20260811	20260811	featured	15:00	801642k	石英材料	801642k	石英材料	-19420303	0	-108	-1.081	-0.07644947181987487	254027955167	-20081983	0	104603190	-124023493
20260811	20260811	featured	15:00	801787k	实控人变更	801787k	实控人变更	-19658189	54990742	660	-0.154	-0.011326780535651126	1735549562219	65392886	0	1437462034	-1457120223
20260811	20260811	featured	15:00	801224k	3D打印	801224k	3D打印	-20235825	10804606	-69	-0.693	-0.0073698916602259155	2745742533667	-19657281	0	302543893	-322779718
20260811	20260811	featured	15:00	803003k	摩尔线程概念	803003k	摩尔线程概念	-20874357	31587	12	0.127	-0.03243214874911704	643631637283	-20443895	37	103173113	-124047470
20260811	20260811	featured	15:00	801829k	低空经济	801829k	低空经济	-21350481	43515289	-175	-0.658	-0.00416753669685668	5123045710936	-22239487	124	2069340105	-2090690586
20260811	20260811	featured	15:00	801115k	海南	801115k	海南	-22582958	3080975	-71	-0.317	-0.031111518503294657	725871287755	-21850375	0	491403929	-513986887
20260811	20260811	featured	15:00	801623k	远东开发	801623k	远东开发	-24182137	-3655688	-61	-0.61	-0.030657479514550307	788784250464	-24182137	0	38321461	-62503598
20260811	20260811	featured	15:00	801637k	文创产品	801637k	文创产品	-24933938	-35647756	-52	-0.523	-0.025440418244390105	980091512666	-24338754	0	438737442	-463671380
20260811	20260811	featured	15:00	801767k	重庆市	801767k	重庆市	-25112619	-13072675	-61	-0.45	-0.03100463381325512	809963412284	-26911536	0	112705206	-137817825
20260811	20260811	featured	15:00	803014k	海峡两岸	803014k	海峡两岸	-26054520	-9375152	-74	-0.675	-0.004190124082672509	6218078387641	-25636278	76	465236382	-491290902
20260811	20260811	featured	15:00	801733k	中特估	801733k	中特估	-28067410	-25274329	-96	-0.967	-0.0014272360023551232	19665570342736	-27861867	0	440518029	-468585439
20260811	20260811	featured	15:00	801920k	硫化物	801920k	硫化物	-28676865	-15615895	-56	-0.57	-0.05337539675024799	537267481761	-28563796	0	267895141	-296572006
20260811	20260811	featured	15:00	801408k	智能家居	801408k	智能家居	-30306484	-6869170	-39	-0.338	-0.009666012738206544	3135365617739	-28015511	76	364980938	-395287422
20260811	20260811	featured	15:00	801315k	高校	801315k	高校	-30821447	-25771200	-107	-0.706	-0.058473458995107926	527101483813	-30821447	0	112460321	-143281768
20260811	20260811	featured	15:00	801850k	食品安全	801850k	食品安全	-34681316	4308000	-97	-0.685	-0.07316311802732257	474027309594	-34010066	27	94553973	-129235289
20260811	20260811	featured	15:00	801287k	养老概念	801287k	养老概念	-35930986	-13072675	-40	-0.262	-0.024928060510255003	1441387146233	-35930986	0	73286943	-109217929
20260811	20260811	featured	15:00	801301k	体育产业	801301k	体育产业	-36021588	11315740	-53	-0.133	-0.018825029584299494	1913494363379	-37849996	0	430606005	-466627593
20260811	20260811	featured	15:00	801547k	碳基材料	801547k	碳基材料	-40098963	-2292054	-147	-1.477	-0.27806601242450324	144206631549	-40337043	0	67563415	-107662378
20260811	20260811	featured	15:00	801412k	新零售	801412k	新零售	-42196135	-9768654	-29	-0.176	-0.031394325377929	1344068856140	-38624739	0	121338274	-163534409
20260811	20260811	featured	15:00	801379k	碳纤维	801379k	碳纤维	-43862966	-16570466	-251	-1.017	-0.0366543183612948	1196665712554	-42462071	23	195933347	-239796313
20260811	20260811	featured	15:00	801632k	新型城镇化	801632k	新型城镇化	-46983014	-17449725	-46	-0.22	-0.03017778856377071	1556873986996	-52020348	0	560668619	-607651633
20260811	20260811	featured	15:00	801443k	转基因	801443k	转基因	-47414054	-3046949	-130	-1.309	-0.4001442235446311	118492411511	-47414054	0	70599923	-118013977
20260811	20260811	featured	15:00	801137k	醋酸	801137k	醋酸	-47517829	104375409	-134	-1.345	-0.479939355313051	99007986059	-45765926	0	565978659	-613496488
20260811	20260811	featured	15:00	801573k	三季报增长	801573k	三季报增长	-48988075	8455061	-52	-0.529	-0.3273854822534413	149634231374	-47659188	0	220990102	-269978177
20260811	20260811	featured	15:00	801950k	中欧概念	801950k	中欧概念	-49527059	-3028828	-50	-0.337	-0.0535743159963866	924455274489	-50141989	0	148526821	-198053880
20260811	20260811	featured	15:00	801117k	港口	801117k	港口	-54172697	-28155679	-88	-0.881	-0.11106492139539356	487757037230	-54891506	17	420288220	-474460917
20260811	20260811	featured	15:00	801330k	旅游	801330k	旅游	-54704039	-33685091	473	-0.261	-0.05312065056285612	1029807399201	-68119832	43	1110667200	-1165371239
20260811	20260811	featured	15:00	801157k	智慧停车	801157k	智慧停车	-55573606	0	-28	-0.289	-0.773613882519056	71836360820	-55436006	0	135440707	-191014313
20260811	20260811	featured	15:00	801994k	西藏水电站	801994k	西藏水电站	-59219336	-3185318	-144	-1.446	-0.04309585389181174	1374130702890	-51394237	0	68015528	-127234864
20260811	20260811	featured	15:00	801391k	美容护理	801391k	美容护理	-61016512	-15258899	252	-0.229	-0.18495808784033896	329893721937	-61683942	0	356291803	-417308315
20260811	20260811	featured	15:00	801120k	电力	801120k	电力	-65734698	279230662	1543	-0.533	-0.007779145181661468	8450118421104	-77953029	217	11065582521	-11131317219
20260811	20260811	featured	15:00	801651k	湖南	801651k	湖南	-68185169	-25278618	-54	-0.463	-0.04672491303655503	1459289371960	-68303300	0	307542269	-375727438
20260811	20260811	featured	15:00	801153k	创投	801153k	创投	-70893590	-31225325	-60	-0.45	-0.021198675122209316	3344246260264	-85073961	0	1185316550	-1256210140
