trade_date,symbol,asset_return_1d,asset_close,asset_pre_close,asset_universe_id
20251229,600019.SH,0.01224489795918382,7.44,7.35,a5_top_liquid_20
20251229,600030.SH,-0.005498281786941561,28.94,29.1,a5_top_liquid_20
20251229,600050.SH,-0.0058365758754862496,5.11,5.14,a5_top_liquid_20
20251229,600276.SH,-0.009007533573534343,60.51,61.06,a5_top_liquid_20
20251229,600309.SH,-0.01078202130423489,76.15,76.98,a5_top_liquid_20
20251229,600519.SH,-0.008577712091533352,1402.0,1414.13,a5_top_liquid_20
20251229,600760.SH,0.008652657601977642,57.12,56.63,a5_top_liquid_20
20251229,600900.SH,-0.00434153400868309,27.52,27.64,a5_top_liquid_20
20251229,601012.SH,-0.01682439537329128,18.7,19.02,a5_top_liquid_20
20251229,601225.SH,0.004633920296571059,21.68,21.58,a5_top_liquid_20
20251229,601318.SH,-0.017987633501967415,69.88,71.16,a5_top_liquid_20
20251229,601899.SH,-0.026245153593796644,32.65,33.53,a5_top_liquid_20
20251229,688981.SH,0.003276003276003303,122.5,122.1,a5_top_liquid_20
20251230,000001.SZ,-0.00692041522491349,11.48,11.56,a5_top_liquid_20
20251230,000002.SZ,-0.025316455696202556,4.62,4.74,a5_top_liquid_20
20251230,000651.SZ,-0.004666011787819224,40.53,40.72,a5_top_liquid_20
20251230,000725.SZ,0.009685230024213176,4.17,4.13,a5_top_liquid_20
20251230,002230.SZ,-0.001427988576091388,48.95,49.02,a5_top_liquid_20
20251230,002594.SZ,-0.004590360243488578,99.75,100.21,a5_top_liquid_20
20251230,300750.SZ,-0.0002978527524302166,369.2,369.31,a5_top_liquid_20
20251230,600019.SH,-0.0040322580645161255,7.41,7.44,a5_top_liquid_20
20251230,600030.SH,-0.0038009675190049386,28.83,28.94,a5_top_liquid_20
20251230,600050.SH,-0.00391389432485334,5.09,5.11,a5_top_liquid_20
20251230,600276.SH,-0.005453644025780857,60.18,60.51,a5_top_liquid_20
20251230,600309.SH,0.011162179908076109,77.0,76.15,a5_top_liquid_20
20251230,600519.SH,-0.00875891583452204,1389.72,1402.0,a5_top_liquid_20
20251230,600760.SH,-0.011729691876750659,56.45,57.12,a5_top_liquid_20
20251230,600900.SH,-0.007267441860465129,27.32,27.52,a5_top_liquid_20
20251230,601012.SH,-0.013903743315507922,18.44,18.7,a5_top_liquid_20
20251230,601225.SH,-0.005535055350553542,21.56,21.68,a5_top_liquid_20
20251230,601318.SH,-0.015455065827132186,68.8,69.88,a5_top_liquid_20
20251230,601899.SH,0.023583460949464063,33.42,32.65,a5_top_liquid_20
20251230,688981.SH,0.02269387755102037,125.28,122.5,a5_top_liquid_20
20251231,000001.SZ,-0.0060975609756097615,11.41,11.48,a5_top_liquid_20
20251231,000002.SZ,0.006493506493506551,4.65,4.62,a5_top_liquid_20
20251231,000651.SZ,-0.007648655317049169,40.22,40.53,a5_top_liquid_20
20251231,000725.SZ,0.00959232613908867,4.21,4.17,a5_top_liquid_20
20251231,002230.SZ,0.0273748723186924,50.29,48.95,a5_top_liquid_20
20251231,002594.SZ,-0.020350877192982453,97.72,99.75,a5_top_liquid_20
20251231,300750.SZ,-0.005254604550379183,367.26,369.2,a5_top_liquid_20
20251231,600019.SH,0.005398110661268607,7.45,7.41,a5_top_liquid_20
20251231,600030.SH,-0.004162330905306932,28.71,28.83,a5_top_liquid_20
20251231,600050.SH,0.003929273084479545,5.11,5.09,a5_top_liquid_20
20251231,600276.SH,-0.010136257892987666,59.57,60.18,a5_top_liquid_20
20251231,600309.SH,-0.004155844155844024,76.68,77.0,a5_top_liquid_20
20251231,600519.SH,-0.009023400397202286,1377.18,1389.72,a5_top_liquid_20
20251231,600760.SH,-0.005314437555358764,56.15,56.45,a5_top_liquid_20
20251231,600900.SH,-0.004758418740849146,27.19,27.32,a5_top_liquid_20
20251231,601012.SH,-0.013015184381778844,18.2,18.44,a5_top_liquid_20
20251231,601225.SH,-0.011131725417439675,21.32,21.56,a5_top_liquid_20
20251231,601318.SH,-0.005813953488371992,68.4,68.8,a5_top_liquid_20
20251231,601899.SH,0.03141831238779158,34.47,33.42,a5_top_liquid_20
20251231,688981.SH,-0.01955619412515963,122.83,125.28,a5_top_liquid_20
20260105,000001.SZ,0.007887817703768674,11.5,11.41,a5_top_liquid_20
20260105,000002.SZ,0.021505376344086002,4.75,4.65,a5_top_liquid_20
20260105,000651.SZ,0.013426156141223222,40.76,40.22,a5_top_liquid_20
20260105,000725.SZ,0.004750593824228044,4.23,4.21,a5_top_liquid_20
20260105,002230.SZ,0.07059057466693197,53.84,50.29,a5_top_liquid_20
20260105,002594.SZ,0.003990994678673809,98.11,97.72,a5_top_liquid_20
20260105,300750.SZ,0.027882154332080855,377.5,367.26,a5_top_liquid_20
20260105,600019.SH,-0.02281879194630876,7.28,7.45,a5_top_liquid_20
20260105,600030.SH,0.02159526297457326,29.33,28.71,a5_top_liquid_20
20260105,600050.SH,0.009784735812133016,5.16,5.11,a5_top_liquid_20
20260105,600276.SH,0.0589222763135806,63.08,59.57,a5_top_liquid_20
20260105,600309.SH,0.008476786645800649,77.33,76.68,a5_top_liquid_20
20260105,600519.SH,0.035449251368739,1426.0,1377.18,a5_top_liquid_20
20260105,600760.SH,0.03793410507569006,58.28,56.15,a5_top_liquid_20
20260105,600900.SH,0.0033100404560499896,27.28,27.19,a5_top_liquid_20
20260105,601012.SH,0.015934065934065877,18.49,18.2,a5_top_liquid_20
20260105,601225.SH,0.014071294559099501,21.62,21.32,a5_top_liquid_20
20260105,601318.SH,0.05789473684210522,72.36,68.4,a5_top_liquid_20
20260105,601899.SH,0.026979982593559715,35.4,34.47,a5_top_liquid_20
20260105,688981.SH,0.0579662948791011,129.95,122.83,a5_top_liquid_20
20260106,000001.SZ,0.014782608695652177,11.67,11.5,a5_top_liquid_20
20260106,000002.SZ,0.01684210526315799,4.83,4.75,a5_top_liquid_20
20260106,000651.SZ,0.0014720314033367377,40.82,40.76,a5_top_liquid_20
20260106,000725.SZ,0.06382978723404253,4.5,4.23,a5_top_liquid_20
20260106,002230.SZ,0.000928677563150071,53.89,53.84,a5_top_liquid_20
20260106,002594.SZ,0.019162164916930013,99.99,98.11,a5_top_liquid_20
20260106,300750.SZ,-0.009298013245033099,373.99,377.5,a5_top_liquid_20
20260106,600019.SH,0.009615384615384581,7.35,7.28,a5_top_liquid_20
20260106,600030.SH,0.029321513808387323,30.19,29.33,a5_top_liquid_20
20260106,600050.SH,0.011627906976744207,5.22,5.16,a5_top_liquid_20
20260106,600276.SH,-0.0003170577045021883,63.06,63.08,a5_top_liquid_20
20260106,600309.SH,0.07267554635975704,82.95,77.33,a5_top_liquid_20
20260106,600519.SH,0.0014095371669005097,1428.01,1426.0,a5_top_liquid_20
20260106,600760.SH,0.031228551818805794,60.1,58.28,a5_top_liquid_20
20260106,600900.SH,0.0058651026392961825,27.44,27.28,a5_top_liquid_20
20260106,601012.SH,0.01838831800973506,18.83,18.49,a5_top_liquid_20
20260106,601225.SH,0.02451433857539298,22.15,21.62,a5_top_liquid_20
20260106,601318.SH,0.02708678828081812,74.32,72.36,a5_top_liquid_20
20260106,601899.SH,0.062146892655367214,37.6,35.4,a5_top_liquid_20
20260106,688981.SH,0.014544055405925516,131.84,129.95,a5_top_liquid_20
20260107,000001.SZ,-0.0025706940874035134,11.64,11.67,a5_top_liquid_20
20260107,000002.SZ,-0.020703933747411973,4.73,4.83,a5_top_liquid_20
20260107,000651.SZ,-0.009309162175404229,40.44,40.82,a5_top_liquid_20
20260107,000725.SZ,-0.03111111111111109,4.36,4.5,a5_top_liquid_20
20260107,002230.SZ,-0.01614399703098901,53.02,53.89,a5_top_liquid_20
20260107,002594.SZ,-0.023902390239023963,97.6,99.99,a5_top_liquid_20
20260107,300750.SZ,-0.007968127490039945,371.01,373.99,a5_top_liquid_20
20260107,600019.SH,-0.01224489795918371,7.26,7.35,a5_top_liquid_20
20260107,600030.SH,-0.022855250082808864,29.5,30.19,a5_top_liquid_20
20260107,600050.SH,-0.011494252873563093,5.16,5.22,a5_top_liquid_20
20260107,600276.SH,0.0125277513479225,63.85,63.06,a5_top_liquid_20
20260107,600309.SH,-0.012296564195298343,81.93,82.95,a5_top_liquid_20
20260107,600519.SH,-0.003256279717929189,1423.36,1428.01,a5_top_liquid_20
20260107,600760.SH,-0.026455906821963415,58.51,60.1,a5_top_liquid_20
20260107,600900.SH,-0.007653061224489832,27.23,27.44,a5_top_liquid_20
20260107,601012.SH,-0.009559214020180562,18.65,18.83,a5_top_liquid_20
20260107,601225.SH,0.012641083521444774,22.43,22.15,a5_top_liquid_20
20260107,601318.SH,-0.011706135629709236,73.45,74.32,a5_top_liquid_20
20260107,601899.SH,-0.023404255319149025,36.72,37.6,a5_top_liquid_20
20260107,688981.SH,-0.014108009708737934,129.98,131.84,a5_top_liquid_20
20260108,000001.SZ,-0.011168384879725157,11.51,11.64,a5_top_liquid_20
20260108,000002.SZ,0.03594080338266381,4.9,4.73,a5_top_liquid_20
20260108,000651.SZ,0.0,40.44,40.44,a5_top_liquid_20
20260108,000725.SZ,-0.002293577981651529,4.35,4.36,a5_top_liquid_20
20260108,002230.SZ,0.007355714824594406,53.41,53.02,a5_top_liquid_20
20260108,002594.SZ,-0.007377049180327888,96.88,97.6,a5_top_liquid_20
20260108,300750.SZ,-0.004851621250101079,369.21,371.01,a5_top_liquid_20
20260108,600019.SH,0.009641873278236845,7.33,7.26,a5_top_liquid_20
20260108,600030.SH,-0.032542372881355974,28.54,29.5,a5_top_liquid_20
20260108,600050.SH,0.01744186046511631,5.25,5.16,a5_top_liquid_20
20260108,600276.SH,-0.003915426781519238,63.6,63.85,a5_top_liquid_20
20260108,600309.SH,-0.027340412547296578,79.69,81.93,a5_top_liquid_20
20260108,600519.SH,-0.007770346223021529,1412.3,1423.36,a5_top_liquid_20
20260108,600760.SH,0.0564006152794394,61.81,58.51,a5_top_liquid_20
20260108,600900.SH,0.0011017260374586169,27.26,27.23,a5_top_liquid_20
20260108,601012.SH,0.006434316353887359,18.77,18.65,a5_top_liquid_20
20260108,601225.SH,0.0022291573785109264,22.48,22.43,a5_top_liquid_20
20260108,601318.SH,-0.04179714091218523,70.38,73.45,a5_top_liquid_20
20260108,601899.SH,-0.011437908496732097,36.3,36.72,a5_top_liquid_20
20260108,688981.SH,0.0013078935220804944,130.15,129.98,a5_top_liquid_20
20260109,000001.SZ,-0.004344048653344812,11.46,11.51,a5_top_liquid_20
20260109,000002.SZ,0.012244897959183598,4.96,4.9,a5_top_liquid_20
20260109,000651.SZ,0.0009891196834816984,40.48,40.44,a5_top_liquid_20
20260109,000725.SZ,0.01379310344827589,4.41,4.35,a5_top_liquid_20
20260109,002230.SZ,0.04100355738625727,55.6,53.41,a5_top_liquid_20
20260109,002594.SZ,0.001341866226259425,97.01,96.88,a5_top_liquid_20
20260109,300750.SZ,5.4169713713081435e-05,369.23,369.21,a5_top_liquid_20
20260109,600019.SH,-0.006821282401091366,7.28,7.33,a5_top_liquid_20
20260109,600030.SH,0.0010511562718991119,28.57,28.54,a5_top_liquid_20
20260109,600050.SH,0.0323809523809524,5.42,5.25,a5_top_liquid_20
20260109,600276.SH,0.002830188679245227,63.78,63.6,a5_top_liquid_20
20260109,600309.SH,-0.0042665328146568315,79.35,79.69,a5_top_liquid_20
20260109,600519.SH,0.004814841039439077,1419.1,1412.3,a5_top_liquid_20
20260109,600760.SH,0.009545381006309528,62.4,61.81,a5_top_liquid_20
20260109,600900.SH,0.001100513573000672,27.29,27.26,a5_top_liquid_20
20260109,601012.SH,-0.020245071923281732,18.39,18.77,a5_top_liquid_20
20260109,601225.SH,0.0048932384341637825,22.59,22.48,a5_top_liquid_20
20260109,601318.SH,-0.019607843137254832,69.0,70.38,a5_top_liquid_20
20260109,601899.SH,0.025344352617080013,37.22,36.3,a5_top_liquid_20
20260109,688981.SH,-0.009757971571264012,128.88,130.15,a5_top_liquid_20
20260112,000001.SZ,0.0017452006980802626,11.48,11.46,a5_top_liquid_20
20260112,000002.SZ,-0.016129032258064502,4.88,4.96,a5_top_liquid_20
20260112,000651.SZ,0.0012351778656127799,40.53,40.48,a5_top_liquid_20
20260112,000725.SZ,0.011337868480725488,4.46,4.41,a5_top_liquid_20
20260112,002230.SZ,0.07194244604316546,59.6,55.6,a5_top_liquid_20
20260112,002594.SZ,0.004741779198020657,97.47,97.01,a5_top_liquid_20
20260112,300750.SZ,-0.020447959266581828,361.68,369.23,a5_top_liquid_20
20260112,600019.SH,0.006868131868131844,7.33,7.28,a5_top_liquid_20
20260112,600030.SH,0.007350367518375922,28.78,28.57,a5_top_liquid_20
20260112,600050.SH,0.012915129151291671,5.49,5.42,a5_top_liquid_20
20260112,600276.SH,0.0010975227343994476,63.85,63.78,a5_top_liquid_20
20260112,600309.SH,-0.015248897290485064,78.14,79.35,a5_top_liquid_20
20260112,600519.SH,0.0029102952575577046,1423.23,1419.1,a5_top_liquid_20
20260112,600760.SH,0.004326923076923173,62.67,62.4,a5_top_liquid_20
20260112,600900.SH,0.004030780505679621,27.4,27.29,a5_top_liquid_20
20260112,601012.SH,0.04567699836867867,19.23,18.39,a5_top_liquid_20
20260112,601225.SH,0.0,22.59,22.59,a5_top_liquid_20
20260112,601318.SH,-0.021014492753623215,67.55,69.0,a5_top_liquid_20
20260112,601899.SH,0.0010746910263299547,37.26,37.22,a5_top_liquid_20
20260112,688981.SH,-0.009466170080695169,127.66,128.88,a5_top_liquid_20
20260113,000001.SZ,-0.0008710801393727596,11.47,11.48,a5_top_liquid_20
20260113,000002.SZ,-0.010245901639344246,4.83,4.88,a5_top_liquid_20
20260113,000651.SZ,-0.004934616333580166,40.33,40.53,a5_top_liquid_20
20260113,000725.SZ,0.0,4.46,4.46,a5_top_liquid_20
20260113,002230.SZ,0.021644295302013505,60.89,59.6,a5_top_liquid_20
20260113,002594.SZ,-0.002872678772955828,97.19,97.47,a5_top_liquid_20
20260113,300750.SZ,-0.007409865074098687,359.0,361.68,a5_top_liquid_20
20260113,600019.SH,-0.008185538881309795,7.27,7.33,a5_top_liquid_20
20260113,600030.SH,-0.007991660875608098,28.55,28.78,a5_top_liquid_20
20260113,600050.SH,-0.021857923497267784,5.37,5.49,a5_top_liquid_20
20260113,600276.SH,0.01049334377447142,64.52,63.85,a5_top_liquid_20
20260113,600309.SH,0.007934476580496508,78.76,78.14,a5_top_liquid_20
20260113,600519.SH,-0.008593129711993108,1411.0,1423.23,a5_top_liquid_20
20260113,600760.SH,-0.04260411680229781,60.0,62.67,a5_top_liquid_20
20260113,600900.SH,-0.0014598540145984717,27.36,27.4,a5_top_liquid_20
20260113,601012.SH,-0.037961518460738475,18.5,19.23,a5_top_liquid_20
20260113,601225.SH,-0.003984063745019917,22.5,22.59,a5_top_liquid_20
20260113,601318.SH,0.009622501850481191,68.2,67.55,a5_top_liquid_20
20260113,601899.SH,0.02630166398282352,38.24,37.26,a5_top_liquid_20
20260113,688981.SH,-0.031568228105906315,123.63,127.66,a5_top_liquid_20
20260114,000001.SZ,-0.00959023539668713,11.36,11.47,a5_top_liquid_20
20260114,000002.SZ,-0.02898550724637672,4.69,4.83,a5_top_liquid_20
20260114,000651.SZ,-0.0032234068931314974,40.2,40.33,a5_top_liquid_20
20260114,000725.SZ,0.03139013452914785,4.6,4.46,a5_top_liquid_20
20260114,002230.SZ,0.02874035145344056,62.64,60.89,a5_top_liquid_20
20260114,002594.SZ,-0.011215145591110254,96.1,97.19,a5_top_liquid_20
20260114,300750.SZ,-0.01398328690807793,353.98,359.0,a5_top_liquid_20
20260114,600019.SH,-0.012379642365887178,7.18,7.27,a5_top_liquid_20
20260114,600030.SH,-0.011208406304728524,28.23,28.55,a5_top_liquid_20
20260114,600050.SH,-0.005586592178770999,5.34,5.37,a5_top_liquid_20
20260114,600276.SH,-0.014104153750774895,63.61,64.52,a5_top_liquid_20
20260114,600309.SH,-0.012188928390045817,77.8,78.76,a5_top_liquid_20
20260114,600519.SH,-0.009206236711552074,1398.01,1411.0,a5_top_liquid_20
20260114,600760.SH,-0.003666666666666596,59.78,60.0,a5_top_liquid_20
20260114,600900.SH,-0.020102339181286566,26.81,27.36,a5_top_liquid_20
20260114,601012.SH,0.004864864864864815,18.59,18.5,a5_top_liquid_20
20260114,601225.SH,-0.005333333333333412,22.38,22.5,a5_top_liquid_20
20260114,601318.SH,-0.01759530791788866,67.0,68.2,a5_top_liquid_20
20260114,601899.SH,0.0067991631799162455,38.5,38.24,a5_top_liquid_20
20260114,688981.SH,0.006956240394726088,124.49,123.63,a5_top_liquid_20
20260115,000001.SZ,-0.004401408450704136,11.31,11.36,a5_top_liquid_20
20260115,000002.SZ,0.03411513859275028,4.85,4.69,a5_top_liquid_20
20260115,000651.SZ,-0.0019900497512439497,40.12,40.2,a5_top_liquid_20
20260115,000725.SZ,-0.015217391304347738,4.53,4.6,a5_top_liquid_20
20260115,002230.SZ,0.011973180076628287,63.39,62.64,a5_top_liquid_20
20260115,002594.SZ,-0.004474505723204958,95.67,96.1,a5_top_liquid_20
20260115,300750.SZ,-0.0006497542234025211,353.75,353.98,a5_top_liquid_20
20260115,600019.SH,-0.011142061281337101,7.1,7.18,a5_top_liquid_20
20260115,600030.SH,0.0017711654268508514,28.28,28.23,a5_top_liquid_20
20260115,600050.SH,-0.01872659176029956,5.24,5.34,a5_top_liquid_20
20260115,600276.SH,-0.006917151391290677,63.17,63.61,a5_top_liquid_20
20260115,600309.SH,0.021336760925449783,79.46,77.8,a5_top_liquid_20
20260115,600519.SH,-0.006523558486706049,1388.89,1398.01,a5_top_liquid_20
20260115,600760.SH,0.023419203747072626,61.18,59.78,a5_top_liquid_20
20260115,600900.SH,0.00037299515106314907,26.82,26.81,a5_top_liquid_20
20260115,601012.SH,-0.00484131253362019,18.5,18.59,a5_top_liquid_20
20260115,601225.SH,-0.007149240393208189,22.22,22.38,a5_top_liquid_20
20260115,601318.SH,0.006119402985074629,67.41,67.0,a5_top_liquid_20
20260115,601899.SH,-0.00649350649350644,38.25,38.5,a5_top_liquid_20
20260115,688981.SH,-0.0004016386858382015,124.44,124.49,a5_top_liquid_20
20260116,000001.SZ,-0.010610079575596898,11.19,11.31,a5_top_liquid_20
20260116,000002.SZ,-0.024742268041236914,4.73,4.85,a5_top_liquid_20
20260116,000651.SZ,0.005732801595214498,40.35,40.12,a5_top_liquid_20
20260116,000725.SZ,-0.015452538631346657,4.46,4.53,a5_top_liquid_20
20260116,002230.SZ,0.004890361255718512,63.7,63.39,a5_top_liquid_20
20260116,002594.SZ,0.0019859935193895506,95.86,95.67,a5_top_liquid_20
20260116,300750.SZ,-0.004042402826855196,352.32,353.75,a5_top_liquid_20
20260116,600019.SH,-0.014084507042253502,7.0,7.1,a5_top_liquid_20
20260116,600030.SH,-0.007072135785007205,28.08,28.28,a5_top_liquid_20
20260116,600050.SH,-0.01717557251908397,5.15,5.24,a5_top_liquid_20
20260116,600276.SH,-0.019471268006965414,61.94,63.17,a5_top_liquid_20
20260116,600309.SH,-0.009312861817266538,78.72,79.46,a5_top_liquid_20
20260116,600519.SH,-0.004960796031363235,1382.0,1388.89,a5_top_liquid_20
20260116,600760.SH,-0.036776724419745,58.93,61.18,a5_top_liquid_20
20260116,600900.SH,-0.011185682326621982,26.52,26.82,a5_top_liquid_20
20260116,601012.SH,0.012432432432432527,18.73,18.5,a5_top_liquid_20
20260116,601225.SH,-0.012151215121512182,21.95,22.22,a5_top_liquid_20
20260116,601318.SH,-0.01602136181575431,66.33,67.41,a5_top_liquid_20
20260116,601899.SH,-0.020392156862745092,37.47,38.25,a5_top_liquid_20
20260116,688981.SH,0.020491803278688492,126.99,124.44,a5_top_liquid_20
20260119,000001.SZ,-0.006255585344057235,11.12,11.19,a5_top_liquid_20
20260119,000002.SZ,0.0,4.73,4.73,a5_top_liquid_20
20260119,000651.SZ,0.004460966542750855,40.53,40.35,a5_top_liquid_20
20260119,000725.SZ,0.011210762331838486,4.51,4.46,a5_top_liquid_20
20260119,002230.SZ,-0.04160125588697028,61.05,63.7,a5_top_liquid_20
20260119,002594.SZ,0.0034425203421657447,96.19,95.86,a5_top_liquid_20
20260119,300750.SZ,-0.009707084468664862,348.9,352.32,a5_top_liquid_20
20260119,600019.SH,0.020000000000000018,7.14,7.0,a5_top_liquid_20
20260119,600030.SH,-0.006054131054130996,27.91,28.08,a5_top_liquid_20
20260119,600050.SH,0.0,5.15,5.15,a5_top_liquid_20
20260119,600276.SH,-0.013238618017436199,61.12,61.94,a5_top_liquid_20
20260119,600309.SH,0.04674796747967491,82.4,78.72,a5_top_liquid_20
20260119,600519.SH,-0.00434153400868309,1376.0,1382.0,a5_top_liquid_20
20260119,600760.SH,0.03852027829628368,61.2,58.93,a5_top_liquid_20
20260119,600900.SH,0.010558069381598756,26.8,26.52,a5_top_liquid_20
20260119,601012.SH,-0.021890016017084846,18.32,18.73,a5_top_liquid_20
20260119,601225.SH,-0.0018223234624145102,21.91,21.95,a5_top_liquid_20
20260119,601318.SH,-0.00045228403437358455,66.3,66.33,a5_top_liquid_20
20260119,601899.SH,-0.005604483586869491,37.26,37.47,a5_top_liquid_20
20260119,688981.SH,-0.01338688085676032,125.29,126.99,a5_top_liquid_20
20260120,000001.SZ,0.003597122302158251,11.16,11.12,a5_top_liquid_20
20260120,000002.SZ,0.012684989429175397,4.79,4.73,a5_top_liquid_20
20260120,000651.SZ,0.01850481125092518,41.28,40.53,a5_top_liquid_20
20260120,000725.SZ,-0.013303769401330268,4.45,4.51,a5_top_liquid_20
20260120,002230.SZ,-0.03963963963963957,58.63,61.05,a5_top_liquid_20
20260120,002594.SZ,-0.015074332051148831,94.74,96.19,a5_top_liquid_20
20260120,300750.SZ,0.0020063055316710265,349.6,348.9,a5_top_liquid_20
20260120,600019.SH,0.01680672268907557,7.26,7.14,a5_top_liquid_20
20260120,600030.SH,0.005016123253314353,28.05,27.91,a5_top_liquid_20
20260120,600050.SH,-0.001941747572815622,5.14,5.15,a5_top_liquid_20
20260120,600276.SH,-0.010143979057591568,60.5,61.12,a5_top_liquid_20
20260120,600309.SH,0.04393203883495134,86.02,82.4,a5_top_liquid_20
20260120,600519.SH,-0.001780523255814015,1373.55,1376.0,a5_top_liquid_20
20260120,600760.SH,-0.01225490196078427,60.45,61.2,a5_top_liquid_20
20260120,600900.SH,0.0029850746268655914,26.88,26.8,a5_top_liquid_20
20260120,601012.SH,-0.05131004366812231,17.38,18.32,a5_top_liquid_20
20260120,601225.SH,0.012323140118667197,22.18,21.91,a5_top_liquid_20
20260120,601318.SH,0.004524886877828038,66.6,66.3,a5_top_liquid_20
20260120,601899.SH,0.0013419216317767102,37.31,37.26,a5_top_liquid_20
20260120,688981.SH,-0.024822412004150363,122.18,125.29,a5_top_liquid_20
20260121,000001.SZ,-0.008064516129032251,11.07,11.16,a5_top_liquid_20
20260121,000002.SZ,0.045929018789143905,5.01,4.79,a5_top_liquid_20
20260121,000651.SZ,-0.012354651162790664,40.77,41.28,a5_top_liquid_20
20260121,000725.SZ,0.0022471910112358273,4.46,4.45,a5_top_liquid_20
20260121,002230.SZ,-0.00921030189322869,58.09,58.63,a5_top_liquid_20
20260121,002594.SZ,-0.006755330377876345,94.1,94.74,a5_top_liquid_20
20260121,300750.SZ,0.0006006864988556959,349.81,349.6,a5_top_liquid_20
20260121,600019.SH,-0.00688705234159781,7.21,7.26,a5_top_liquid_20
20260121,600030.SH,-0.0039215686274509665,27.94,28.05,a5_top_liquid_20
20260121,600050.SH,-0.011673151750972721,5.08,5.14,a5_top_liquid_20
20260121,600276.SH,-0.006611570247933907,60.1,60.5,a5_top_liquid_20
20260121,600309.SH,-0.0225528946756568,84.08,86.02,a5_top_liquid_20
20260121,600519.SH,-0.016373630373848758,1351.06,1373.55,a5_top_liquid_20
20260121,600760.SH,-0.012903225806451646,59.67,60.45,a5_top_liquid_20
20260121,600900.SH,-0.011160714285714302,26.58,26.88,a5_top_liquid_20
20260121,601012.SH,-0.009205983889528202,17.22,17.38,a5_top_liquid_20
20260121,601225.SH,-0.03155996393146976,21.48,22.18,a5_top_liquid_20
20260121,601318.SH,-0.011261261261261257,65.85,66.6,a5_top_liquid_20
20260121,601899.SH,0.0219780219780219,38.13,37.31,a5_top_liquid_20
20260121,688981.SH,0.04100507448027502,127.19,122.18,a5_top_liquid_20
20260122,000001.SZ,0.0,11.07,11.07,a5_top_liquid_20
20260122,000002.SZ,-0.011976047904191489,4.95,5.01,a5_top_liquid_20
20260122,000651.SZ,0.0019622271277899284,40.85,40.77,a5_top_liquid_20
20260122,000725.SZ,-0.013452914798206206,4.4,4.46,a5_top_liquid_20
20260122,002230.SZ,0.006025133413668282,58.44,58.09,a5_top_liquid_20
20260122,002594.SZ,0.00021253985122227093,94.12,94.1,a5_top_liquid_20
20260122,300750.SZ,-0.011463365827163341,345.8,349.81,a5_top_liquid_20
20260122,600019.SH,0.00832177531206657,7.27,7.21,a5_top_liquid_20
20260122,600030.SH,-0.0007158196134573469,27.92,27.94,a5_top_liquid_20
20260122,600050.SH,0.0019685039370078705,5.09,5.08,a5_top_liquid_20
20260122,600276.SH,-0.010981697171381088,59.44,60.1,a5_top_liquid_20
20260122,600309.SH,0.014509990485252144,85.3,84.08,a5_top_liquid_20
20260122,600519.SH,-0.008141755362456093,1340.06,1351.06,a5_top_liquid_20
20260122,600760.SH,0.019440254734372386,60.83,59.67,a5_top_liquid_20
20260122,600900.SH,-0.010158013544018019,26.31,26.58,a5_top_liquid_20
20260122,601012.SH,0.021486643437863107,17.59,17.22,a5_top_liquid_20
