date,open,high,low,close,volume,amount,symbol,source_timeframe
2019-08-02,39.32263324,40.33499063,37.89916625,38.68541336,37221942,2844888189.99,300750.SZ,1d_to_1w
2019-08-09,38.3873589,38.6443024,36.23417237,36.96389191,34697476,2532365709.43,300750.SZ,1d_to_1w
2019-08-16,36.90222547,38.58777483,36.75833711,37.62680614,27464223,2018151999.31,300750.SZ,1d_to_1w
2019-08-23,37.8734719,39.54360465,36.95875304,37.9762493,45347121,3389842418.98,300750.SZ,1d_to_1w
2019-08-30,37.45722343,38.29999811,36.25986672,37.13861349,49345995,3578836179.59,300750.SZ,1d_to_1w
2019-09-06,37.09750253,37.58569518,35.9207013,36.92791982,55130589,3944286088.30,300750.SZ,1d_to_1w
2019-09-12,37.26194637,41.66595796,37.03069722,40.083186,81266228,6269530578.70,300750.SZ,1d_to_1w
2019-09-20,40.59193413,40.7512391,38.13555427,38.46958082,64866161,4908151201.18,300750.SZ,1d_to_1w
2019-09-27,38.47471969,38.47985856,36.49625474,36.72236502,58783970,4264442520.41,300750.SZ,1d_to_1w
2019-09-30,36.8970866,37.03583609,36.56819892,36.7429205,6760707,484212294.2,300750.SZ,1d_to_1w
2019-10-11,36.79944807,37.07180818,35.13959306,36.72236502,43735283,3077991095.39,300750.SZ,1d_to_1w
2019-10-18,36.9484753,37.0512527,35.40167543,36.01833983,44136097,3106954725.64,300750.SZ,1d_to_1w
2019-10-25,36.11597836,36.97416965,35.458203,36.49625474,32721136,2315665045.86,300750.SZ,1d_to_1w
2019-11-01,35.99778435,36.42944943,35.13959306,35.62778571,38633603,2683817827.63,300750.SZ,1d_to_1w
2019-11-08,35.7665352,40.53540656,35.5095917,38.86013494,116916456,8791521093.59,300750.SZ,1d_to_1w
2019-11-15,38.42846986,38.7470798,36.7943092,37.3081962,43258783,3197835184.23,300750.SZ,1d_to_1w
2019-11-22,37.45208456,43.4748402,37.07694705,41.3679035,89163307,7035485006.59,300750.SZ,1d_to_1w
2019-11-29,41.80470745,46.0442752,41.624847,44.91886267,114121060,9793229847.31,300750.SZ,1d_to_1w
2019-12-06,45.3248334,48.02787902,43.46970133,47.791491,84270474,7481065504.96,300750.SZ,1d_to_1w
2019-12-13,48.0484345,48.53148828,45.84899814,47.791491,73938844,6798836534.12,300750.SZ,1d_to_1w
2019-12-20,47.55510298,49.94467753,46.90760536,47.67843586,85799071,8039988522.26,300750.SZ,1d_to_1w
2019-12-27,47.277604,56.52757,47.05149372,53.5470254,106051641,10708535264.69,300750.SZ,1d_to_1w
2020-01-03,54.76493759,56.7845135,53.958135,56.29632085,83774431,9028966774.82,300750.SZ,1d_to_1w
2020-01-10,57.1956231,59.3539485,55.0372977,58.22853597,93824170,10433540231.52,300750.SZ,1d_to_1w
2020-01-17,59.610892,62.05185525,57.66326027,59.13811596,88721203,10320808703.44,300750.SZ,1d_to_1w
2020-01-23,59.09186613,70.402519,58.0178423,67.09822559,110137093,13976845558.76,300750.SZ,1d_to_1w
2020-02-07,65.03753872,87.30426243,65.0067055,82.3246974,245049040,37714062194.01,300750.SZ,1d_to_1w
2020-02-14,82.735807,86.63107046,76.49721882,77.0316613,179444499,28441380931.80,300750.SZ,1d_to_1w
2020-02-21,76.569163,84.8427437,76.50749656,82.1705313,190143586,29940128307.41,300750.SZ,1d_to_1w
2020-02-28,80.680259,85.0482985,69.63682737,69.71904929,205998661,31213815555.23,300750.SZ,1d_to_1w
2020-03-06,71.3275156,76.92374503,69.34905065,73.75306224,120544874,17303528485.80,300750.SZ,1d_to_1w
2020-03-13,71.42515413,76.35333046,64.75490087,67.8844727,153464005,20919113046.26,300750.SZ,1d_to_1w
2020-03-20,65.777536,66.22975656,57.16992875,59.53894782,175277716,20741211728.18,300750.SZ,1d_to_1w
2020-03-27,56.9386796,63.37768371,53.96327387,61.00352577,135407818,15595222019.71,300750.SZ,1d_to_1w
2020-04-03,59.610892,64.52365172,56.8872909,62.180327,114725070,13774613396.21,300750.SZ,1d_to_1w
2020-04-10,63.5164332,64.79601183,60.60269391,60.87505402,60942194,7456853931.81,300750.SZ,1d_to_1w
2020-04-17,59.0456163,72.24223446,58.11034196,70.37682465,134806793,17322147391.20,300750.SZ,1d_to_1w
2020-04-24,70.0941868,70.27404725,65.263649,67.67377903,82308369,10830057468.81,300750.SZ,1d_to_1w
2020-04-30,68.35724874,76.31735837,67.63780694,74.19500506,72350038,10119343329.48,300750.SZ,1d_to_1w
2020-05-08,71.430293,75.6441664,71.30182125,74.04083896,49358951,7096665518.66,300750.SZ,1d_to_1w
2020-05-15,74.1025054,75.89597103,69.40557822,74.76028076,100363939,14012677371.89,300750.SZ,1d_to_1w
2020-05-22,74.513615,79.8580398,71.78487503,73.38820247,89788300,13270049820.48,300750.SZ,1d_to_1w
2020-05-29,73.32139716,79.652485,72.22681785,74.78597511,77537153,11456344394.77,300750.SZ,1d_to_1w
2020-06-05,75.78291589,79.59595743,75.21250132,77.8149288,63863218,9591311643.93,300750.SZ,1d_to_1w
2020-06-12,79.12213726,87.53150192,77.43408854,81.9835857,107513580,17123526530.83,300750.SZ,1d_to_1w
2020-06-19,80.40361327,86.8727512,80.03306599,85.3802691,76279662,12271195604.83,300750.SZ,1d_to_1w
2020-06-24,85.30307175,89.33277342,84.15540448,88.2623035,49649139,8368679769.27,300750.SZ,1d_to_1w
2020-07-03,87.7476545,93.6146531,84.66490699,86.2551724,107587370,18410991456.17,300750.SZ,1d_to_1w
2020-07-10,86.5639618,106.61468684,86.25002591,104.9369311,129697612,24944413373.67,300750.SZ,1d_to_1w
2020-07-17,108.8997284,115.43062421,96.79518392,100.7168093,148725125,31025365496.22,300750.SZ,1d_to_1w
2020-07-24,105.03471441,110.91200599,100.79400665,102.25046332,126810547,26106719646.78,300750.SZ,1d_to_1w
2020-07-31,101.900502,110.8039297,97.77816351,109.19307833,99361206,20026643366.53,300750.SZ,1d_to_1w
2020-08-07,110.07312812,114.75643402,104.01570939,105.13764421,80415189,17006835771.96,300750.SZ,1d_to_1w
2020-08-14,105.0913258,105.6574397,96.8569418,103.12022013,75615910,14907952734.36,300750.SZ,1d_to_1w
2020-08-21,102.9298,105.503045,95.210065,98.93097727,88219898,17152443633.25,300750.SZ,1d_to_1w
2020-08-28,99.9448358,107.8189655,98.93612376,107.2013867,100961208,20388649770.02,300750.SZ,1d_to_1w
2020-09-04,107.90130934,110.649535,103.22829642,105.12220474,75065833,15651555328.95,300750.SZ,1d_to_1w
2020-09-11,104.4222821,105.42584765,91.60237551,96.3937577,112388761,21012990701.83,300750.SZ,1d_to_1w
2020-09-18,98.0406345,103.93336555,97.78331,101.91594147,66510628,12985682804.83,300750.SZ,1d_to_1w
2020-09-25,103.9076331,107.046992,97.83992139,98.5552835,61596362,12169777605.86,300750.SZ,1d_to_1w
2020-09-30,99.55884905,108.59608549,98.71482469,107.6645708,44467583,9008629009.83,300750.SZ,1d_to_1w
2020-10-09,113.21763351,117.79286312,113.10441073,115.72912063,23959241,5376329911.32,300750.SZ,1d_to_1w
2020-10-16,117.339972,125.6258209,115.44091719,117.3914369,73712659,17277858998.45,300750.SZ,1d_to_1w
2020-10-23,119.05375317,124.3391984,115.51296805,115.796025,63416026,14753223978.23,300750.SZ,1d_to_1w
2020-10-30,116.29523453,132.0589334,112.87796517,127.20579333,82714115,19798825719.65,300750.SZ,1d_to_1w
2020-11-06,127.118303,141.64684427,125.83682699,135.6100115,79918777,20718576751.87,300750.SZ,1d_to_1w
2020-11-13,137.925932,140.4477121,129.09455516,130.31427329,64499054,16786957223.06,300750.SZ,1d_to_1w
2020-11-20,130.66423461,133.80874,121.87917618,129.73271992,67331711,16652634151.92,300750.SZ,1d_to_1w
2020-11-27,129.73271992,133.6543453,122.486462,124.545058,50655859,12622960127.67,300750.SZ,1d_to_1w
2020-12-04,125.574356,129.3312937,120.43815898,128.51814828,54045862,13120551720.93,300750.SZ,1d_to_1w
2020-12-11,129.1254341,140.2933174,129.1254341,137.18483744,66992098,17732653143.51,300750.SZ,1d_to_1w
2020-12-18,137.18998393,150.76642455,134.8895029,149.24306351,61119124,16985343177.86,300750.SZ,1d_to_1w
2020-12-25,152.72209075,170.00400417,150.9465517,160.97706071,73093647,22943071037.61,300750.SZ,1d_to_1w
2020-12-31,162.2173648,182.1342811,156.13421362,180.69841039,62230056,20473807650.92,300750.SZ,1d_to_1w
2021-01-08,184.2958069,218.72067851,184.2958069,208.1755205,102290294,40776817712.01,300750.SZ,1d_to_1w
2021-01-15,210.94433212,211.2634145,187.846885,195.84967695,106256173,41007853859.50,300750.SZ,1d_to_1w
2021-01-22,193.88886426,211.15019172,187.61529295,209.976792,88352774,34280689773.42,300750.SZ,1d_to_1w
2021-01-29,209.1018887,215.29826266,176.29816144,182.24235739,97467663,37011099837.46,300750.SZ,1d_to_1w
2021-02-05,181.671097,204.31050651,173.62713313,192.19566905,103760719,38563636336.69,300750.SZ,1d_to_1w
2021-02-10,192.993375,214.4027734,191.96922349,212.37505634,56889361,22923334395.41,300750.SZ,1d_to_1w
2021-02-19,217.181878,217.181878,192.5816558,199.4264875,42515283,16651352235.87,300750.SZ,1d_to_1w
2021-02-26,199.4264875,203.6980742,163.55030571,165.83534727,108123518,38016607846.00,300750.SZ,1d_to_1w
2021-03-05,170.61128999,181.7740268,158.68172617,164.68768,81695710,27386292306.54,300750.SZ,1d_to_1w
2021-03-12,166.231627,177.553905,148.733561,175.73204754,112333323,35784081034.95,300750.SZ,1d_to_1w
2021-03-19,174.98066,176.58121839,157.997243,162.8864085,81763873,26467511617.75,300750.SZ,1d_to_1w
2021-03-26,164.173031,165.202329,144.12745245,161.40421938,105647166,31649324052.99,300750.SZ,1d_to_1w
2021-04-02,161.3424615,173.01470082,156.97309149,171.0693276,64854886,20824310290.98,300750.SZ,1d_to_1w
2021-04-09,172.407415,173.951362,159.54119,160.570488,41051623,13093160652.03,300750.SZ,1d_to_1w
2021-04-16,163.79219074,178.83538101,161.1366019,171.81042216,70595388,23374560802.20,300750.SZ,1d_to_1w
2021-04-23,172.407415,191.964077,170.52894615,191.1921035,69558643,24940716480.50,300750.SZ,1d_to_1w
2021-04-30,192.2728664,201.742408,175.11446874,199.77130233,108388684,39782979443.49,300750.SZ,1d_to_1w
2021-05-07,200.71311,200.71311,188.42843837,189.02028472,34106555,12884019363.2,300750.SZ,1d_to_1w
2021-05-14,187.7439552,192.47357951,176.61209733,184.758991,66232789,23775484392.07,300750.SZ,1d_to_1w
2021-05-21,185.27364,199.31326472,185.26849351,193.28672493,66939929,25059644024.26,300750.SZ,1d_to_1w
2021-05-28,195.56662,216.9245535,193.60066082,210.8002304,80292592,31770017809.39,300750.SZ,1d_to_1w
2021-06-04,214.093984,226.1882355,211.00609,222.43644429,77839026,33131555076.52,300750.SZ,1d_to_1w
2021-06-11,218.13397865,235.62689816,205.8596,232.61105502,86665670,36746089822.84,300750.SZ,1d_to_1w
2021-06-18,233.135997,234.6284791,214.61377949,231.59205,50093958,21986189026.08,300750.SZ,1d_to_1w
2021-06-25,232.5184182,245.487573,226.55878278,245.09129327,52543798,24181105129.65,300750.SZ,1d_to_1w
2021-07-02,245.08614678,278.939758,241.01527319,267.40647391,69636207,35873136574.17,300750.SZ,1d_to_1w
2021-07-09,265.166805,294.2579205,258.42693417,281.06651556,82092472,43865995052.54,300750.SZ,1d_to_1w
2021-07-16,286.33380957,298.4285052,271.92727131,273.404997,73284088,40764996547.83,300750.SZ,1d_to_1w
2021-07-23,278.03898,290.39111913,265.166805,281.64833787,69434875,37407460754.09,300750.SZ,1d_to_1w
2021-07-30,280.098528,299.7672114,254.869065,283.3938048,91101018,48993863233.53,300750.SZ,1d_to_1w
2021-08-06,286.792059,296.05487613,269.285901,280.03674156,75286496,41430393382.85,300750.SZ,1d_to_1w
2021-08-13,273.919884,274.1773275,247.14576,258.49901835,92678345,47161925550.60,300750.SZ,1d_to_1w
2021-08-20,254.354178,262.45335051,241.93510356,254.41081557,80593223,39444388528.37,300750.SZ,1d_to_1w
2021-08-27,260.017935,287.79093978,258.473274,261.3051525,67824902,35385026531.57,300750.SZ,1d_to_1w
2021-09-03,261.27940815,270.7275846,242.7692205,250.4925255,67686005,33492683761.72,300750.SZ,1d_to_1w
2021-09-10,253.839291,271.17038742,248.690421,258.5247627,56266729,28465698081.17,300750.SZ,1d_to_1w
2021-09-17,258.5247627,278.553867,253.39133931,258.988161,62308322,32124099355.82,300750.SZ,1d_to_1w
2021-09-24,254.6631102,263.88473637,251.3163447,257.43320226,24657833,12282100629.85,300750.SZ,1d_to_1w
2021-09-30,260.017935,274.1773275,254.354178,270.69154251,49828468,25559642205.04,300750.SZ,1d_to_1w
2021-10-08,274.949658,283.22389209,269.2344123,274.949658,12516925,6710477515.55,300750.SZ,1d_to_1w
2021-10-15,275.464545,298.05263769,256.86682656,292.970703,55866668,29926045999.04,300750.SZ,1d_to_1w
2021-10-22,299.149347,316.64520726,293.48559,309.6530418,67389654,39988940057.48,300750.SZ,1d_to_1w
2021-10-29,315.110844,332.35440963,305.41552179,329.12606814,79979926,49242570877.23,300750.SZ,1d_to_1w
2021-11-05,330.042567,349.608273,323.349036,326.48469783,65837172,42714716948.59,300750.SZ,1d_to_1w
2021-11-12,327.983019,343.944516,324.893697,330.042567,50805537,33038073323.98,300750.SZ,1d_to_1w
2021-11-19,330.03741813,330.03741813,312.536409,329.012793,45986819,28648907118.08,300750.SZ,1d_to_1w
2021-11-26,332.09696613,350.638047,330.61409157,338.795646,45462769,30203854370.49,300750.SZ,1d_to_1w
2021-12-03,336.736098,356.301804,336.221211,353.727369,42895083,29099773566.24,300750.SZ,1d_to_1w
2021-12-10,348.1151007,350.2261374,315.2138214,329.50193565,80098591,51185642477.89,300750.SZ,1d_to_1w
2021-12-17,329.4761913,340.340307,324.42000096,335.28926553,51711177,33601976003.57,300750.SZ,1d_to_1w
2021-12-24,334.161663,334.161663,289.881381,296.9868216,69018875,41581676073.59,300750.SZ,1d_to_1w
2021-12-31,295.6481154,312.01637313,293.37231486,302.753556,51599143,30099951268.29,300750.SZ,1d_to_1w
2022-01-07,312.021522,312.536409,271.860336,277.9874913,61166796,33759829261.53,300750.SZ,1d_to_1w
2022-01-14,275.45424726,299.664234,269.92436088,297.2957538,68011906,37887602311.41,300750.SZ,1d_to_1w
2022-01-21,303.19635882,313.3087395,284.217624,293.22299763,57524714,33431889782.99,300750.SZ,1d_to_1w
2022-01-28,290.396268,310.991748,287.82698187,305.1220362,67644956,39467308161.78,300750.SZ,1d_to_1w
2022-02-11,312.021522,314.07077226,251.779743,252.28948113,99887302,52922187497.04,300750.SZ,1d_to_1w
2022-02-18,250.235082,279.8410845,249.75108822,271.6028925,69618184,36364969682.81,300750.SZ,1d_to_1w
2022-02-25,271.0880055,275.464545,253.51491219,272.2722456,77823973,39954519069.11,300750.SZ,1d_to_1w
2022-03-04,269.800788,282.19926696,251.264856,253.21627773,58109942,29992589824.0,300750.SZ,1d_to_1w
2022-03-11,244.571325,260.30112285,228.10008987,254.12247885,111874608,52769730560.0,300750.SZ,1d_to_1w
2022-03-18,248.690421,275.464545,232.0080822,262.8498135,109805241,54423328043.77,300750.SZ,1d_to_1w
2022-03-25,267.74124,275.0526354,256.60938306,258.50931609,50037518,25758933901.81,300750.SZ,1d_to_1w
2022-04-01,262.01569656,270.0582315,246.15717696,267.1748643,61541601,30885639699.29,300750.SZ,1d_to_1w
2022-04-08,265.94943324,266.711466,250.77571335,254.869065,29858022,14881894941.38,300750.SZ,1d_to_1w
2022-04-15,244.71034449,248.0725566,222.82764699,232.14195282,76501002,35061377193.43,300750.SZ,1d_to_1w
2022-04-22,227.580054,236.63176746,205.3884243,213.85316658,98792584,41669706667.63,300750.SZ,1d_to_1w
2022-04-29,204.8220486,211.09337226,188.82965838,210.76899345,131004808,51152875669.54,300750.SZ,1d_to_1w
2022-05-06,187.933755,199.12224951,181.755111,193.59236313,84357302,31320049253.36,300750.SZ,1d_to_1w
2022-05-13,192.567738,215.62437786,183.88674318,213.5751276,101135237,39654516069.15,300750.SZ,1d_to_1w
2022-05-20,214.70273013,222.431184,209.56415787,219.8052603,67449386,28327077501.15,300750.SZ,1d_to_1w
2022-05-27,219.8052603,219.8052603,200.22925656,203.0714328,75579335,30505525697.43,300750.SZ,1d_to_1w
2022-06-02,207.13389123,228.49655286,202.6080345,224.9026416,66955299,27971615710.81,300750.SZ,1d_to_1w
2022-06-10,225.005619,241.48715187,219.33671313,233.758698,117360817,52383214763.36,300750.SZ,1d_to_1w
2022-06-17,228.61497687,252.64475316,220.7320569,250.26597522,126278692,58097191708.70,300750.SZ,1d_to_1w
2022-06-24,254.26664721,290.1388245,254.26664721,290.1388245,91359163,47504326908.23,300750.SZ,1d_to_1w
2022-07-01,290.39111913,290.89570839,266.5569999,269.10054168,75219135,40401659805.28,300750.SZ,1d_to_1w
2022-07-08,262.59751887,290.89570839,262.59237,278.553867,81912410,43818878241.38,300750.SZ,1d_to_1w
2022-07-15,275.07323088,290.11308015,257.24784294,274.434771,89320224,47494616894.98,300750.SZ,1d_to_1w
2022-07-22,279.068754,284.24336835,266.82474114,273.919884,61604507,32930602812.77,300750.SZ,1d_to_1w
2022-07-29,273.919884,274.92391365,259.04479857,261.8715282,47133653,24426349747.79,300750.SZ,1d_to_1w
2022-08-05,261.49566069,275.8764546,254.869065,260.35261155,69015946,35503656626.02,300750.SZ,1d_to_1w
2022-08-12,255.383952,267.0203982,251.779743,258.473274,45506161,22959834241.91,300750.SZ,1d_to_1w
2022-08-19,259.96129743,288.33672,258.92637456,273.919884,73255217,39137208584.93,300750.SZ,1d_to_1w
2022-08-26,274.949658,296.060025,258.988161,260.93443386,87764439,46844019893.27,300750.SZ,1d_to_1w
2022-09-02,258.98301213,260.93443386,237.76451886,240.07121262,71364666,34433735954.38,300750.SZ,1d_to_1w
2022-09-09,237.88294287,245.33850663,228.54804156,232.84219914,92111671,42102684812.08,300750.SZ,1d_to_1w
2022-09-16,236.333133,236.9509974,210.588783,211.10367,76443478,32825551176.19,300750.SZ,1d_to_1w
2022-09-23,210.91316181,221.40141,209.044122,214.88294058,61003832,25523649637.05,300750.SZ,1d_to_1w
2022-09-30,212.66892648,224.14575771,206.5246335,206.72574363,61803309,26026119284.26,300750.SZ,1d_to_1w
2022-10-14,207.298134,228.10014078,201.74440041,225.30006897,72432993,30434668789.14,300750.SZ,1d_to_1w
2022-10-21,223.283811,227.924814,208.329468,212.970471,57352287,24290103778.66,300750.SZ,1d_to_1w
2022-10-28,209.68051554,213.486138,188.218455,188.4762885,81997124,32138038093.34,300750.SZ,1d_to_1w
2022-11-04,185.64012,210.55199277,183.87653886,208.5357348,86426647,33380361167.78,300750.SZ,1d_to_1w
2022-11-11,210.392136,218.0240076,198.016128,207.54565416,70206228,28226945984.87,300750.SZ,1d_to_1w
2022-11-18,208.3810347,210.392136,190.80194667,196.36083693,79983849,30799963677.81,300750.SZ,1d_to_1w
2022-11-25,193.43700504,198.97011195,191.312457,191.9312574,41389852,15621498849.71,300750.SZ,1d_to_1w
2022-12-02,188.218455,207.37548405,185.65043334,202.07958396,66103293,25400221492.43,300750.SZ,1d_to_1w
2022-12-09,202.07958396,219.5194419,200.078796,218.9522082,69958166,28649963096.66,300750.SZ,1d_to_1w
2022-12-16,217.1473737,218.73047139,205.89551976,215.55396267,55498966,22868888869.90,300750.SZ,1d_to_1w
2022-12-23,216.064473,221.7883767,203.2243647,205.48298616,38405927,15765498619.94,300750.SZ,1d_to_1w
2022-12-30,205.48298616,210.00538575,196.09784676,202.87371114,55484098,21934296553.11,300750.SZ,1d_to_1w
2023-01-06,202.141464,219.14816166,196.84040724,214.85781222,74520053,29597877896.98,300750.SZ,1d_to_1w
2023-01-13,218.06526096,233.34963084,213.1251711,226.6356465,75237054,32385640252.38,300750.SZ,1d_to_1w
2023-01-20,226.1199795,233.1846174,224.37186837,233.081484,52124865,23255973530.38,300750.SZ,1d_to_1w
2023-02-03,247.19528979,252.96560352,232.76177046,235.2472854,72106221,33968051885.30,300750.SZ,1d_to_1w
2023-02-10,233.081484,235.13899533,227.45555703,229.96169865,41723238,18737323448.33,300750.SZ,1d_to_1w
2023-02-17,232.55550366,242.0025231,216.58014,216.67811673,65564740,29154435931.44,300750.SZ,1d_to_1w
2023-02-24,214.517472,217.86415083,208.33978134,209.0514018,61905041,25535596693.18,300750.SZ,1d_to_1w
2023-03-03,207.67457091,213.57895806,204.3072654,207.46314744,55494090,22425411854.65,300750.SZ,1d_to_1w
2023-03-10,207.38579739,211.38737331,200.20255608,209.25251193,61953665,24871606790.86,300750.SZ,1d_to_1w
2023-03-17,207.82927101,209.70114222,193.6329585,193.88047866,80544053,31105267937.67,300750.SZ,1d_to_1w
2023-03-24,193.13791818,210.73247622,189.765456,202.95621786,72610707,28475421095.00,300750.SZ,1d_to_1w
2023-03-31,201.68252037,213.99149166,198.23270814,209.38658535,65750387,26295958315.45,300750.SZ,1d_to_1w
2023-04-07,209.41752537,209.7733356,196.03081005,201.37312017,57492622,22468993735.95,300750.SZ,1d_to_1w
2023-04-14,203.11607463,211.35643329,198.531795,204.86934243,66311067,26306665872.11,300750.SZ,1d_to_1w
2023-04-21,204.37430211,215.548806,204.1009986,208.83997833,84465798,34362021748.17,300750.SZ,1d_to_1w
