candidate_id,candidate_family,candidate_level,candidate_status,source_candidate_id,symbol,timeframe,session_id,session_timezone,session_local_date,first_break_direction,first_break_mode,break_bar_time_utc,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,bars_after_break_count,return_inside_or_observed_same_day,first_return_inside_or_bar_time_utc,max_extension_price_same_day,max_extension_distance_over_or,session_close_price,session_close_beyond_or,observation_scope
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-05,up,close,2021-07-05T07:45:00Z,1.38236,1.38222,1.38245,0.00023,60,1,2021-07-05T08:00:00Z,1.38612,0.00390,1.38488,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-08,up,wick,2021-07-08T14:00:00Z,1.37766,1.37742,1.37780,0.00038,55,1,2021-07-08T14:15:00Z,1.37964,0.00222,1.37871,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-09,up,close,2021-07-09T14:00:00Z,1.38144,1.38127,1.38238,0.00111,39,0,,1.39002,0.00875,1.38983,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-12,up,close,2021-07-12T14:00:00Z,1.38554,1.38530,1.38620,0.00090,55,1,2021-07-12T14:15:00Z,1.39046,0.00516,1.3892,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-13,down,close,2021-07-13T07:45:00Z,1.38923,1.38935,1.38915,0.00020,60,0,,1.37994,0.00941,1.38111,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-13,down,close,2021-07-13T14:00:00Z,1.3847,1.38520,1.38380,0.00140,55,1,2021-07-13T15:15:00Z,1.37994,0.00526,1.38057,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-15,down,close,2021-07-15T14:00:00Z,1.38683,1.38688,1.38589,0.00099,55,1,2021-07-15T14:15:00Z,1.38041,0.00647,1.38308,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-16|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-16,down,close,2021-07-16T07:30:00Z,1.38344,1.38358,1.38337,0.00021,61,1,2021-07-16T07:45:00Z,1.37601,0.00757,1.37604,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-16|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-16,down,wick,2021-07-16T14:00:00Z,1.37994,1.38024,1.37994,0.00030,39,1,2021-07-16T14:15:00Z,1.37601,0.00423,1.37641,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-19,down,close,2021-07-19T07:45:00Z,1.37548,1.37554,1.37524,0.00030,60,1,2021-07-19T08:00:00Z,1.36539,0.01015,1.36687,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-19,down,close,2021-07-19T14:00:00Z,1.37018,1.37025,1.36997,0.00028,55,1,2021-07-19T14:15:00Z,1.36539,0.00486,1.36685,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-22,up,close,2021-07-22T07:30:00Z,1.37154,1.37153,1.37186,0.00033,61,1,2021-07-22T07:45:00Z,1.37867,0.00714,1.37664,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-26|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-26,up,close,2021-07-26T07:30:00Z,1.37545,1.37486,1.37547,0.00061,61,1,2021-07-26T09:00:00Z,1.38327,0.00841,1.38215,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-28,up,wick,2021-07-28T14:00:00Z,1.3884,1.38808,1.38840,0.00032,55,1,2021-07-28T14:15:00Z,1.39104,0.00296,1.39038,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-29,up,wick,2021-07-29T07:45:00Z,1.3931,1.39285,1.39310,0.00025,60,1,2021-07-29T08:00:00Z,1.39812,0.00527,1.39635,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-30|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-30|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-30,down,close,2021-07-30T14:00:00Z,1.39626,1.39653,1.39598,0.00055,39,1,2021-07-30T14:15:00Z,1.38873,0.00780,1.39057,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-02|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-02,down,wick,2021-08-02T07:45:00Z,1.38976,1.38979,1.38976,0.00003,60,1,2021-08-02T08:00:00Z,1.38749,0.00230,1.38907,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-03|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-03,up,wick,2021-08-03T07:30:00Z,1.39038,1.38980,1.39038,0.00058,61,1,2021-08-03T07:45:00Z,1.39381,0.00401,1.3918,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-04,down,wick,2021-08-04T14:00:00Z,1.39178,1.39222,1.39178,0.00044,55,1,2021-08-04T14:15:00Z,1.38848,0.00374,1.38865,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-06,down,wick,2021-08-06T07:30:00Z,1.39166,1.39173,1.39166,0.00007,61,1,2021-08-06T07:45:00Z,1.38608,0.00565,1.38765,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-06|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-06,down,wick,2021-08-06T14:00:00Z,1.39043,1.39071,1.39043,0.00028,39,1,2021-08-06T14:15:00Z,1.38608,0.00463,1.3872,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-09,down,wick,2021-08-09T14:00:00Z,1.38776,1.38784,1.38776,0.00008,55,1,2021-08-09T14:15:00Z,1.38403,0.00381,1.38502,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-10|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-10,down,close,2021-08-10T07:30:00Z,1.38449,1.38459,1.38426,0.00033,61,1,2021-08-10T08:15:00Z,1.38268,0.00191,1.38343,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-12,down,close,2021-08-12T07:30:00Z,1.38696,1.38722,1.38672,0.00050,61,1,2021-08-12T08:45:00Z,1.37939,0.00783,1.38053,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-12,down,wick,2021-08-12T14:00:00Z,1.38452,1.38497,1.38452,0.00045,55,1,2021-08-12T14:15:00Z,1.37939,0.00558,1.38094,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-13,up,close,2021-08-13T14:00:00Z,1.38062,1.37994,1.38106,0.00112,39,0,,1.38744,0.00750,1.3869,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-18|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-18,down,wick,2021-08-18T14:00:00Z,1.37483,1.37494,1.37472,0.00022,55,1,2021-08-18T14:15:00Z,1.37319,0.00175,1.37329,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-19,down,close,2021-08-19T07:30:00Z,1.37192,1.37193,1.37167,0.00026,61,1,2021-08-19T07:45:00Z,1.36314,0.00879,1.36335,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-19,down,wick,2021-08-19T14:00:00Z,1.36825,1.36858,1.36825,0.00033,55,1,2021-08-19T14:15:00Z,1.36273,0.00585,1.36398,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-23|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-23,up,wick,2021-08-23T14:15:00Z,1.36791,1.36781,1.36791,0.00010,54,1,2021-08-23T14:30:00Z,1.37315,0.00534,1.3715,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-24,up,close,2021-08-24T07:30:00Z,1.37233,1.37202,1.37252,0.00050,61,1,2021-08-24T10:30:00Z,1.37472,0.00270,1.37307,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-26|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-26,down,wick,2021-08-26T14:00:00Z,1.37315,1.37369,1.37315,0.00054,55,1,2021-08-26T14:15:00Z,1.36795,0.00574,1.36822,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-27,up,close,2021-08-27T07:45:00Z,1.37003,1.36988,1.37006,0.00018,60,1,2021-08-27T08:00:00Z,1.37804,0.00816,1.37627,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-27,up,close,2021-08-27T14:15:00Z,1.37128,1.37106,1.37139,0.00033,38,1,2021-08-27T16:00:00Z,1.37804,0.00698,1.37604,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-01|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-01,up,wick,2021-09-01T07:30:00Z,1.3738,1.37379,1.37380,0.00001,61,1,2021-09-01T07:45:00Z,1.37977,0.00598,1.37688,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-01|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-01|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-01,up,wick,2021-09-01T14:00:00Z,1.37624,1.37613,1.37624,0.00011,55,1,2021-09-01T14:15:00Z,1.37977,0.00364,1.37742,1,same_local_date_after_or_break_only
