trade_date,symbol,symbol_name,open,high,low,close,pre_close,volume,amount,data_source,asof_date,notes
20250702,300750.SZ,宁德时代,251.5,252.01,249.19,250.45,251.5,115713.74,2897311.834,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,600019.SH,宝钢股份,6.6,6.91,6.59,6.9,6.6,1795065.87,1215637.766,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,600030.SH,中信证券,27.4,27.52,27.23,27.28,27.39,575250.52,1573744.149,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,600050.SH,中国联通,5.34,5.36,5.32,5.33,5.35,1135144.98,605849.667,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,600276.SH,恒瑞医药,52.4,53.44,52.1,52.25,52.46,325712.23,1714632.081,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,600309.SH,万华化学,53.98,54.99,53.8,54.21,53.98,314323.69,1711321.123,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,600519.SH,贵州茅台,1409.5,1414.8,1400.0,1409.6,1405.1,26218.25,3689246.316,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,600760.SH,中航沈飞,57.46,57.75,56.49,56.67,57.94,213602.42,1215432.617,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,600900.SH,长江电力,30.4,30.48,30.22,30.25,30.37,571834.95,1734049.631,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,601012.SH,隆基绿能,14.96,15.61,14.93,15.56,14.86,2098822.75,3215872.899,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,601225.SH,陕西煤业,19.26,19.65,19.21,19.64,19.25,434704.61,845365.139,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,601318.SH,中国平安,55.7,56.01,55.35,55.81,55.7,395629.02,2204210.316,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,601899.SH,紫金矿业,19.9,20.43,19.8,20.17,19.9,1703696.37,3436875.926,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250702,688981.SH,中芯国际,87.5,87.73,85.81,86.1,87.76,225572.67,1955238.262,tushare:daily,20250702,daily_ohlcv_raw_from_tushare
20250703,000001.SZ,平安银行,12.33,12.42,12.28,12.35,12.32,794085.97,980546.007,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,000002.SZ,万科A,6.48,6.55,6.44,6.46,6.5,810140.12,524884.085,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,000651.SZ,格力电器,46.6,46.67,46.25,46.53,46.41,217129.82,1009129.138,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,000725.SZ,京东方A,3.99,4.03,3.98,4.02,3.98,3453443.7,1382686.3,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,002230.SZ,科大讯飞,47.08,47.33,46.91,47.12,47.14,122245.99,575593.366,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,002594.SZ,比亚迪,330.98,335.25,330.67,334.56,330.66,123497.81,4123732.531,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,300750.SZ,宁德时代,251.47,263.21,250.59,262.59,250.45,338037.47,8746803.693,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,600019.SH,宝钢股份,6.9,7.01,6.78,6.97,6.9,1338857.38,926804.294,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,600030.SH,中信证券,27.39,27.75,27.36,27.67,27.28,725989.17,2000459.02,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,600050.SH,中国联通,5.34,5.35,5.3,5.33,5.33,1258401.35,670248.217,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,600276.SH,恒瑞医药,52.26,52.58,51.81,52.47,52.25,293678.18,1536828.863,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,600309.SH,万华化学,54.22,54.98,54.0,54.56,54.21,263591.87,1438814.699,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,600519.SH,贵州茅台,1412.0,1422.69,1408.0,1415.6,1409.6,24412.67,3456733.002,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,600760.SH,中航沈飞,56.57,57.13,56.18,57.03,56.67,165406.18,938093.94,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,600900.SH,长江电力,30.26,30.28,29.85,30.09,30.25,936811.23,2811204.131,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,601012.SH,隆基绿能,15.56,15.67,15.33,15.54,15.56,1090591.64,1687486.007,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,601225.SH,陕西煤业,19.61,19.85,19.37,19.38,19.64,375151.36,732249.182,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,601318.SH,中国平安,55.9,56.2,55.66,55.8,55.81,325100.6,1817404.362,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,601899.SH,紫金矿业,20.37,20.49,20.08,20.29,20.17,1373808.88,2785493.758,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250703,688981.SH,中芯国际,86.38,86.73,85.78,86.24,86.1,146150.27,1260331.049,tushare:daily,20250703,daily_ohlcv_raw_from_tushare
20250704,000001.SZ,平安银行,12.35,12.72,12.3,12.6,12.35,1775332.67,2224874.056,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,000002.SZ,万科A,6.48,6.52,6.41,6.44,6.46,786688.47,507693.643,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,000651.SZ,格力电器,46.53,46.84,46.3,46.74,46.53,196169.92,915277.878,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,000725.SZ,京东方A,4.02,4.03,3.99,4.0,4.02,2932952.57,1175987.887,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,002230.SZ,科大讯飞,47.11,47.35,46.55,46.91,47.02,158299.04,742840.139,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,002594.SZ,比亚迪,332.55,334.99,329.77,331.0,334.56,104103.55,3454495.463,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,300750.SZ,宁德时代,265.01,269.98,260.98,265.8,262.59,272060.13,7214227.943,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,600019.SH,宝钢股份,7.0,7.16,6.97,7.1,6.97,1331119.85,943434.705,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,600030.SH,中信证券,27.6,28.05,27.35,27.66,27.67,1021393.72,2830151.537,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,600050.SH,中国联通,5.33,5.36,5.31,5.34,5.33,1366675.45,729550.479,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,600276.SH,恒瑞医药,52.61,53.79,52.6,53.26,52.47,477923.12,2548289.616,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,600309.SH,万华化学,54.57,54.66,53.91,54.09,54.56,226735.94,1227791.079,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,600519.SH,贵州茅台,1415.7,1431.89,1410.01,1422.22,1415.6,28766.91,4086547.268,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,600760.SH,中航沈飞,57.01,59.82,56.71,58.58,57.03,344676.15,2008329.38,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,600900.SH,长江电力,30.06,30.29,30.01,30.16,30.09,679228.05,2048728.031,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,601012.SH,隆基绿能,15.8,15.95,15.5,15.57,15.54,1293982.7,2028999.626,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,601225.SH,陕西煤业,19.42,19.6,19.31,19.37,19.38,332106.0,645305.027,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,601318.SH,中国平安,55.7,57.39,55.43,56.57,55.8,654544.05,3695501.729,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,601899.SH,紫金矿业,20.07,20.29,19.84,20.05,20.29,1358556.26,2725507.573,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250704,688981.SH,中芯国际,86.0,87.2,84.86,85.8,86.24,252257.45,2166412.311,tushare:daily,20250704,daily_ohlcv_raw_from_tushare
20250707,000001.SZ,平安银行,12.6,12.82,12.6,12.78,12.6,1495406.53,1901755.851,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,000002.SZ,万科A,6.44,6.59,6.44,6.52,6.44,1205381.48,788025.611,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,000651.SZ,格力电器,46.9,46.94,46.38,46.49,46.74,189802.32,883494.027,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,000725.SZ,京东方A,3.99,4.0,3.95,3.96,4.0,2719031.4,1077579.422,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,002230.SZ,科大讯飞,46.88,46.89,46.28,46.33,46.91,140240.01,651435.797,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,002594.SZ,比亚迪,329.2,330.49,328.44,328.59,331.0,88207.72,2901015.557,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,300750.SZ,宁德时代,265.8,268.88,258.88,260.89,265.8,174664.98,4568972.965,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,600019.SH,宝钢股份,7.07,7.23,7.03,7.2,7.1,871133.54,624724.634,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,600030.SH,中信证券,27.53,27.91,27.49,27.79,27.66,572223.77,1588782.683,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,600050.SH,中国联通,5.33,5.36,5.32,5.35,5.34,1182289.26,631529.81,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,600276.SH,恒瑞医药,53.38,53.59,52.56,52.65,53.26,286387.94,1516132.786,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,600309.SH,万华化学,54.09,54.98,53.93,54.3,54.09,186016.07,1013629.821,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,600519.SH,贵州茅台,1422.28,1423.5,1410.01,1410.7,1422.22,23854.67,3370562.659,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,600760.SH,中航沈飞,58.59,60.71,57.98,60.1,58.58,347869.5,2088834.191,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,600900.SH,长江电力,30.24,30.28,30.07,30.26,30.16,508278.48,1534745.747,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,601012.SH,隆基绿能,15.45,15.64,15.41,15.47,15.57,516644.48,800112.618,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,601225.SH,陕西煤业,19.43,19.44,19.08,19.13,19.37,415798.46,796946.181,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,601318.SH,中国平安,56.59,56.8,56.06,56.43,56.57,321762.78,1813966.809,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,601899.SH,紫金矿业,19.96,20.02,19.71,19.8,20.05,834674.74,1658374.033,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250707,688981.SH,中芯国际,85.69,86.86,85.37,85.48,85.8,135349.28,1162397.568,tushare:daily,20250707,daily_ohlcv_raw_from_tushare
20250708,000001.SZ,平安银行,12.75,12.84,12.65,12.69,12.78,1090985.97,1387093.602,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,000002.SZ,万科A,6.51,6.58,6.47,6.56,6.52,934783.26,610035.074,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,000651.SZ,格力电器,46.49,46.92,46.38,46.6,46.49,256017.61,1195231.043,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,000725.SZ,京东方A,3.96,4.0,3.95,4.0,3.96,2492129.2,991418.088,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,002230.SZ,科大讯飞,46.33,46.85,46.1,46.84,46.33,166236.91,775425.259,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,002594.SZ,比亚迪,327.0,329.78,325.72,326.88,328.59,116918.14,3825413.668,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,300750.SZ,宁德时代,260.7,265.9,259.82,263.31,260.89,155922.92,4104293.094,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,600019.SH,宝钢股份,7.2,7.24,7.12,7.16,7.2,615166.58,441007.313,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,600030.SH,中信证券,27.72,28.08,27.71,28.02,27.79,845803.24,2365303.71,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,600050.SH,中国联通,5.35,5.39,5.34,5.38,5.35,1456486.8,781408.483,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,600276.SH,恒瑞医药,52.69,53.69,52.5,53.4,52.65,359263.15,1916547.623,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,600309.SH,万华化学,54.3,55.79,54.01,55.3,54.3,369202.62,2029457.249,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,600519.SH,贵州茅台,1410.71,1420.0,1410.7,1416.11,1410.7,18673.7,2643302.691,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,600760.SH,中航沈飞,59.68,60.17,58.55,59.98,60.1,242691.55,1439640.483,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,600900.SH,长江电力,30.27,30.27,29.91,29.92,30.26,1073286.01,3219638.664,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,601012.SH,隆基绿能,15.41,16.5,15.4,16.47,15.47,2229802.67,3603593.421,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,601225.SH,陕西煤业,19.14,19.21,19.05,19.15,19.13,321908.4,615506.16,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,601318.SH,中国平安,56.4,56.78,56.11,56.45,56.43,343459.72,1939149.952,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,601899.SH,紫金矿业,19.87,20.04,19.75,19.82,19.8,970733.77,1928723.033,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250708,688981.SH,中芯国际,85.49,86.85,85.18,86.74,85.48,217668.48,1876172.23,tushare:daily,20250708,daily_ohlcv_raw_from_tushare
20250709,000001.SZ,平安银行,12.66,12.9,12.66,12.84,12.69,1205963.3,1542699.035,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,000002.SZ,万科A,6.54,6.58,6.52,6.54,6.56,735916.57,481726.01,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,000651.SZ,格力电器,46.62,46.68,46.11,46.2,46.6,274919.0,1275124.561,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,000725.SZ,京东方A,3.99,4.02,3.97,3.98,4.0,3174590.01,1268919.001,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,002230.SZ,科大讯飞,46.84,47.15,46.7,46.82,46.84,177133.91,830515.335,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,002594.SZ,比亚迪,326.9,328.21,325.78,325.8,326.88,121633.11,3969384.13,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,300750.SZ,宁德时代,262.2,274.46,262.1,270.8,263.31,293883.71,7948423.739,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,600019.SH,宝钢股份,7.15,7.2,7.04,7.05,7.16,684378.16,485052.744,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,600030.SH,中信证券,28.02,28.26,27.76,27.81,28.02,807702.1,2261446.228,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,600050.SH,中国联通,5.38,5.47,5.37,5.43,5.38,3395036.52,1844808.216,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,600276.SH,恒瑞医药,53.4,57.94,53.02,57.19,53.4,1158211.69,6507788.433,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,600309.SH,万华化学,55.33,55.44,54.36,54.44,55.3,265129.01,1456275.326,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,600519.SH,贵州茅台,1415.0,1429.97,1414.17,1418.88,1416.11,27745.32,3950810.723,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,600760.SH,中航沈飞,60.08,61.28,59.41,59.44,59.98,247482.93,1493024.997,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,600900.SH,长江电力,29.95,30.1,29.85,29.98,29.92,670383.21,2011578.386,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,601012.SH,隆基绿能,16.35,16.75,16.27,16.37,16.47,1489940.88,2462427.05,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,601225.SH,陕西煤业,19.16,19.29,19.12,19.18,19.15,360347.96,691217.535,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,601318.SH,中国平安,56.45,56.78,55.88,55.9,56.45,395462.79,2223715.808,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,601899.SH,紫金矿业,19.89,19.89,18.87,18.9,19.82,3338348.33,6397298.173,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250709,688981.SH,中芯国际,86.65,86.86,85.52,85.85,86.74,183102.0,1578143.686,tushare:daily,20250709,daily_ohlcv_raw_from_tushare
20250710,000001.SZ,平安银行,12.82,13.33,12.79,13.18,12.84,2481415.53,3249454.029,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,000002.SZ,万科A,6.52,6.87,6.51,6.76,6.54,2517029.13,1686568.539,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,000651.SZ,格力电器,46.2,46.52,45.95,46.34,46.2,209382.69,968829.196,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,000725.SZ,京东方A,3.98,4.06,3.98,4.03,3.98,5355399.39,2154838.766,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,002230.SZ,科大讯飞,46.77,47.0,46.58,46.81,46.82,150701.65,705286.547,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,002594.SZ,比亚迪,325.81,326.09,318.85,321.23,325.8,210022.06,6741345.468,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,300750.SZ,宁德时代,274.99,274.99,268.5,272.0,270.8,242393.49,6594201.202,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,600019.SH,宝钢股份,7.05,7.12,7.01,7.01,7.05,735408.03,518925.612,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,600030.SH,中信证券,27.78,28.42,27.72,28.23,27.81,1421972.16,4006903.003,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,600050.SH,中国联通,5.43,5.5,5.41,5.41,5.43,2803997.03,1526277.552,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,600276.SH,恒瑞医药,57.13,58.28,56.61,57.6,57.19,903715.7,5204345.946,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,600309.SH,万华化学,54.45,56.8,54.45,56.41,54.44,671779.33,3762519.419,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,600519.SH,贵州茅台,1418.97,1436.18,1410.4,1426.5,1418.88,38725.03,5503329.754,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,600760.SH,中航沈飞,58.84,58.98,57.7,58.4,59.44,285383.24,1664585.841,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,600900.SH,长江电力,30.0,30.08,29.8,29.9,29.98,947643.05,2835522.287,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,601012.SH,隆基绿能,16.3,16.82,16.3,16.46,16.37,1658548.56,2752068.61,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,601225.SH,陕西煤业,19.18,19.44,19.15,19.39,19.18,497592.54,961123.727,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,601318.SH,中国平安,55.9,57.58,55.81,57.13,55.9,828881.53,4726621.457,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,601899.SH,紫金矿业,18.92,19.05,18.81,18.84,18.9,1893272.93,3578751.386,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250710,688981.SH,中芯国际,85.61,86.17,85.5,85.67,85.85,175639.46,1506706.468,tushare:daily,20250710,daily_ohlcv_raw_from_tushare
20250711,000001.SZ,平安银行,13.19,13.3,12.89,12.91,13.18,2443743.5,3200219.566,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,000002.SZ,万科A,6.75,6.79,6.68,6.76,6.76,1628706.59,1099511.183,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,000651.SZ,格力电器,46.5,47.15,46.45,46.95,46.34,318347.59,1494825.589,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,000725.SZ,京东方A,4.03,4.08,4.0,4.06,4.03,4314365.92,1746749.405,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,002230.SZ,科大讯飞,46.49,47.11,44.98,46.98,46.81,458475.73,2118150.736,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,002594.SZ,比亚迪,319.9,326.85,319.02,323.91,321.23,168269.83,5456832.018,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,300750.SZ,宁德时代,271.5,274.0,270.1,271.5,272.0,213281.53,5798544.034,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,600019.SH,宝钢股份,7.03,7.19,7.01,7.01,7.01,1191253.28,845108.394,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,600030.SH,中信证券,28.33,29.29,28.16,28.66,28.23,2465015.48,7099768.618,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,600050.SH,中国联通,5.41,5.48,5.41,5.41,5.41,2800581.44,1524869.967,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,600276.SH,恒瑞医药,57.51,58.12,56.88,56.9,57.6,658631.71,3779524.292,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,600309.SH,万华化学,56.18,56.52,55.72,55.72,56.41,401421.96,2254537.236,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,600519.SH,贵州茅台,1423.16,1458.0,1423.16,1427.0,1426.5,57243.35,8239010.39,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,600760.SH,中航沈飞,58.38,59.05,58.04,58.2,58.4,228791.42,1339531.521,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,600900.SH,长江电力,29.92,30.59,29.87,30.4,29.9,1642154.79,4984368.453,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,601012.SH,隆基绿能,16.53,16.56,16.24,16.25,16.46,1176010.29,1919925.271,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,601225.SH,陕西煤业,19.41,19.56,19.34,19.34,19.39,527007.23,1025271.569,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,601318.SH,中国平安,57.0,59.02,56.96,57.71,57.13,1076428.94,6269330.973,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,601899.SH,紫金矿业,18.89,19.2,18.86,18.89,18.84,2181703.75,4142641.757,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250711,688981.SH,中芯国际,85.7,89.34,85.4,88.16,85.67,469922.38,4128335.55,tushare:daily,20250711,daily_ohlcv_raw_from_tushare
20250714,000001.SZ,平安银行,12.87,13.17,12.86,12.98,12.91,1872895.85,2440924.105,tushare:daily,20250714,daily_ohlcv_raw_from_tushare
