series;1;mode;0;shift;43;bar_time;2024.12.30 05:00:00;value;1.03974400;err;0
series;1;mode;0;shift;44;bar_time;2024.12.30 04:00:00;value;1.03972000;err;0
series;1;mode;0;shift;45;bar_time;2024.12.30 03:00:00;value;1.03969800;err;0
series;1;mode;0;shift;46;bar_time;2024.12.30 02:00:00;value;1.03969800;err;0
series;1;mode;0;shift;47;bar_time;2024.12.30 01:00:00;value;1.03969800;err;0
series;1;mode;0;shift;48;bar_time;2024.12.30 00:00:00;value;1.03969800;err;0
series;1;mode;0;shift;49;bar_time;2024.12.27 23:00:00;value;1.03969800;err;0
series;1;mode;1;shift;0;bar_time;2025.01.02 00:00:00;value;1.04102400;err;0
series;1;mode;1;shift;1;bar_time;2024.12.31 23:00:00;value;1.04168600;err;0
series;1;mode;1;shift;2;bar_time;2024.12.31 22:00:00;value;1.04182000;err;0
series;1;mode;1;shift;3;bar_time;2024.12.31 21:00:00;value;1.04182000;err;0
series;1;mode;1;shift;4;bar_time;2024.12.31 20:00:00;value;1.04182000;err;0
series;1;mode;1;shift;5;bar_time;2024.12.31 19:00:00;value;1.04182000;err;0
series;1;mode;1;shift;6;bar_time;2024.12.31 18:00:00;value;1.04198400;err;0
series;1;mode;1;shift;7;bar_time;2024.12.31 17:00:00;value;1.04211000;err;0
series;1;mode;1;shift;8;bar_time;2024.12.31 16:00:00;value;1.04295400;err;0
series;1;mode;1;shift;9;bar_time;2024.12.31 15:00:00;value;1.04330200;err;0
series;1;mode;1;shift;10;bar_time;2024.12.31 14:00:00;value;1.04330200;err;0
series;1;mode;1;shift;11;bar_time;2024.12.31 13:00:00;value;1.04330200;err;0
series;1;mode;1;shift;12;bar_time;2024.12.31 12:00:00;value;1.04330200;err;0
series;1;mode;1;shift;13;bar_time;2024.12.31 11:00:00;value;1.04330200;err;0
series;1;mode;1;shift;14;bar_time;2024.12.31 10:00:00;value;1.04330200;err;0
series;1;mode;1;shift;15;bar_time;2024.12.31 09:00:00;value;1.04330200;err;0
series;1;mode;1;shift;16;bar_time;2024.12.31 08:00:00;value;1.04330200;err;0
series;1;mode;1;shift;17;bar_time;2024.12.31 07:00:00;value;1.04346800;err;0
series;1;mode;1;shift;18;bar_time;2024.12.31 06:00:00;value;1.04366200;err;0
series;1;mode;1;shift;19;bar_time;2024.12.31 05:00:00;value;1.04440800;err;0
series;1;mode;1;shift;20;bar_time;2024.12.31 04:00:00;value;1.04498200;err;0
series;1;mode;1;shift;21;bar_time;2024.12.31 03:00:00;value;1.04533000;err;0
series;1;mode;1;shift;22;bar_time;2024.12.31 02:00:00;value;1.04539000;err;0
series;1;mode;1;shift;23;bar_time;2024.12.31 01:00:00;value;1.04607200;err;0
series;1;mode;1;shift;24;bar_time;2024.12.31 00:00:00;value;1.04607200;err;0
series;1;mode;1;shift;25;bar_time;2024.12.30 23:00:00;value;1.04607200;err;0
series;1;mode;1;shift;26;bar_time;2024.12.30 22:00:00;value;1.04607200;err;0
series;1;mode;1;shift;27;bar_time;2024.12.30 21:00:00;value;1.04607200;err;0
series;1;mode;1;shift;28;bar_time;2024.12.30 20:00:00;value;1.04607200;err;0
series;1;mode;1;shift;29;bar_time;2024.12.30 19:00:00;value;1.04607200;err;0
series;1;mode;1;shift;30;bar_time;2024.12.30 18:00:00;value;1.04607200;err;0
series;1;mode;1;shift;31;bar_time;2024.12.30 17:00:00;value;1.04607200;err;0
series;1;mode;1;shift;32;bar_time;2024.12.30 16:00:00;value;1.04607200;err;0
series;1;mode;1;shift;33;bar_time;2024.12.30 15:00:00;value;1.04607200;err;0
series;1;mode;1;shift;34;bar_time;2024.12.30 14:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;35;bar_time;2024.12.30 13:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;36;bar_time;2024.12.30 12:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;37;bar_time;2024.12.30 11:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;38;bar_time;2024.12.30 10:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;39;bar_time;2024.12.30 09:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;40;bar_time;2024.12.30 08:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;41;bar_time;2024.12.30 07:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;42;bar_time;2024.12.30 06:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;43;bar_time;2024.12.30 05:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;44;bar_time;2024.12.30 04:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;45;bar_time;2024.12.30 03:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;46;bar_time;2024.12.30 02:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;47;bar_time;2024.12.30 01:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;48;bar_time;2024.12.30 00:00:00;value;2147483647.00000000;err;0
series;1;mode;1;shift;49;bar_time;2024.12.27 23:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;0;bar_time;2025.01.02 00:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;1;bar_time;2024.12.31 23:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;2;bar_time;2024.12.31 22:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;3;bar_time;2024.12.31 21:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;4;bar_time;2024.12.31 20:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;5;bar_time;2024.12.31 19:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;6;bar_time;2024.12.31 18:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;7;bar_time;2024.12.31 17:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;8;bar_time;2024.12.31 16:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;9;bar_time;2024.12.31 15:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;10;bar_time;2024.12.31 14:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;11;bar_time;2024.12.31 13:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;12;bar_time;2024.12.31 12:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;13;bar_time;2024.12.31 11:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;14;bar_time;2024.12.31 10:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;15;bar_time;2024.12.31 09:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;16;bar_time;2024.12.31 08:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;17;bar_time;2024.12.31 07:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;18;bar_time;2024.12.31 06:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;19;bar_time;2024.12.31 05:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;20;bar_time;2024.12.31 04:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;21;bar_time;2024.12.31 03:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;22;bar_time;2024.12.31 02:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;23;bar_time;2024.12.31 01:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;24;bar_time;2024.12.31 00:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;25;bar_time;2024.12.30 23:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;26;bar_time;2024.12.30 22:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;27;bar_time;2024.12.30 21:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;28;bar_time;2024.12.30 20:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;29;bar_time;2024.12.30 19:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;30;bar_time;2024.12.30 18:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;31;bar_time;2024.12.30 17:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;32;bar_time;2024.12.30 16:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;33;bar_time;2024.12.30 15:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;34;bar_time;2024.12.30 14:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;35;bar_time;2024.12.30 13:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;36;bar_time;2024.12.30 12:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;37;bar_time;2024.12.30 11:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;38;bar_time;2024.12.30 10:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;39;bar_time;2024.12.30 09:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;40;bar_time;2024.12.30 08:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;41;bar_time;2024.12.30 07:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;42;bar_time;2024.12.30 06:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;43;bar_time;2024.12.30 05:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;44;bar_time;2024.12.30 04:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;45;bar_time;2024.12.30 03:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;46;bar_time;2024.12.30 02:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;47;bar_time;2024.12.30 01:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;48;bar_time;2024.12.30 00:00:00;value;2147483647.00000000;err;0
series;1;mode;2;shift;49;bar_time;2024.12.27 23:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;0;bar_time;2025.01.02 00:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;1;bar_time;2024.12.31 23:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;2;bar_time;2024.12.31 22:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;3;bar_time;2024.12.31 21:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;4;bar_time;2024.12.31 20:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;5;bar_time;2024.12.31 19:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;6;bar_time;2024.12.31 18:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;7;bar_time;2024.12.31 17:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;8;bar_time;2024.12.31 16:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;9;bar_time;2024.12.31 15:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;10;bar_time;2024.12.31 14:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;11;bar_time;2024.12.31 13:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;12;bar_time;2024.12.31 12:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;13;bar_time;2024.12.31 11:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;14;bar_time;2024.12.31 10:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;15;bar_time;2024.12.31 09:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;16;bar_time;2024.12.31 08:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;17;bar_time;2024.12.31 07:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;18;bar_time;2024.12.31 06:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;19;bar_time;2024.12.31 05:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;20;bar_time;2024.12.31 04:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;21;bar_time;2024.12.31 03:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;22;bar_time;2024.12.31 02:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;23;bar_time;2024.12.31 01:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;24;bar_time;2024.12.31 00:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;25;bar_time;2024.12.30 23:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;26;bar_time;2024.12.30 22:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;27;bar_time;2024.12.30 21:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;28;bar_time;2024.12.30 20:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;29;bar_time;2024.12.30 19:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;30;bar_time;2024.12.30 18:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;31;bar_time;2024.12.30 17:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;32;bar_time;2024.12.30 16:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;33;bar_time;2024.12.30 15:00:00;value;1.04607200;err;0
series;1;mode;3;shift;34;bar_time;2024.12.30 14:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;35;bar_time;2024.12.30 13:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;36;bar_time;2024.12.30 12:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;37;bar_time;2024.12.30 11:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;38;bar_time;2024.12.30 10:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;39;bar_time;2024.12.30 09:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;40;bar_time;2024.12.30 08:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;41;bar_time;2024.12.30 07:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;42;bar_time;2024.12.30 06:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;43;bar_time;2024.12.30 05:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;44;bar_time;2024.12.30 04:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;45;bar_time;2024.12.30 03:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;46;bar_time;2024.12.30 02:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;47;bar_time;2024.12.30 01:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;48;bar_time;2024.12.30 00:00:00;value;2147483647.00000000;err;0
series;1;mode;3;shift;49;bar_time;2024.12.27 23:00:00;value;2147483647.00000000;err;0
series;1;mode;4;shift;0;bar_time;2025.01.02 00:00:00;value;1.02985600;err;0
series;1;mode;4;shift;1;bar_time;2024.12.31 23:00:00;value;1.02881400;err;0
series;1;mode;4;shift;2;bar_time;2024.12.31 22:00:00;value;1.02912200;err;0
series;1;mode;4;shift;3;bar_time;2024.12.31 21:00:00;value;1.02850400;err;0
series;1;mode;4;shift;4;bar_time;2024.12.31 20:00:00;value;1.02834200;err;0
series;1;mode;4;shift;5;bar_time;2024.12.31 19:00:00;value;1.02778000;err;0
series;1;mode;4;shift;6;bar_time;2024.12.31 18:00:00;value;1.02797600;err;0
series;1;mode;4;shift;7;bar_time;2024.12.31 17:00:00;value;1.02875000;err;0
series;1;mode;4;shift;8;bar_time;2024.12.31 16:00:00;value;1.03210600;err;0
series;1;mode;4;shift;9;bar_time;2024.12.31 15:00:00;value;1.03438600;err;0
series;1;mode;4;shift;10;bar_time;2024.12.31 14:00:00;value;1.03467600;err;0
series;1;mode;4;shift;11;bar_time;2024.12.31 13:00:00;value;1.03706400;err;0
series;1;mode;4;shift;12;bar_time;2024.12.31 12:00:00;value;1.03745200;err;0
series;1;mode;4;shift;13;bar_time;2024.12.31 11:00:00;value;1.03825200;err;0
series;1;mode;4;shift;14;bar_time;2024.12.31 10:00:00;value;1.03846400;err;0
series;1;mode;4;shift;15;bar_time;2024.12.31 09:00:00;value;1.03797800;err;0
series;1;mode;4;shift;16;bar_time;2024.12.31 08:00:00;value;1.03731800;err;0
series;1;mode;4;shift;17;bar_time;2024.12.31 07:00:00;value;1.03721200;err;0
series;1;mode;4;shift;18;bar_time;2024.12.31 06:00:00;value;1.03707800;err;0
series;1;mode;4;shift;19;bar_time;2024.12.31 05:00:00;value;1.03719200;err;0
series;1;mode;4;shift;20;bar_time;2024.12.31 04:00:00;value;1.03739800;err;0
series;1;mode;4;shift;21;bar_time;2024.12.31 03:00:00;value;1.03697000;err;0
series;1;mode;4;shift;22;bar_time;2024.12.31 02:00:00;value;1.03519000;err;0
series;1;mode;4;shift;23;bar_time;2024.12.31 01:00:00;value;1.03461800;err;0
series;1;mode;4;shift;24;bar_time;2024.12.31 00:00:00;value;1.03203000;err;0
series;1;mode;4;shift;25;bar_time;2024.12.30 23:00:00;value;1.03178200;err;0
series;1;mode;4;shift;26;bar_time;2024.12.30 22:00:00;value;1.03082800;err;0
series;1;mode;4;shift;27;bar_time;2024.12.30 21:00:00;value;1.03053600;err;0
series;1;mode;4;shift;28;bar_time;2024.12.30 20:00:00;value;1.03057200;err;0
series;1;mode;4;shift;29;bar_time;2024.12.30 19:00:00;value;1.02924800;err;0
series;1;mode;4;shift;30;bar_time;2024.12.30 18:00:00;value;1.02852400;err;0
series;1;mode;4;shift;31;bar_time;2024.12.30 17:00:00;value;1.02838200;err;0
series;1;mode;4;shift;32;bar_time;2024.12.30 16:00:00;value;1.03206200;err;0
series;1;mode;4;shift;33;bar_time;2024.12.30 15:00:00;value;1.03140800;err;0
series;1;mode;4;shift;34;bar_time;2024.12.30 14:00:00;value;1.04050400;err;0
series;1;mode;4;shift;35;bar_time;2024.12.30 13:00:00;value;1.04050400;err;0
series;1;mode;4;shift;36;bar_time;2024.12.30 12:00:00;value;1.04045600;err;0
series;1;mode;4;shift;37;bar_time;2024.12.30 11:00:00;value;1.04045600;err;0
series;1;mode;4;shift;38;bar_time;2024.12.30 10:00:00;value;1.04045600;err;0
series;1;mode;4;shift;39;bar_time;2024.12.30 09:00:00;value;1.04045600;err;0
series;1;mode;4;shift;40;bar_time;2024.12.30 08:00:00;value;1.04045600;err;0
series;1;mode;4;shift;41;bar_time;2024.12.30 07:00:00;value;1.04014200;err;0
series;1;mode;4;shift;42;bar_time;2024.12.30 06:00:00;value;1.04006200;err;0
series;1;mode;4;shift;43;bar_time;2024.12.30 05:00:00;value;1.03974400;err;0
series;1;mode;4;shift;44;bar_time;2024.12.30 04:00:00;value;1.03972000;err;0
series;1;mode;4;shift;45;bar_time;2024.12.30 03:00:00;value;1.03969800;err;0
series;1;mode;4;shift;46;bar_time;2024.12.30 02:00:00;value;1.03969800;err;0
series;1;mode;4;shift;47;bar_time;2024.12.30 01:00:00;value;1.03969800;err;0
series;1;mode;4;shift;48;bar_time;2024.12.30 00:00:00;value;1.03969800;err;0
series;1;mode;4;shift;49;bar_time;2024.12.27 23:00:00;value;1.03969800;err;0
series;1;mode;5;shift;0;bar_time;2025.01.02 00:00:00;value;1.04102400;err;0
series;1;mode;5;shift;1;bar_time;2024.12.31 23:00:00;value;1.04168600;err;0
series;1;mode;5;shift;2;bar_time;2024.12.31 22:00:00;value;1.04182000;err;0
series;1;mode;5;shift;3;bar_time;2024.12.31 21:00:00;value;1.04182000;err;0
series;1;mode;5;shift;4;bar_time;2024.12.31 20:00:00;value;1.04182000;err;0
series;1;mode;5;shift;5;bar_time;2024.12.31 19:00:00;value;1.04182000;err;0
series;1;mode;5;shift;6;bar_time;2024.12.31 18:00:00;value;1.04198400;err;0
series;1;mode;5;shift;7;bar_time;2024.12.31 17:00:00;value;1.04211000;err;0
series;1;mode;5;shift;8;bar_time;2024.12.31 16:00:00;value;1.04295400;err;0
series;1;mode;5;shift;9;bar_time;2024.12.31 15:00:00;value;1.04330200;err;0
series;1;mode;5;shift;10;bar_time;2024.12.31 14:00:00;value;1.04330200;err;0
series;1;mode;5;shift;11;bar_time;2024.12.31 13:00:00;value;1.04330200;err;0
series;1;mode;5;shift;12;bar_time;2024.12.31 12:00:00;value;1.04330200;err;0
series;1;mode;5;shift;13;bar_time;2024.12.31 11:00:00;value;1.04330200;err;0
series;1;mode;5;shift;14;bar_time;2024.12.31 10:00:00;value;1.04330200;err;0
series;1;mode;5;shift;15;bar_time;2024.12.31 09:00:00;value;1.04330200;err;0
series;1;mode;5;shift;16;bar_time;2024.12.31 08:00:00;value;1.04330200;err;0
series;1;mode;5;shift;17;bar_time;2024.12.31 07:00:00;value;1.04346800;err;0
series;1;mode;5;shift;18;bar_time;2024.12.31 06:00:00;value;1.04366200;err;0
series;1;mode;5;shift;19;bar_time;2024.12.31 05:00:00;value;1.04440800;err;0
series;1;mode;5;shift;20;bar_time;2024.12.31 04:00:00;value;1.04498200;err;0
series;1;mode;5;shift;21;bar_time;2024.12.31 03:00:00;value;1.04533000;err;0
series;1;mode;5;shift;22;bar_time;2024.12.31 02:00:00;value;1.04539000;err;0
series;1;mode;5;shift;23;bar_time;2024.12.31 01:00:00;value;1.04607200;err;0
series;1;mode;5;shift;24;bar_time;2024.12.31 00:00:00;value;1.04607200;err;0
series;1;mode;5;shift;25;bar_time;2024.12.30 23:00:00;value;1.04607200;err;0
series;1;mode;5;shift;26;bar_time;2024.12.30 22:00:00;value;1.04607200;err;0
series;1;mode;5;shift;27;bar_time;2024.12.30 21:00:00;value;1.04607200;err;0
series;1;mode;5;shift;28;bar_time;2024.12.30 20:00:00;value;1.04607200;err;0
series;1;mode;5;shift;29;bar_time;2024.12.30 19:00:00;value;1.04607200;err;0
series;1;mode;5;shift;30;bar_time;2024.12.30 18:00:00;value;1.04607200;err;0
series;1;mode;5;shift;31;bar_time;2024.12.30 17:00:00;value;1.04607200;err;0
series;1;mode;5;shift;32;bar_time;2024.12.30 16:00:00;value;1.04607200;err;0
series;1;mode;5;shift;33;bar_time;2024.12.30 15:00:00;value;1.04607200;err;0
series;1;mode;5;shift;34;bar_time;2024.12.30 14:00:00;value;1.04975000;err;0
series;1;mode;5;shift;35;bar_time;2024.12.30 13:00:00;value;1.04897600;err;0
series;1;mode;5;shift;36;bar_time;2024.12.30 12:00:00;value;1.04761400;err;0
series;1;mode;5;shift;37;bar_time;2024.12.30 11:00:00;value;1.04694600;err;0
series;1;mode;5;shift;38;bar_time;2024.12.30 10:00:00;value;1.04404200;err;0
series;1;mode;5;shift;39;bar_time;2024.12.30 09:00:00;value;1.04511800;err;0
series;1;mode;5;shift;40;bar_time;2024.12.30 08:00:00;value;1.04518400;err;0
series;1;mode;5;shift;41;bar_time;2024.12.30 07:00:00;value;1.04479800;err;0
series;1;mode;5;shift;42;bar_time;2024.12.30 06:00:00;value;1.04491800;err;0
series;1;mode;5;shift;43;bar_time;2024.12.30 05:00:00;value;1.04509600;err;0
series;1;mode;5;shift;44;bar_time;2024.12.30 04:00:00;value;1.04532000;err;0
series;1;mode;5;shift;45;bar_time;2024.12.30 03:00:00;value;1.04561000;err;0
series;1;mode;5;shift;46;bar_time;2024.12.30 02:00:00;value;1.04638800;err;0
series;1;mode;5;shift;47;bar_time;2024.12.30 01:00:00;value;1.04697200;err;0
