symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,ib_start_utc,ib_end_utc,ib_high,ib_low,ib_range,ib_mid,bars_in_ib_window,ib_defined
GBPUSD,H1,london,Europe/London,2016-02-01,60,2016-02-01T08:00:00Z,2016-02-01T09:00:00Z,1.42878,1.42574,0.00304,1.42726,1,1
GBPUSD,H1,london,Europe/London,2016-02-02,60,2016-02-02T08:00:00Z,2016-02-02T09:00:00Z,1.43989,1.43530,0.00459,1.43759,1,1
GBPUSD,H1,london,Europe/London,2016-02-03,60,2016-02-03T08:00:00Z,2016-02-03T09:00:00Z,1.44098,1.43832,0.00266,1.43965,1,1
GBPUSD,H1,london,Europe/London,2016-02-04,60,2016-02-04T08:00:00Z,2016-02-04T09:00:00Z,1.46345,1.45657,0.00688,1.46001,1,1
GBPUSD,H1,london,Europe/London,2016-02-05,60,2016-02-05T08:00:00Z,2016-02-05T09:00:00Z,1.45450,1.45172,0.00278,1.45311,1,1
GBPUSD,H1,london,Europe/London,2016-02-08,60,2016-02-08T08:00:00Z,2016-02-08T09:00:00Z,1.45423,1.44839,0.00584,1.45131,1,1
GBPUSD,H1,london,Europe/London,2016-02-09,60,2016-02-09T08:00:00Z,2016-02-09T09:00:00Z,1.44609,1.44289,0.00320,1.44449,1,1
GBPUSD,H1,london,Europe/London,2016-02-10,60,2016-02-10T08:00:00Z,2016-02-10T09:00:00Z,1.45102,1.44503,0.00599,1.44802,1,1
GBPUSD,H1,london,Europe/London,2016-02-11,60,2016-02-11T08:00:00Z,2016-02-11T09:00:00Z,1.45105,1.44116,0.00989,1.44610,1,1
GBPUSD,H1,london,Europe/London,2016-02-12,60,2016-02-12T08:00:00Z,2016-02-12T09:00:00Z,1.45208,1.44722,0.00486,1.44965,1,1
GBPUSD,H1,london,Europe/London,2016-02-15,60,2016-02-15T08:00:00Z,2016-02-15T09:00:00Z,1.45171,1.44841,0.00330,1.45006,1,1
GBPUSD,H1,london,Europe/London,2016-02-16,60,2016-02-16T08:00:00Z,2016-02-16T09:00:00Z,1.45154,1.44316,0.00838,1.44735,1,1
GBPUSD,H1,london,Europe/London,2016-02-17,60,2016-02-17T08:00:00Z,2016-02-17T09:00:00Z,1.42815,1.42568,0.00247,1.42692,1,1
GBPUSD,H1,london,Europe/London,2016-02-18,60,2016-02-18T08:00:00Z,2016-02-18T09:00:00Z,1.42954,1.42705,0.00249,1.42829,1,1
GBPUSD,H1,london,Europe/London,2016-02-19,60,2016-02-19T08:00:00Z,2016-02-19T09:00:00Z,1.43344,1.43106,0.00238,1.43225,1,1
GBPUSD,H1,london,Europe/London,2016-02-22,60,2016-02-22T08:00:00Z,2016-02-22T09:00:00Z,1.42190,1.41629,0.00561,1.41909,1,1
GBPUSD,H1,london,Europe/London,2016-02-23,60,2016-02-23T08:00:00Z,2016-02-23T09:00:00Z,1.41528,1.41011,0.00517,1.41270,1,1
GBPUSD,H1,london,Europe/London,2016-02-24,60,2016-02-24T08:00:00Z,2016-02-24T09:00:00Z,1.39954,1.39704,0.00250,1.39829,1,1
GBPUSD,H1,london,Europe/London,2016-02-25,60,2016-02-25T08:00:00Z,2016-02-25T09:00:00Z,1.39630,1.39183,0.00447,1.39406,1,1
GBPUSD,H1,london,Europe/London,2016-02-26,60,2016-02-26T08:00:00Z,2016-02-26T09:00:00Z,1.40196,1.39835,0.00361,1.40016,1,1
GBPUSD,H1,london,Europe/London,2016-02-29,60,2016-02-29T08:00:00Z,2016-02-29T09:00:00Z,1.39128,1.38595,0.00533,1.38862,1,1
GBPUSD,H1,london,Europe/London,2016-03-01,60,2016-03-01T08:00:00Z,2016-03-01T09:00:00Z,1.39672,1.39323,0.00349,1.39498,1,1
GBPUSD,H1,london,Europe/London,2016-03-02,60,2016-03-02T08:00:00Z,2016-03-02T09:00:00Z,1.39869,1.39430,0.00439,1.39650,1,1
GBPUSD,H1,london,Europe/London,2016-03-03,60,2016-03-03T08:00:00Z,2016-03-03T09:00:00Z,1.41061,1.40545,0.00516,1.40803,1,1
GBPUSD,H1,london,Europe/London,2016-03-04,60,2016-03-04T08:00:00Z,2016-03-04T09:00:00Z,1.41671,1.41296,0.00375,1.41484,1,1
GBPUSD,H1,london,Europe/London,2016-03-07,60,2016-03-07T08:00:00Z,2016-03-07T09:00:00Z,1.41841,1.41365,0.00476,1.41603,1,1
GBPUSD,H1,london,Europe/London,2016-03-08,60,2016-03-08T08:00:00Z,2016-03-08T09:00:00Z,1.42588,1.42282,0.00306,1.42435,1,1
GBPUSD,H1,london,Europe/London,2016-03-09,60,2016-03-09T08:00:00Z,2016-03-09T09:00:00Z,1.42181,1.41807,0.00374,1.41994,1,1
GBPUSD,H1,london,Europe/London,2016-03-10,60,2016-03-10T08:00:00Z,2016-03-10T09:00:00Z,1.42312,1.41852,0.00460,1.42082,1,1
GBPUSD,H1,london,Europe/London,2016-03-11,60,2016-03-11T08:00:00Z,2016-03-11T09:00:00Z,1.42711,1.42536,0.00175,1.42624,1,1
GBPUSD,H1,london,Europe/London,2016-03-14,60,2016-03-14T08:00:00Z,2016-03-14T09:00:00Z,1.43729,1.43355,0.00374,1.43542,1,1
GBPUSD,H1,london,Europe/London,2016-03-15,60,2016-03-15T08:00:00Z,2016-03-15T09:00:00Z,1.42660,1.42183,0.00477,1.42422,1,1
GBPUSD,H1,london,Europe/London,2016-03-16,60,2016-03-16T08:00:00Z,2016-03-16T09:00:00Z,1.41317,1.40975,0.00342,1.41146,1,1
GBPUSD,H1,london,Europe/London,2016-03-17,60,2016-03-17T08:00:00Z,2016-03-17T09:00:00Z,1.43107,1.42499,0.00608,1.42803,1,1
GBPUSD,H1,london,Europe/London,2016-03-18,60,2016-03-18T08:00:00Z,2016-03-18T09:00:00Z,1.44583,1.44123,0.00460,1.44353,1,1
GBPUSD,H1,london,Europe/London,2016-03-21,60,2016-03-21T08:00:00Z,2016-03-21T09:00:00Z,1.44100,1.43762,0.00338,1.43931,1,1
GBPUSD,H1,london,Europe/London,2016-03-22,60,2016-03-22T08:00:00Z,2016-03-22T09:00:00Z,1.43456,1.42532,0.00924,1.42994,1,1
GBPUSD,H1,london,Europe/London,2016-03-23,60,2016-03-23T08:00:00Z,2016-03-23T09:00:00Z,1.41969,1.41629,0.00340,1.41799,1,1
GBPUSD,H1,london,Europe/London,2016-03-24,60,2016-03-24T08:00:00Z,2016-03-24T09:00:00Z,1.40842,1.40567,0.00275,1.40705,1,1
GBPUSD,H1,london,Europe/London,2016-03-25,60,2016-03-25T08:00:00Z,2016-03-25T09:00:00Z,1.41335,1.41200,0.00135,1.41268,1,1
GBPUSD,H1,london,Europe/London,2016-03-28,60,2016-03-28T07:00:00Z,2016-03-28T08:00:00Z,1.41499,1.41282,0.00217,1.41390,1,1
GBPUSD,H1,london,Europe/London,2016-03-29,60,2016-03-29T07:00:00Z,2016-03-29T08:00:00Z,1.42386,1.42236,0.00150,1.42311,1,1
GBPUSD,H1,london,Europe/London,2016-03-30,60,2016-03-30T07:00:00Z,2016-03-30T08:00:00Z,1.44197,1.43797,0.00400,1.43997,1,1
GBPUSD,H1,london,Europe/London,2016-03-31,60,2016-03-31T07:00:00Z,2016-03-31T08:00:00Z,1.43522,1.43254,0.00268,1.43388,1,1
GBPUSD,H1,london,Europe/London,2016-04-01,60,2016-04-01T07:00:00Z,2016-04-01T08:00:00Z,1.43673,1.43389,0.00284,1.43531,1,1
GBPUSD,H1,london,Europe/London,2016-04-04,60,2016-04-04T07:00:00Z,2016-04-04T08:00:00Z,1.42268,1.42013,0.00255,1.42141,1,1
GBPUSD,H1,london,Europe/London,2016-04-05,60,2016-04-05T07:00:00Z,2016-04-05T08:00:00Z,1.42541,1.42247,0.00294,1.42394,1,1
GBPUSD,H1,london,Europe/London,2016-04-06,60,2016-04-06T07:00:00Z,2016-04-06T08:00:00Z,1.41547,1.41124,0.00423,1.41336,1,1
GBPUSD,H1,london,Europe/London,2016-04-07,60,2016-04-07T07:00:00Z,2016-04-07T08:00:00Z,1.41564,1.41068,0.00496,1.41316,1,1
GBPUSD,H1,london,Europe/London,2016-04-08,60,2016-04-08T07:00:00Z,2016-04-08T08:00:00Z,1.40794,1.40400,0.00394,1.40597,1,1
GBPUSD,H1,london,Europe/London,2016-04-11,60,2016-04-11T07:00:00Z,2016-04-11T08:00:00Z,1.41390,1.41154,0.00236,1.41272,1,1
GBPUSD,H1,london,Europe/London,2016-04-12,60,2016-04-12T07:00:00Z,2016-04-12T08:00:00Z,1.42668,1.42278,0.00390,1.42473,1,1
GBPUSD,H1,london,Europe/London,2016-04-13,60,2016-04-13T07:00:00Z,2016-04-13T08:00:00Z,1.42567,1.42250,0.00317,1.42409,1,1
GBPUSD,H1,london,Europe/London,2016-04-14,60,2016-04-14T07:00:00Z,2016-04-14T08:00:00Z,1.41386,1.41145,0.00241,1.41265,1,1
GBPUSD,H1,london,Europe/London,2016-04-15,60,2016-04-15T07:00:00Z,2016-04-15T08:00:00Z,1.41716,1.41432,0.00284,1.41574,1,1
GBPUSD,H1,london,Europe/London,2016-04-18,60,2016-04-18T07:00:00Z,2016-04-18T08:00:00Z,1.41656,1.41306,0.00350,1.41481,1,1
GBPUSD,H1,london,Europe/London,2016-04-19,60,2016-04-19T07:00:00Z,2016-04-19T08:00:00Z,1.43382,1.43121,0.00261,1.43251,1,1
GBPUSD,H1,london,Europe/London,2016-04-20,60,2016-04-20T07:00:00Z,2016-04-20T08:00:00Z,1.43763,1.43523,0.00240,1.43643,1,1
GBPUSD,H1,london,Europe/London,2016-04-21,60,2016-04-21T07:00:00Z,2016-04-21T08:00:00Z,1.43559,1.43383,0.00176,1.43471,1,1
GBPUSD,H1,london,Europe/London,2016-04-22,60,2016-04-22T07:00:00Z,2016-04-22T08:00:00Z,1.43678,1.43493,0.00185,1.43586,1,1
GBPUSD,H1,london,Europe/London,2016-04-25,60,2016-04-25T07:00:00Z,2016-04-25T08:00:00Z,1.44566,1.44241,0.00325,1.44403,1,1
GBPUSD,H1,london,Europe/London,2016-04-26,60,2016-04-26T07:00:00Z,2016-04-26T08:00:00Z,1.45061,1.44843,0.00218,1.44952,1,1
GBPUSD,H1,london,Europe/London,2016-04-27,60,2016-04-27T07:00:00Z,2016-04-27T08:00:00Z,1.45947,1.45530,0.00417,1.45738,1,1
GBPUSD,H1,london,Europe/London,2016-04-28,60,2016-04-28T07:00:00Z,2016-04-28T08:00:00Z,1.45915,1.45406,0.00509,1.45660,1,1
GBPUSD,H1,london,Europe/London,2016-04-29,60,2016-04-29T07:00:00Z,2016-04-29T08:00:00Z,1.46491,1.46300,0.00191,1.46395,1,1
GBPUSD,H1,london,Europe/London,2016-05-02,60,2016-05-02T07:00:00Z,2016-05-02T08:00:00Z,1.46276,1.46053,0.00223,1.46165,1,1
GBPUSD,H1,london,Europe/London,2016-05-03,60,2016-05-03T07:00:00Z,2016-05-03T08:00:00Z,1.47401,1.46810,0.00591,1.47106,1,1
GBPUSD,H1,london,Europe/London,2016-05-04,60,2016-05-04T07:00:00Z,2016-05-04T08:00:00Z,1.45581,1.45222,0.00359,1.45402,1,1
GBPUSD,H1,london,Europe/London,2016-05-05,60,2016-05-05T07:00:00Z,2016-05-05T08:00:00Z,1.45287,1.45093,0.00194,1.45190,1,1
GBPUSD,H1,london,Europe/London,2016-05-06,60,2016-05-06T07:00:00Z,2016-05-06T08:00:00Z,1.44846,1.44651,0.00195,1.44748,1,1
GBPUSD,H1,london,Europe/London,2016-05-09,60,2016-05-09T07:00:00Z,2016-05-09T08:00:00Z,1.44483,1.44071,0.00412,1.44277,1,1
GBPUSD,H1,london,Europe/London,2016-05-10,60,2016-05-10T07:00:00Z,2016-05-10T08:00:00Z,1.44276,1.43987,0.00289,1.44131,1,1
GBPUSD,H1,london,Europe/London,2016-05-11,60,2016-05-11T07:00:00Z,2016-05-11T08:00:00Z,1.44666,1.44487,0.00179,1.44577,1,1
GBPUSD,H1,london,Europe/London,2016-05-12,60,2016-05-12T07:00:00Z,2016-05-12T08:00:00Z,1.44452,1.44194,0.00258,1.44323,1,1
GBPUSD,H1,london,Europe/London,2016-05-13,60,2016-05-13T07:00:00Z,2016-05-13T08:00:00Z,1.44414,1.43928,0.00486,1.44171,1,1
GBPUSD,H1,london,Europe/London,2016-05-16,60,2016-05-16T07:00:00Z,2016-05-16T08:00:00Z,1.43720,1.43557,0.00163,1.43639,1,1
GBPUSD,H1,london,Europe/London,2016-05-17,60,2016-05-17T07:00:00Z,2016-05-17T08:00:00Z,1.45213,1.44709,0.00504,1.44961,1,1
GBPUSD,H1,london,Europe/London,2016-05-18,60,2016-05-18T07:00:00Z,2016-05-18T08:00:00Z,1.44407,1.44244,0.00163,1.44325,1,1
GBPUSD,H1,london,Europe/London,2016-05-19,60,2016-05-19T07:00:00Z,2016-05-19T08:00:00Z,1.46018,1.45677,0.00341,1.45847,1,1
GBPUSD,H1,london,Europe/London,2016-05-20,60,2016-05-20T07:00:00Z,2016-05-20T08:00:00Z,1.46125,1.45713,0.00412,1.45919,1,1
GBPUSD,H1,london,Europe/London,2016-05-23,60,2016-05-23T07:00:00Z,2016-05-23T08:00:00Z,1.45332,1.45065,0.00267,1.45199,1,1
GBPUSD,H1,london,Europe/London,2016-05-24,60,2016-05-24T07:00:00Z,2016-05-24T08:00:00Z,1.44989,1.44781,0.00208,1.44885,1,1
GBPUSD,H1,london,Europe/London,2016-05-25,60,2016-05-25T07:00:00Z,2016-05-25T08:00:00Z,1.46328,1.46043,0.00285,1.46185,1,1
GBPUSD,H1,london,Europe/London,2016-05-26,60,2016-05-26T07:00:00Z,2016-05-26T08:00:00Z,1.47277,1.47029,0.00248,1.47153,1,1
GBPUSD,H1,london,Europe/London,2016-05-27,60,2016-05-27T07:00:00Z,2016-05-27T08:00:00Z,1.46758,1.46460,0.00298,1.46609,1,1
GBPUSD,H1,london,Europe/London,2016-05-30,60,2016-05-30T07:00:00Z,2016-05-30T08:00:00Z,1.46267,1.46043,0.00224,1.46155,1,1
GBPUSD,H1,london,Europe/London,2016-05-31,60,2016-05-31T07:00:00Z,2016-05-31T08:00:00Z,1.46836,1.46254,0.00582,1.46545,1,1
GBPUSD,H1,london,Europe/London,2016-06-01,60,2016-06-01T07:00:00Z,2016-06-01T08:00:00Z,1.44998,1.44510,0.00488,1.44754,1,1
GBPUSD,H1,london,Europe/London,2016-06-02,60,2016-06-02T07:00:00Z,2016-06-02T08:00:00Z,1.44483,1.44216,0.00267,1.44349,1,1
GBPUSD,H1,london,Europe/London,2016-06-03,60,2016-06-03T07:00:00Z,2016-06-03T08:00:00Z,1.44189,1.44029,0.00160,1.44109,1,1
GBPUSD,H1,london,Europe/London,2016-06-06,60,2016-06-06T07:00:00Z,2016-06-06T08:00:00Z,1.43884,1.43545,0.00339,1.43714,1,1
GBPUSD,H1,london,Europe/London,2016-06-07,60,2016-06-07T07:00:00Z,2016-06-07T08:00:00Z,1.45306,1.44923,0.00383,1.45114,1,1
GBPUSD,H1,london,Europe/London,2016-06-08,60,2016-06-08T07:00:00Z,2016-06-08T08:00:00Z,1.45596,1.45370,0.00226,1.45483,1,1
GBPUSD,H1,london,Europe/London,2016-06-09,60,2016-06-09T07:00:00Z,2016-06-09T08:00:00Z,1.45265,1.45005,0.00260,1.45135,1,1
GBPUSD,H1,london,Europe/London,2016-06-10,60,2016-06-10T07:00:00Z,2016-06-10T08:00:00Z,1.44719,1.44418,0.00301,1.44569,1,1
GBPUSD,H1,london,Europe/London,2016-06-13,60,2016-06-13T07:00:00Z,2016-06-13T08:00:00Z,1.42210,1.41670,0.00540,1.41940,1,1
GBPUSD,H1,london,Europe/London,2016-06-14,60,2016-06-14T07:00:00Z,2016-06-14T08:00:00Z,1.41831,1.41387,0.00444,1.41609,1,1
GBPUSD,H1,london,Europe/London,2016-06-15,60,2016-06-15T07:00:00Z,2016-06-15T08:00:00Z,1.41738,1.41376,0.00362,1.41557,1,1
GBPUSD,H1,london,Europe/London,2016-06-16,60,2016-06-16T07:00:00Z,2016-06-16T08:00:00Z,1.41763,1.41197,0.00566,1.41480,1,1
GBPUSD,H1,london,Europe/London,2016-06-17,60,2016-06-17T07:00:00Z,2016-06-17T08:00:00Z,1.42608,1.42212,0.00396,1.42410,1,1
GBPUSD,H1,london,Europe/London,2016-06-20,60,2016-06-20T07:00:00Z,2016-06-20T08:00:00Z,1.45943,1.45426,0.00517,1.45684,1,1
GBPUSD,H1,london,Europe/London,2016-06-21,60,2016-06-21T07:00:00Z,2016-06-21T08:00:00Z,1.47176,1.46962,0.00214,1.47069,1,1
GBPUSD,H1,london,Europe/London,2016-06-22,60,2016-06-22T07:00:00Z,2016-06-22T08:00:00Z,1.46904,1.46697,0.00207,1.46801,1,1
GBPUSD,H1,london,Europe/London,2016-06-23,60,2016-06-23T07:00:00Z,2016-06-23T08:00:00Z,1.47991,1.47295,0.00696,1.47643,1,1
GBPUSD,H1,london,Europe/London,2016-06-24,60,2016-06-24T07:00:00Z,2016-06-24T08:00:00Z,1.37515,1.35503,0.02012,1.36509,1,1
GBPUSD,H1,london,Europe/London,2016-06-27,60,2016-06-27T07:00:00Z,2016-06-27T08:00:00Z,1.34506,1.33742,0.00764,1.34124,1,1
GBPUSD,H1,london,Europe/London,2016-06-28,60,2016-06-28T07:00:00Z,2016-06-28T08:00:00Z,1.33209,1.32589,0.00620,1.32899,1,1
GBPUSD,H1,london,Europe/London,2016-06-29,60,2016-06-29T07:00:00Z,2016-06-29T08:00:00Z,1.33636,1.32901,0.00735,1.33269,1,1
GBPUSD,H1,london,Europe/London,2016-06-30,60,2016-06-30T07:00:00Z,2016-06-30T08:00:00Z,1.34537,1.33625,0.00912,1.34081,1,1
GBPUSD,H1,london,Europe/London,2016-07-01,60,2016-07-01T07:00:00Z,2016-07-01T08:00:00Z,1.33093,1.32608,0.00485,1.32850,1,1
GBPUSD,H1,london,Europe/London,2016-07-04,60,2016-07-04T07:00:00Z,2016-07-04T08:00:00Z,1.33006,1.32696,0.00310,1.32851,1,1
GBPUSD,H1,london,Europe/London,2016-07-05,60,2016-07-05T07:00:00Z,2016-07-05T08:00:00Z,1.32478,1.31803,0.00675,1.32140,1,1
GBPUSD,H1,london,Europe/London,2016-07-06,60,2016-07-06T07:00:00Z,2016-07-06T08:00:00Z,1.29389,1.28914,0.00475,1.29151,1,1
GBPUSD,H1,london,Europe/London,2016-07-07,60,2016-07-07T07:00:00Z,2016-07-07T08:00:00Z,1.29905,1.29587,0.00318,1.29746,1,1
GBPUSD,H1,london,Europe/London,2016-07-08,60,2016-07-08T07:00:00Z,2016-07-08T08:00:00Z,1.29569,1.29241,0.00328,1.29405,1,1
GBPUSD,H1,london,Europe/London,2016-07-11,60,2016-07-11T07:00:00Z,2016-07-11T08:00:00Z,1.29798,1.29213,0.00585,1.29506,1,1
GBPUSD,H1,london,Europe/London,2016-07-12,60,2016-07-12T07:00:00Z,2016-07-12T08:00:00Z,1.30891,1.30629,0.00262,1.30760,1,1
GBPUSD,H1,london,Europe/London,2016-07-13,60,2016-07-13T07:00:00Z,2016-07-13T08:00:00Z,1.33180,1.32789,0.00391,1.32985,1,1
GBPUSD,H1,london,Europe/London,2016-07-14,60,2016-07-14T07:00:00Z,2016-07-14T08:00:00Z,1.32751,1.31975,0.00776,1.32363,1,1
GBPUSD,H1,london,Europe/London,2016-07-15,60,2016-07-15T07:00:00Z,2016-07-15T08:00:00Z,1.34417,1.33818,0.00599,1.34118,1,1
GBPUSD,H1,london,Europe/London,2016-07-18,60,2016-07-18T07:00:00Z,2016-07-18T08:00:00Z,1.32493,1.32114,0.00379,1.32303,1,1
GBPUSD,H1,london,Europe/London,2016-07-19,60,2016-07-19T07:00:00Z,2016-07-19T08:00:00Z,1.32360,1.32047,0.00313,1.32204,1,1
GBPUSD,H1,london,Europe/London,2016-07-20,60,2016-07-20T07:00:00Z,2016-07-20T08:00:00Z,1.31134,1.30763,0.00371,1.30949,1,1
GBPUSD,H1,london,Europe/London,2016-07-21,60,2016-07-21T07:00:00Z,2016-07-21T08:00:00Z,1.32685,1.32167,0.00518,1.32426,1,1
GBPUSD,H1,london,Europe/London,2016-07-22,60,2016-07-22T07:00:00Z,2016-07-22T08:00:00Z,1.32597,1.32285,0.00312,1.32441,1,1
GBPUSD,H1,london,Europe/London,2016-07-25,60,2016-07-25T07:00:00Z,2016-07-25T08:00:00Z,1.31451,1.31185,0.00266,1.31318,1,1
GBPUSD,H1,london,Europe/London,2016-07-26,60,2016-07-26T07:00:00Z,2016-07-26T08:00:00Z,1.31185,1.30656,0.00529,1.30920,1,1
GBPUSD,H1,london,Europe/London,2016-07-27,60,2016-07-27T07:00:00Z,2016-07-27T08:00:00Z,1.31445,1.31045,0.00400,1.31245,1,1
GBPUSD,H1,london,Europe/London,2016-07-28,60,2016-07-28T07:00:00Z,2016-07-28T08:00:00Z,1.31999,1.31651,0.00348,1.31825,1,1
GBPUSD,H1,london,Europe/London,2016-07-29,60,2016-07-29T07:00:00Z,2016-07-29T08:00:00Z,1.31931,1.31711,0.00220,1.31821,1,1
GBPUSD,H1,london,Europe/London,2016-08-01,60,2016-08-01T07:00:00Z,2016-08-01T08:00:00Z,1.32576,1.32402,0.00174,1.32489,1,1
GBPUSD,H1,london,Europe/London,2016-08-02,60,2016-08-02T07:00:00Z,2016-08-02T08:00:00Z,1.32207,1.31711,0.00496,1.31959,1,1
GBPUSD,H1,london,Europe/London,2016-08-03,60,2016-08-03T07:00:00Z,2016-08-03T08:00:00Z,1.33322,1.32927,0.00395,1.33125,1,1
GBPUSD,H1,london,Europe/London,2016-08-04,60,2016-08-04T07:00:00Z,2016-08-04T08:00:00Z,1.33086,1.32807,0.00279,1.32946,1,1
GBPUSD,H1,london,Europe/London,2016-08-05,60,2016-08-05T07:00:00Z,2016-08-05T08:00:00Z,1.31364,1.31245,0.00119,1.31304,1,1
GBPUSD,H1,london,Europe/London,2016-08-08,60,2016-08-08T07:00:00Z,2016-08-08T08:00:00Z,1.30851,1.30449,0.00402,1.30650,1,1
GBPUSD,H1,london,Europe/London,2016-08-09,60,2016-08-09T07:00:00Z,2016-08-09T08:00:00Z,1.29955,1.29664,0.00291,1.29809,1,1
GBPUSD,H1,london,Europe/London,2016-08-10,60,2016-08-10T07:00:00Z,2016-08-10T08:00:00Z,1.30610,1.30273,0.00337,1.30442,1,1
GBPUSD,H1,london,Europe/London,2016-08-11,60,2016-08-11T07:00:00Z,2016-08-11T08:00:00Z,1.30190,1.29958,0.00232,1.30074,1,1
GBPUSD,H1,london,Europe/London,2016-08-12,60,2016-08-12T07:00:00Z,2016-08-12T08:00:00Z,1.29732,1.29473,0.00259,1.29602,1,1
GBPUSD,H1,london,Europe/London,2016-08-15,60,2016-08-15T07:00:00Z,2016-08-15T08:00:00Z,1.29386,1.29194,0.00192,1.29290,1,1
GBPUSD,H1,london,Europe/London,2016-08-16,60,2016-08-16T07:00:00Z,2016-08-16T08:00:00Z,1.29253,1.28918,0.00335,1.29086,1,1
GBPUSD,H1,london,Europe/London,2016-08-17,60,2016-08-17T07:00:00Z,2016-08-17T08:00:00Z,1.30528,1.30154,0.00374,1.30341,1,1
GBPUSD,H1,london,Europe/London,2016-08-18,60,2016-08-18T07:00:00Z,2016-08-18T08:00:00Z,1.30756,1.30514,0.00242,1.30635,1,1
GBPUSD,H1,london,Europe/London,2016-08-19,60,2016-08-19T07:00:00Z,2016-08-19T08:00:00Z,1.31619,1.31362,0.00257,1.31490,1,1
GBPUSD,H1,london,Europe/London,2016-08-22,60,2016-08-22T07:00:00Z,2016-08-22T08:00:00Z,1.30542,1.30400,0.00142,1.30471,1,1
GBPUSD,H1,london,Europe/London,2016-08-23,60,2016-08-23T07:00:00Z,2016-08-23T08:00:00Z,1.31725,1.31560,0.00165,1.31643,1,1
GBPUSD,H1,london,Europe/London,2016-08-24,60,2016-08-24T07:00:00Z,2016-08-24T08:00:00Z,1.31819,1.31609,0.00210,1.31714,1,1
GBPUSD,H1,london,Europe/London,2016-08-25,60,2016-08-25T07:00:00Z,2016-08-25T08:00:00Z,1.32339,1.32022,0.00317,1.32180,1,1
GBPUSD,H1,london,Europe/London,2016-08-26,60,2016-08-26T07:00:00Z,2016-08-26T08:00:00Z,1.32235,1.32081,0.00154,1.32158,1,1
