trade_date,symbol,asset_return_1d,asset_close,asset_pre_close,asset_universe_id
20250916,601012.SH,-0.0064102564102563875,17.05,17.16,a5_top_liquid_20
20250916,601225.SH,-0.005885237861696924,20.27,20.39,a5_top_liquid_20
20250916,601318.SH,-0.012384440955869547,56.62,57.33,a5_top_liquid_20
20250916,601899.SH,-0.007058823529411784,25.32,25.5,a5_top_liquid_20
20250916,688981.SH,0.010307380820909318,109.78,108.66,a5_top_liquid_20
20250917,000001.SZ,0.0,11.64,11.64,a5_top_liquid_20
20250917,000002.SZ,0.0014204545454545858,7.05,7.04,a5_top_liquid_20
20250917,000651.SZ,0.007160493827160552,40.79,40.5,a5_top_liquid_20
20250917,000725.SZ,0.007263922518159882,4.16,4.13,a5_top_liquid_20
20250917,002230.SZ,0.0024870862827623963,52.4,52.27,a5_top_liquid_20
20250917,002594.SZ,0.0295918367346939,110.99,107.8,a5_top_liquid_20
20250917,300750.SZ,0.0670024333654009,377.1,353.42,a5_top_liquid_20
20250917,600019.SH,-0.0014430014430013571,6.92,6.93,a5_top_liquid_20
20250917,600030.SH,-0.00990437158469959,28.99,29.28,a5_top_liquid_20
20250917,600050.SH,0.007168458781362075,5.62,5.58,a5_top_liquid_20
20250917,600276.SH,0.014172089660158926,70.13,69.15,a5_top_liquid_20
20250917,600309.SH,0.00600510433868795,67.01,66.61,a5_top_liquid_20
20250917,600519.SH,-0.004653395378605096,1493.0,1499.98,a5_top_liquid_20
20250917,600760.SH,0.010537225773017855,58.5,57.89,a5_top_liquid_20
20250917,600900.SH,-0.0010818608005770392,27.7,27.73,a5_top_liquid_20
20250917,601012.SH,0.014662756598240456,17.3,17.05,a5_top_liquid_20
20250917,601225.SH,0.026640355204736066,20.81,20.27,a5_top_liquid_20
20250917,601318.SH,-0.0008830801836806623,56.57,56.62,a5_top_liquid_20
20250917,601899.SH,-0.009873617693522907,25.07,25.32,a5_top_liquid_20
20250917,688981.SH,0.06932045910001827,117.39,109.78,a5_top_liquid_20
20250918,000001.SZ,-0.019759450171821347,11.41,11.64,a5_top_liquid_20
20250918,000002.SZ,-0.039716312056737646,6.77,7.05,a5_top_liquid_20
20250918,000651.SZ,-0.014219171365530747,40.21,40.79,a5_top_liquid_20
20250918,000725.SZ,-0.004807692307692402,4.14,4.16,a5_top_liquid_20
20250918,002230.SZ,0.0034351145038167274,52.58,52.4,a5_top_liquid_20
20250918,002594.SZ,-0.011532570501846973,109.71,110.99,a5_top_liquid_20
20250918,300750.SZ,-0.027075046406788705,366.89,377.1,a5_top_liquid_20
20250918,600019.SH,-0.00867052023121384,6.86,6.92,a5_top_liquid_20
20250918,600030.SH,-0.022076578130389657,28.35,28.99,a5_top_liquid_20
20250918,600050.SH,-0.026690391459074814,5.47,5.62,a5_top_liquid_20
20250918,600276.SH,0.013688863539141671,71.09,70.13,a5_top_liquid_20
20250918,600309.SH,-0.016863154753022025,65.88,67.01,a5_top_liquid_20
20250918,600519.SH,-0.01677160080375084,1467.96,1493.0,a5_top_liquid_20
20250918,600760.SH,0.002564102564102555,58.65,58.5,a5_top_liquid_20
20250918,600900.SH,-0.014079422382671458,27.31,27.7,a5_top_liquid_20
20250918,601012.SH,-0.02774566473988438,16.82,17.3,a5_top_liquid_20
20250918,601225.SH,-0.02979336857280146,20.19,20.81,a5_top_liquid_20
20250918,601318.SH,-0.02280360615167043,55.28,56.57,a5_top_liquid_20
20250918,601899.SH,-0.02592740327084153,24.42,25.07,a5_top_liquid_20
20250918,688981.SH,0.04054859868813354,122.15,117.39,a5_top_liquid_20
20250919,000001.SZ,0.0035056967572304476,11.45,11.41,a5_top_liquid_20
20250919,000002.SZ,0.03101920236336797,6.98,6.77,a5_top_liquid_20
20250919,000651.SZ,0.0057199701566774674,40.44,40.21,a5_top_liquid_20
20250919,000725.SZ,-0.0024154589371979673,4.13,4.14,a5_top_liquid_20
20250919,002230.SZ,0.004184100418409997,52.8,52.58,a5_top_liquid_20
20250919,002594.SZ,-0.005651262419104852,109.09,109.71,a5_top_liquid_20
20250919,300750.SZ,0.004360980130284409,368.49,366.89,a5_top_liquid_20
20250919,600019.SH,0.007288629737609353,6.91,6.86,a5_top_liquid_20
20250919,600030.SH,-0.001410934744268122,28.31,28.35,a5_top_liquid_20
20250919,600050.SH,-0.009140767824497242,5.42,5.47,a5_top_liquid_20
20250919,600276.SH,-0.020256013504008963,69.65,71.09,a5_top_liquid_20
20250919,600309.SH,-0.008652094717668368,65.31,65.88,a5_top_liquid_20
20250919,600519.SH,6.8121747185401205e-06,1467.97,1467.96,a5_top_liquid_20
20250919,600760.SH,0.06479113384484236,62.45,58.65,a5_top_liquid_20
20250919,600900.SH,-0.004027828634199926,27.2,27.31,a5_top_liquid_20
20250919,601012.SH,0.0047562425683709275,16.9,16.82,a5_top_liquid_20
20250919,601225.SH,0.02625061911837534,20.72,20.19,a5_top_liquid_20
20250919,601318.SH,-0.0032561505065122898,55.1,55.28,a5_top_liquid_20
20250919,601899.SH,0.02457002457002444,25.02,24.42,a5_top_liquid_20
20250919,688981.SH,-0.00663119115841182,121.34,122.15,a5_top_liquid_20
20250922,000001.SZ,-0.006113537117903856,11.38,11.45,a5_top_liquid_20
20250922,000002.SZ,0.002865329512893977,7.0,6.98,a5_top_liquid_20
20250922,000651.SZ,-0.015084075173095957,39.83,40.44,a5_top_liquid_20
20250922,000725.SZ,0.002421307506053294,4.14,4.13,a5_top_liquid_20
20250922,002230.SZ,0.007575757575757791,53.2,52.8,a5_top_liquid_20
20250922,002594.SZ,-0.010083417361811398,107.99,109.09,a5_top_liquid_20
20250922,300750.SZ,0.004233493446226477,370.05,368.49,a5_top_liquid_20
20250922,600019.SH,0.00723589001447178,6.96,6.91,a5_top_liquid_20
20250922,600030.SH,0.016601907453196896,28.78,28.31,a5_top_liquid_20
20250922,600050.SH,0.009225092250922495,5.47,5.42,a5_top_liquid_20
20250922,600276.SH,0.02010050251256268,71.05,69.65,a5_top_liquid_20
20250922,600309.SH,-0.018527024957893268,64.1,65.31,a5_top_liquid_20
20250922,600519.SH,-0.00995933159397,1453.35,1467.97,a5_top_liquid_20
20250922,600760.SH,0.020656525220176025,63.74,62.45,a5_top_liquid_20
20250922,600900.SH,-0.002941176470588225,27.12,27.2,a5_top_liquid_20
20250922,601012.SH,-0.017751479289940697,16.6,16.9,a5_top_liquid_20
20250922,601225.SH,-0.012065637065637014,20.47,20.72,a5_top_liquid_20
20250922,601318.SH,0.0009074410163338875,55.15,55.1,a5_top_liquid_20
20250922,601899.SH,0.013988808952837717,25.37,25.02,a5_top_liquid_20
20250922,688981.SH,0.062469095104664474,128.92,121.34,a5_top_liquid_20
20250923,000001.SZ,0.012302284710017375,11.52,11.38,a5_top_liquid_20
20250923,000002.SZ,-0.034285714285714364,6.76,7.0,a5_top_liquid_20
20250923,000651.SZ,-0.0047702736630680365,39.64,39.83,a5_top_liquid_20
20250923,000725.SZ,0.004830917874396157,4.16,4.14,a5_top_liquid_20
20250923,002230.SZ,-0.029135338345864792,51.65,53.2,a5_top_liquid_20
20250923,002594.SZ,-0.02213167885915368,105.6,107.99,a5_top_liquid_20
20250923,300750.SZ,-0.005134441291717473,368.15,370.05,a5_top_liquid_20
20250923,600019.SH,-0.005747126436781658,6.92,6.96,a5_top_liquid_20
20250923,600030.SH,-0.00972897845726206,28.5,28.78,a5_top_liquid_20
20250923,600050.SH,-0.009140767824497242,5.42,5.47,a5_top_liquid_20
20250923,600276.SH,-0.0190007037297677,69.7,71.05,a5_top_liquid_20
20250923,600309.SH,-0.011856474258970184,63.34,64.1,a5_top_liquid_20
20250923,600519.SH,-0.004080228437747135,1447.42,1453.35,a5_top_liquid_20
20250923,600760.SH,0.0,63.74,63.74,a5_top_liquid_20
20250923,600900.SH,0.007374631268436627,27.32,27.12,a5_top_liquid_20
20250923,601012.SH,-0.01867469879518091,16.29,16.6,a5_top_liquid_20
20250923,601225.SH,0.009281875915974735,20.66,20.47,a5_top_liquid_20
20250923,601318.SH,-0.0023572076155937705,55.02,55.15,a5_top_liquid_20
20250923,601899.SH,0.017737485218762394,25.82,25.37,a5_top_liquid_20
20250923,688981.SH,-0.0031802668321438965,128.51,128.92,a5_top_liquid_20
20250924,000001.SZ,-0.005208333333333259,11.46,11.52,a5_top_liquid_20
20250924,000002.SZ,0.01183431952662728,6.84,6.76,a5_top_liquid_20
20250924,000651.SZ,0.008829465186680263,39.99,39.64,a5_top_liquid_20
20250924,000725.SZ,0.012019230769230616,4.21,4.16,a5_top_liquid_20
20250924,002230.SZ,0.06582768635043568,55.05,51.65,a5_top_liquid_20
20250924,002594.SZ,0.0010416666666666075,105.71,105.6,a5_top_liquid_20
20250924,300750.SZ,0.03199782697270148,379.93,368.15,a5_top_liquid_20
20250924,600019.SH,0.008823529411764675,6.86,6.8,a5_top_liquid_20
20250924,600030.SH,0.006666666666666821,28.69,28.5,a5_top_liquid_20
20250924,600050.SH,0.011070110701107083,5.48,5.42,a5_top_liquid_20
20250924,600276.SH,0.00588235294117645,70.11,69.7,a5_top_liquid_20
20250924,600309.SH,0.005367856015156214,63.68,63.34,a5_top_liquid_20
20250924,600519.SH,-0.0037445938290199265,1442.0,1447.42,a5_top_liquid_20
20250924,600760.SH,0.00627549419516793,64.14,63.74,a5_top_liquid_20
20250924,600900.SH,-0.0025622254758418395,27.25,27.32,a5_top_liquid_20
20250924,601012.SH,0.06813996316758741,17.4,16.29,a5_top_liquid_20
20250924,601225.SH,-0.005324298160697016,20.55,20.66,a5_top_liquid_20
20250924,601318.SH,0.004907306434023928,55.29,55.02,a5_top_liquid_20
20250924,601899.SH,0.004260263361735017,25.93,25.82,a5_top_liquid_20
20250924,688981.SH,0.05034627655435364,134.98,128.51,a5_top_liquid_20
20250925,000001.SZ,-0.005235602094240899,11.4,11.46,a5_top_liquid_20
20250925,000002.SZ,-0.005847953216374324,6.8,6.84,a5_top_liquid_20
20250925,000651.SZ,-0.012253063265816544,39.5,39.99,a5_top_liquid_20
20250925,000725.SZ,-0.009501187648456089,4.17,4.21,a5_top_liquid_20
20250925,002230.SZ,0.020345140781108162,56.17,55.05,a5_top_liquid_20
20250925,002594.SZ,0.016933118910226197,107.5,105.71,a5_top_liquid_20
20250925,300750.SZ,0.034006264311847056,392.85,379.93,a5_top_liquid_20
20250925,600019.SH,-0.010204081632653073,6.79,6.86,a5_top_liquid_20
20250925,600030.SH,0.0006971070059254014,28.71,28.69,a5_top_liquid_20
20250925,600050.SH,-0.005474452554744547,5.45,5.48,a5_top_liquid_20
20250925,600276.SH,0.03080872913992283,72.27,70.11,a5_top_liquid_20
20250925,600309.SH,0.013819095477386911,64.56,63.68,a5_top_liquid_20
20250925,600519.SH,-0.0020804438280166426,1439.0,1442.0,a5_top_liquid_20
20250925,600760.SH,-0.004053632678515662,63.88,64.14,a5_top_liquid_20
20250925,600900.SH,0.0014678899082567476,27.29,27.25,a5_top_liquid_20
20250925,601012.SH,0.020689655172414056,17.76,17.4,a5_top_liquid_20
20250925,601225.SH,-0.004379562043795637,20.46,20.55,a5_top_liquid_20
20250925,601318.SH,-0.003617290649303606,55.09,55.29,a5_top_liquid_20
20250925,601899.SH,0.051677593521018084,27.27,25.93,a5_top_liquid_20
20250925,688981.SH,-0.006445399318417366,134.11,134.98,a5_top_liquid_20
20250926,000001.SZ,0.0,11.4,11.4,a5_top_liquid_20
20250926,000002.SZ,0.0,6.8,6.8,a5_top_liquid_20
20250926,000651.SZ,0.008860759493670933,39.85,39.5,a5_top_liquid_20
20250926,000725.SZ,-0.016786570743405393,4.1,4.17,a5_top_liquid_20
20250926,002230.SZ,-0.03507210254584292,54.2,56.17,a5_top_liquid_20
20250926,002594.SZ,-0.0019534883720929708,107.29,107.5,a5_top_liquid_20
20250926,300750.SZ,-0.03169148529973287,380.4,392.85,a5_top_liquid_20
20250926,600019.SH,0.025036818851251752,6.96,6.79,a5_top_liquid_20
20250926,600030.SH,0.0003483106931381208,28.72,28.71,a5_top_liquid_20
20250926,600050.SH,-0.007339449541284404,5.41,5.45,a5_top_liquid_20
20250926,600276.SH,-0.030303030303030276,70.08,72.27,a5_top_liquid_20
20250926,600309.SH,-0.00851920693928121,64.01,64.56,a5_top_liquid_20
20250926,600519.SH,-0.002779708130646319,1435.0,1439.0,a5_top_liquid_20
20250926,600760.SH,0.009392611145898622,64.48,63.88,a5_top_liquid_20
20250926,600900.SH,0.006595822645657723,27.47,27.29,a5_top_liquid_20
20250926,601012.SH,-0.014639639639639768,17.5,17.76,a5_top_liquid_20
20250926,601225.SH,-0.004897159647404559,20.32,20.42,a5_top_liquid_20
20250926,601318.SH,0.0023597749137773683,55.22,55.09,a5_top_liquid_20
20250926,601899.SH,0.0047671433810048125,27.4,27.27,a5_top_liquid_20
20250926,688981.SH,-0.013720080530907452,132.27,134.11,a5_top_liquid_20
20250929,000001.SZ,-0.0026315789473685403,11.37,11.4,a5_top_liquid_20
20250929,000002.SZ,0.0014705882352941124,6.81,6.8,a5_top_liquid_20
20250929,000651.SZ,0.0022584692597238387,39.94,39.85,a5_top_liquid_20
20250929,000725.SZ,0.004878048780487809,4.12,4.1,a5_top_liquid_20
20250929,002230.SZ,-0.004612546125461248,53.95,54.2,a5_top_liquid_20
20250929,002594.SZ,0.012303103737533627,108.61,107.29,a5_top_liquid_20
20250929,300750.SZ,0.044610935856992606,397.37,380.4,a5_top_liquid_20
20250929,600019.SH,0.004310344827586299,6.99,6.96,a5_top_liquid_20
20250929,600030.SH,0.05884401114206139,30.41,28.72,a5_top_liquid_20
20250929,600050.SH,0.009242144177449063,5.46,5.41,a5_top_liquid_20
20250929,600276.SH,-0.012557077625570678,69.2,70.08,a5_top_liquid_20
20250929,600309.SH,0.03015153882205901,65.94,64.01,a5_top_liquid_20
20250929,600519.SH,0.018020905923344932,1460.86,1435.0,a5_top_liquid_20
20250929,600760.SH,0.012717121588089242,65.3,64.48,a5_top_liquid_20
20250929,600900.SH,-0.006188569348379969,27.3,27.47,a5_top_liquid_20
20250929,601012.SH,0.004571428571428449,17.58,17.5,a5_top_liquid_20
20250929,601225.SH,-0.01279527559055127,20.06,20.32,a5_top_liquid_20
20250929,601318.SH,0.014306410720753338,56.01,55.22,a5_top_liquid_20
20250929,601899.SH,0.050000000000000044,28.77,27.4,a5_top_liquid_20
20250929,688981.SH,0.02835110002268082,136.02,132.27,a5_top_liquid_20
20250930,000001.SZ,-0.0026385224274405594,11.34,11.37,a5_top_liquid_20
20250930,000002.SZ,0.011747430249632984,6.89,6.81,a5_top_liquid_20
20250930,000651.SZ,-0.0055082623935903685,39.72,39.94,a5_top_liquid_20
20250930,000725.SZ,0.009708737864077666,4.16,4.12,a5_top_liquid_20
20250930,002230.SZ,0.038924930491195386,56.05,53.95,a5_top_liquid_20
20250930,002594.SZ,0.005524353190313969,109.21,108.61,a5_top_liquid_20
20250930,300750.SZ,0.011651609331353674,402.0,397.37,a5_top_liquid_20
20250930,600019.SH,0.011444921316166035,7.07,6.99,a5_top_liquid_20
20250930,600030.SH,-0.016770799079250276,29.9,30.41,a5_top_liquid_20
20250930,600050.SH,0.0073260073260073,5.5,5.46,a5_top_liquid_20
20250930,600276.SH,0.03395953757225434,71.55,69.2,a5_top_liquid_20
20250930,600309.SH,0.009705793145283526,66.58,65.94,a5_top_liquid_20
20250930,600519.SH,-0.011547992278520769,1443.99,1460.86,a5_top_liquid_20
20250930,600760.SH,0.10000000000000009,71.83,65.3,a5_top_liquid_20
20250930,600900.SH,-0.001831501831501825,27.25,27.3,a5_top_liquid_20
20250930,601012.SH,0.023890784982935287,18.0,17.58,a5_top_liquid_20
20250930,601225.SH,-0.0029910269192422456,20.0,20.06,a5_top_liquid_20
20250930,601318.SH,-0.016068559185859588,55.11,56.01,a5_top_liquid_20
20250930,601899.SH,0.031173380035026232,29.44,28.55,a5_top_liquid_20
20250930,688981.SH,0.030216144684604984,140.13,136.02,a5_top_liquid_20
20251009,000001.SZ,0.005291005291005346,11.4,11.34,a5_top_liquid_20
20251009,000002.SZ,-0.014513788098693747,6.79,6.89,a5_top_liquid_20
20251009,000651.SZ,0.0166163141993958,40.38,39.72,a5_top_liquid_20
20251009,000725.SZ,0.028846153846153966,4.28,4.16,a5_top_liquid_20
20251009,002230.SZ,0.06404995539696712,59.64,56.05,a5_top_liquid_20
20251009,002594.SZ,0.012727772182034691,110.6,109.21,a5_top_liquid_20
20251009,300750.SZ,0.019626865671641847,409.89,402.0,a5_top_liquid_20
20251009,600019.SH,0.01555869872701554,7.18,7.07,a5_top_liquid_20
20251009,600030.SH,-0.00836120401337792,29.65,29.9,a5_top_liquid_20
20251009,600050.SH,0.014545454545454639,5.58,5.5,a5_top_liquid_20
20251009,600276.SH,-0.005590496156533731,71.15,71.55,a5_top_liquid_20
20251009,600309.SH,0.01727245419044765,67.73,66.58,a5_top_liquid_20
20251009,600519.SH,-0.00499310937056352,1436.78,1443.99,a5_top_liquid_20
20251009,600760.SH,-0.00863149102046501,71.21,71.83,a5_top_liquid_20
20251009,600900.SH,0.01577981651376148,27.68,27.25,a5_top_liquid_20
20251009,601012.SH,0.04888888888888876,18.88,18.0,a5_top_liquid_20
20251009,601225.SH,0.02100000000000013,20.42,20.0,a5_top_liquid_20
20251009,601318.SH,-0.0012701868989294374,55.04,55.11,a5_top_liquid_20
20251009,601899.SH,0.0998641304347827,32.38,29.44,a5_top_liquid_20
20251009,688981.SH,-0.008706201384428791,138.91,140.13,a5_top_liquid_20
20251010,000001.SZ,0.002631578947368318,11.43,11.4,a5_top_liquid_20
20251010,000002.SZ,-0.00589101620029453,6.75,6.79,a5_top_liquid_20
20251010,000651.SZ,0.0007429420505198348,40.41,40.38,a5_top_liquid_20
20251010,000725.SZ,-0.02570093457943934,4.17,4.28,a5_top_liquid_20
20251010,002230.SZ,-0.06153588195841719,55.97,59.64,a5_top_liquid_20
20251010,002594.SZ,-0.025406871609403137,107.79,110.6,a5_top_liquid_20
20251010,300750.SZ,-0.06816462953475322,381.95,409.89,a5_top_liquid_20
20251010,600019.SH,0.011142061281337101,7.26,7.18,a5_top_liquid_20
20251010,600030.SH,0.0010118043844857816,29.68,29.65,a5_top_liquid_20
20251010,600050.SH,-0.008960573476702427,5.53,5.58,a5_top_liquid_20
20251010,600276.SH,-0.04146170063246668,68.2,71.15,a5_top_liquid_20
20251010,600309.SH,0.0,67.73,67.73,a5_top_liquid_20
20251010,600519.SH,-0.0047188852851515195,1430.0,1436.78,a5_top_liquid_20
20251010,600760.SH,-0.0002808594298553402,71.19,71.21,a5_top_liquid_20
20251010,600900.SH,0.0018063583815028927,27.73,27.68,a5_top_liquid_20
20251010,601012.SH,-0.025423728813559365,18.4,18.88,a5_top_liquid_20
20251010,601225.SH,0.012242899118511286,20.67,20.42,a5_top_liquid_20
20251010,601318.SH,0.009084302325581328,55.54,55.04,a5_top_liquid_20
20251010,601899.SH,-0.04663372452130954,30.87,32.38,a5_top_liquid_20
20251010,688981.SH,-0.07890000719890577,127.95,138.91,a5_top_liquid_20
20251013,000001.SZ,-0.002624671916010457,11.4,11.43,a5_top_liquid_20
20251013,000002.SZ,-0.026666666666666616,6.57,6.75,a5_top_liquid_20
20251013,000651.SZ,0.0009898539965356168,40.45,40.41,a5_top_liquid_20
20251013,000725.SZ,-0.014388489208633004,4.11,4.17,a5_top_liquid_20
20251013,002230.SZ,-0.009826692871180986,55.42,55.97,a5_top_liquid_20
20251013,002594.SZ,-0.01948232674645156,105.69,107.79,a5_top_liquid_20
20251013,300750.SZ,-0.019505170833878704,374.5,381.95,a5_top_liquid_20
20251013,600019.SH,0.0027548209366392573,7.28,7.26,a5_top_liquid_20
20251013,600030.SH,-0.016172506738544534,29.2,29.68,a5_top_liquid_20
20251013,600050.SH,0.0,5.53,5.53,a5_top_liquid_20
20251013,600276.SH,-0.017888563049853312,66.98,68.2,a5_top_liquid_20
20251013,600309.SH,-0.020375018455632832,66.35,67.73,a5_top_liquid_20
20251013,600519.SH,-0.00755244755244755,1419.2,1430.0,a5_top_liquid_20
20251013,600760.SH,-0.0061806433487848755,70.75,71.19,a5_top_liquid_20
20251013,600900.SH,0.0021637216011538563,27.79,27.73,a5_top_liquid_20
20251013,601012.SH,-0.014673913043478204,18.13,18.4,a5_top_liquid_20
20251013,601225.SH,-0.005321722302854548,20.56,20.67,a5_top_liquid_20
20251013,601318.SH,-0.00792221822110184,55.1,55.54,a5_top_liquid_20
20251013,601899.SH,0.013929381276320152,31.3,30.87,a5_top_liquid_20
20251013,688981.SH,0.06658851113716291,136.47,127.95,a5_top_liquid_20
20251014,000001.SZ,0.014912280701754321,11.57,11.4,a5_top_liquid_20
20251014,000002.SZ,-0.0060882800608828,6.53,6.57,a5_top_liquid_20
20251014,000651.SZ,0.0032138442521629784,40.58,40.45,a5_top_liquid_20
20251014,000725.SZ,-0.012165450121654708,4.06,4.11,a5_top_liquid_20
20251014,002230.SZ,-0.04547094911584271,52.9,55.42,a5_top_liquid_20
20251014,002594.SZ,0.0028384899233606653,105.99,105.69,a5_top_liquid_20
20251014,300750.SZ,-0.044058744993324406,358.0,374.5,a5_top_liquid_20
20251014,600019.SH,-0.008241758241758323,7.22,7.28,a5_top_liquid_20
20251014,600030.SH,-0.005821917808219168,29.03,29.2,a5_top_liquid_20
20251014,600050.SH,-0.001808318264014619,5.52,5.53,a5_top_liquid_20
20251014,600276.SH,-0.04045983875783832,64.27,66.98,a5_top_liquid_20
20251014,600309.SH,-0.023813112283345816,64.77,66.35,a5_top_liquid_20
20251014,600519.SH,0.02242108229988715,1451.02,1419.2,a5_top_liquid_20
20251014,600760.SH,-0.0428268551236749,67.72,70.75,a5_top_liquid_20
20251014,600900.SH,0.007196833393307012,27.99,27.79,a5_top_liquid_20
20251014,601012.SH,0.06343077771649219,19.28,18.13,a5_top_liquid_20
20251014,601225.SH,0.03745136186770437,21.33,20.56,a5_top_liquid_20
20251014,601318.SH,0.025045372050816583,56.48,55.1,a5_top_liquid_20
20251014,601899.SH,-0.057507987220447254,29.5,31.3,a5_top_liquid_20
20251014,688981.SH,-0.06792701692679703,127.2,136.47,a5_top_liquid_20
20251015,000001.SZ,0.0061782877316858276,11.4,11.33,a5_top_liquid_20
20251015,000002.SZ,-0.006125574272588086,6.49,6.53,a5_top_liquid_20
20251015,000651.SZ,0.005914243469689495,40.82,40.58,a5_top_liquid_20
20251015,000725.SZ,0.009852216748768461,4.1,4.06,a5_top_liquid_20
20251015,002230.SZ,0.029867674858222948,54.48,52.9,a5_top_liquid_20
20251015,002594.SZ,0.010472686102462436,107.1,105.99,a5_top_liquid_20
20251015,300750.SZ,0.03156424581005579,369.3,358.0,a5_top_liquid_20
20251015,600019.SH,0.0041551246537396835,7.25,7.22,a5_top_liquid_20
20251015,600030.SH,0.022735101619014708,29.69,29.03,a5_top_liquid_20
20251015,600050.SH,-0.0018115942028985588,5.51,5.52,a5_top_liquid_20
20251015,600276.SH,0.033141434572895756,66.4,64.27,a5_top_liquid_20
20251015,600309.SH,-0.0003087849312952695,64.75,64.77,a5_top_liquid_20
20251015,600519.SH,0.007567090736171789,1462.0,1451.02,a5_top_liquid_20
20251015,600760.SH,-0.01683402244536325,66.58,67.72,a5_top_liquid_20
20251015,600900.SH,-0.002143622722400762,27.93,27.99,a5_top_liquid_20
20251015,601012.SH,0.022821576763485396,19.72,19.28,a5_top_liquid_20
