trade_date,symbol,asset_return_1d,asset_close,asset_pre_close,asset_universe_id
20260403,300750.SZ,-0.03666774684049168,386.46,401.17,a5_top_liquid_20
20260403,600019.SH,-0.006211180124223614,6.4,6.44,a5_top_liquid_20
20260403,600030.SH,-0.00621632822213003,23.98,24.13,a5_top_liquid_20
20260403,600050.SH,0.006772009029345494,4.46,4.43,a5_top_liquid_20
20260403,600276.SH,-0.01725640578699661,56.38,57.37,a5_top_liquid_20
20260403,600309.SH,-0.0039898440333695495,82.38,82.71,a5_top_liquid_20
20260403,600519.SH,8.219853686597389e-05,1460.0,1459.88,a5_top_liquid_20
20260403,600760.SH,-0.0008281573498964967,48.26,48.3,a5_top_liquid_20
20260403,600900.SH,-0.01147723065531292,26.7,27.01,a5_top_liquid_20
20260403,601012.SH,-0.040322580645161255,16.66,17.36,a5_top_liquid_20
20260403,601225.SH,-0.015145631067961185,25.36,25.75,a5_top_liquid_20
20260403,601318.SH,-0.00017464198393291053,57.25,57.26,a5_top_liquid_20
20260403,601899.SH,-0.0063405797101449,32.91,33.12,a5_top_liquid_20
20260403,688981.SH,-0.015236051502145909,91.78,93.2,a5_top_liquid_20
20260407,000001.SZ,-0.008093525179856065,11.03,11.12,a5_top_liquid_20
20260407,000002.SZ,-0.002617801047120394,3.81,3.82,a5_top_liquid_20
20260407,000651.SZ,-0.0037363223912463273,37.33,37.47,a5_top_liquid_20
20260407,000725.SZ,-0.0050890585241730735,3.91,3.93,a5_top_liquid_20
20260407,002230.SZ,-0.0030621172353455517,45.58,45.72,a5_top_liquid_20
20260407,002594.SZ,-0.01040298959701036,97.98,99.01,a5_top_liquid_20
20260407,300750.SZ,-0.004838793148061904,384.59,386.46,a5_top_liquid_20
20260407,600019.SH,-0.0031250000000000444,6.38,6.4,a5_top_liquid_20
20260407,600030.SH,-0.002502085070892335,23.92,23.98,a5_top_liquid_20
20260407,600050.SH,0.0022421524663676085,4.47,4.46,a5_top_liquid_20
20260407,600276.SH,-0.004611564384533584,56.12,56.38,a5_top_liquid_20
20260407,600309.SH,0.0472201990774459,86.27,82.38,a5_top_liquid_20
20260407,600519.SH,-0.013684931506849352,1440.02,1460.0,a5_top_liquid_20
20260407,600760.SH,-0.012018234562784835,47.68,48.26,a5_top_liquid_20
20260407,600900.SH,-0.008239700374531811,26.48,26.7,a5_top_liquid_20
20260407,601012.SH,0.0024009603841537164,16.7,16.66,a5_top_liquid_20
20260407,601225.SH,0.019321766561514186,25.85,25.36,a5_top_liquid_20
20260407,601318.SH,-0.00978165938864628,56.69,57.25,a5_top_liquid_20
20260407,601899.SH,-0.015192950470981459,32.41,32.91,a5_top_liquid_20
20260407,688981.SH,0.04183918064937897,95.62,91.78,a5_top_liquid_20
20260408,000001.SZ,0.017225747960109006,11.22,11.03,a5_top_liquid_20
20260408,000002.SZ,0.036745406824147064,3.95,3.81,a5_top_liquid_20
20260408,000651.SZ,0.012590409858022955,37.8,37.33,a5_top_liquid_20
20260408,000725.SZ,0.03069053708439906,4.03,3.91,a5_top_liquid_20
20260408,002230.SZ,0.05111891180342254,47.91,45.58,a5_top_liquid_20
20260408,002594.SZ,0.03306797305572551,101.22,97.98,a5_top_liquid_20
20260408,300750.SZ,0.017447151511999826,391.3,384.59,a5_top_liquid_20
20260408,600019.SH,0.017241379310344973,6.49,6.38,a5_top_liquid_20
20260408,600030.SH,0.032608695652173836,24.7,23.92,a5_top_liquid_20
20260408,600050.SH,0.022371364653243964,4.57,4.47,a5_top_liquid_20
20260408,600276.SH,0.023699215965787612,57.45,56.12,a5_top_liquid_20
20260408,600309.SH,0.001970557551872032,86.44,86.27,a5_top_liquid_20
20260408,600519.SH,0.01736086998791686,1465.02,1440.02,a5_top_liquid_20
20260408,600760.SH,0.02726510067114085,48.98,47.68,a5_top_liquid_20
20260408,600900.SH,0.003776435045317106,26.58,26.48,a5_top_liquid_20
20260408,601012.SH,0.037125748502994105,17.32,16.7,a5_top_liquid_20
20260408,601225.SH,-0.0220502901353965,25.28,25.85,a5_top_liquid_20
20260408,601318.SH,0.04868583524431136,59.45,56.69,a5_top_liquid_20
20260408,601899.SH,0.06818883060783709,34.62,32.41,a5_top_liquid_20
20260408,688981.SH,0.05814683120686048,101.18,95.62,a5_top_liquid_20
20260409,000001.SZ,-0.010695187165775444,11.1,11.22,a5_top_liquid_20
20260409,000002.SZ,-0.020253164556962022,3.87,3.95,a5_top_liquid_20
20260409,000651.SZ,-0.012698412698412653,37.32,37.8,a5_top_liquid_20
20260409,000725.SZ,-0.004962779156327701,4.01,4.03,a5_top_liquid_20
20260409,002230.SZ,-0.014610728449175436,47.21,47.91,a5_top_liquid_20
20260409,002594.SZ,-0.0216360403082394,99.03,101.22,a5_top_liquid_20
20260409,300750.SZ,-0.0033478149757220077,389.99,391.3,a5_top_liquid_20
20260409,600019.SH,-0.013867488443759624,6.4,6.49,a5_top_liquid_20
20260409,600030.SH,-0.022267206477732837,24.15,24.7,a5_top_liquid_20
20260409,600050.SH,-0.010940919037199293,4.52,4.57,a5_top_liquid_20
20260409,600276.SH,-0.008529155787641463,56.96,57.45,a5_top_liquid_20
20260409,600309.SH,0.013304025913928763,87.59,86.44,a5_top_liquid_20
20260409,600519.SH,-0.0030921079575705335,1460.49,1465.02,a5_top_liquid_20
20260409,600760.SH,-0.02409146590445077,47.8,48.98,a5_top_liquid_20
20260409,600900.SH,-0.007148231753197787,26.39,26.58,a5_top_liquid_20
20260409,601012.SH,-0.023094688221708903,16.92,17.32,a5_top_liquid_20
20260409,601225.SH,-0.0003955696202532222,25.27,25.28,a5_top_liquid_20
20260409,601318.SH,-0.011942809083263284,58.74,59.45,a5_top_liquid_20
20260409,601899.SH,-0.020797227036395083,33.9,34.62,a5_top_liquid_20
20260409,688981.SH,-0.014429729195493235,99.72,101.18,a5_top_liquid_20
20260410,000001.SZ,-0.0009009009009008917,11.09,11.1,a5_top_liquid_20
20260410,000002.SZ,0.0051679586563306845,3.89,3.87,a5_top_liquid_20
20260410,000651.SZ,0.000535905680600246,37.34,37.32,a5_top_liquid_20
20260410,000725.SZ,0.007481296758104827,4.04,4.01,a5_top_liquid_20
20260410,002230.SZ,0.00910823977970776,47.64,47.21,a5_top_liquid_20
20260410,002594.SZ,0.02665858830657375,101.67,99.03,a5_top_liquid_20
20260410,300750.SZ,0.06669401779532813,416.0,389.99,a5_top_liquid_20
20260410,600019.SH,0.0031249999999998224,6.42,6.4,a5_top_liquid_20
20260410,600030.SH,0.07246376811594213,25.9,24.15,a5_top_liquid_20
20260410,600050.SH,0.008849557522123908,4.56,4.52,a5_top_liquid_20
20260410,600276.SH,0.0017556179775282121,57.06,56.96,a5_top_liquid_20
20260410,600309.SH,0.016896906039502113,89.07,87.59,a5_top_liquid_20
20260410,600519.SH,-0.0044711021643421,1453.96,1460.49,a5_top_liquid_20
20260410,600760.SH,0.019246861924686165,48.72,47.8,a5_top_liquid_20
20260410,600900.SH,0.00037893141341416303,26.4,26.39,a5_top_liquid_20
20260410,601012.SH,0.011820330969267046,17.12,16.92,a5_top_liquid_20
20260410,601225.SH,-0.001582904629995996,25.23,25.27,a5_top_liquid_20
20260410,601318.SH,0.0013619339462036528,58.82,58.74,a5_top_liquid_20
20260410,601899.SH,-0.004424778761061954,33.75,33.9,a5_top_liquid_20
20260410,688981.SH,0.012936221419975968,101.01,99.72,a5_top_liquid_20
20260413,000001.SZ,-0.0018034265103696878,11.07,11.09,a5_top_liquid_20
20260413,000002.SZ,0.005141388174807249,3.91,3.89,a5_top_liquid_20
20260413,000651.SZ,-0.004820567755758121,37.16,37.34,a5_top_liquid_20
20260413,000725.SZ,-0.0024752475247524774,4.03,4.04,a5_top_liquid_20
20260413,002230.SZ,0.002938706968933724,47.78,47.64,a5_top_liquid_20
20260413,002594.SZ,0.025376217173207483,104.25,101.67,a5_top_liquid_20
20260413,300750.SZ,0.026754807692307647,427.13,416.0,a5_top_liquid_20
20260413,600019.SH,0.0031152647975078995,6.44,6.42,a5_top_liquid_20
20260413,600030.SH,0.007335907335907388,26.09,25.9,a5_top_liquid_20
20260413,600050.SH,0.0,4.56,4.56,a5_top_liquid_20
20260413,600276.SH,-0.03259726603575186,55.2,57.06,a5_top_liquid_20
20260413,600309.SH,0.03514090041540374,92.2,89.07,a5_top_liquid_20
20260413,600519.SH,-0.00732482324135475,1443.31,1453.96,a5_top_liquid_20
20260413,600760.SH,0.06075533661740562,51.68,48.72,a5_top_liquid_20
20260413,600900.SH,0.0007575757575759567,26.42,26.4,a5_top_liquid_20
20260413,601012.SH,0.032710280373831724,17.68,17.12,a5_top_liquid_20
20260413,601225.SH,0.00356718192627814,25.32,25.23,a5_top_liquid_20
20260413,601318.SH,-0.01819109146548792,57.75,58.82,a5_top_liquid_20
20260413,601899.SH,-0.002666666666666817,33.66,33.75,a5_top_liquid_20
20260413,688981.SH,-0.003663003663003761,100.64,101.01,a5_top_liquid_20
20260414,000001.SZ,0.009033423667569984,11.17,11.07,a5_top_liquid_20
20260414,000002.SZ,0.028132992327365658,4.02,3.91,a5_top_liquid_20
20260414,000651.SZ,0.0032292787944026013,37.28,37.16,a5_top_liquid_20
20260414,000725.SZ,-0.002481389578163906,4.02,4.03,a5_top_liquid_20
20260414,002230.SZ,0.011511092507325182,48.33,47.78,a5_top_liquid_20
20260414,002594.SZ,-0.0041247002398082655,103.82,104.25,a5_top_liquid_20
20260414,300750.SZ,0.008568819797251548,430.79,427.13,a5_top_liquid_20
20260414,600019.SH,0.0031055900621117516,6.46,6.44,a5_top_liquid_20
20260414,600030.SH,0.003832886163281035,26.19,26.09,a5_top_liquid_20
20260414,600050.SH,0.004385964912280826,4.58,4.56,a5_top_liquid_20
20260414,600276.SH,0.017753623188405676,56.18,55.2,a5_top_liquid_20
20260414,600309.SH,-0.016485900216919647,90.68,92.2,a5_top_liquid_20
20260414,600519.SH,0.002487338132487249,1446.9,1443.31,a5_top_liquid_20
20260414,600760.SH,-0.005611455108359142,51.39,51.68,a5_top_liquid_20
20260414,600900.SH,0.0,26.42,26.42,a5_top_liquid_20
20260414,601012.SH,-0.007352941176470562,17.55,17.68,a5_top_liquid_20
20260414,601225.SH,-0.012243285939968374,25.01,25.32,a5_top_liquid_20
20260414,601318.SH,0.021125541125541103,58.97,57.75,a5_top_liquid_20
20260414,601899.SH,0.033868092691622165,34.8,33.66,a5_top_liquid_20
20260414,688981.SH,0.008744038155802825,101.52,100.64,a5_top_liquid_20
20260415,000001.SZ,0.0035810205908684,11.21,11.17,a5_top_liquid_20
20260415,000002.SZ,-0.01243781094527352,3.97,4.02,a5_top_liquid_20
20260415,000651.SZ,0.00295064377682408,37.39,37.28,a5_top_liquid_20
20260415,000725.SZ,-0.004975124378109319,4.0,4.02,a5_top_liquid_20
20260415,002230.SZ,-0.016345954893440928,47.54,48.33,a5_top_liquid_20
20260415,002594.SZ,-0.007609323829705139,103.03,103.82,a5_top_liquid_20
20260415,300750.SZ,0.0004874764966689149,431.0,430.79,a5_top_liquid_20
20260415,600019.SH,-0.015479876160990669,6.36,6.46,a5_top_liquid_20
20260415,600030.SH,-0.0068728522336769515,26.01,26.19,a5_top_liquid_20
20260415,600050.SH,-0.0021834061135370675,4.57,4.58,a5_top_liquid_20
20260415,600276.SH,0.0275898896404414,57.73,56.18,a5_top_liquid_20
20260415,600309.SH,-0.017644464049404562,89.08,90.68,a5_top_liquid_20
20260415,600519.SH,0.014237334992051931,1467.5,1446.9,a5_top_liquid_20
20260415,600760.SH,-0.014205098268145644,50.66,51.39,a5_top_liquid_20
20260415,600900.SH,0.0049205147615443146,26.55,26.42,a5_top_liquid_20
20260415,601012.SH,-0.009686609686609837,17.38,17.55,a5_top_liquid_20
20260415,601225.SH,0.005997600959616101,25.16,25.01,a5_top_liquid_20
20260415,601318.SH,-0.004578599287773377,58.7,58.97,a5_top_liquid_20
20260415,601899.SH,0.0031609195402297896,34.91,34.8,a5_top_liquid_20
20260415,688981.SH,0.02354215918045699,103.91,101.52,a5_top_liquid_20
20260416,000001.SZ,-0.010704727921498791,11.09,11.21,a5_top_liquid_20
20260416,000002.SZ,-0.0025188916876575096,3.96,3.97,a5_top_liquid_20
20260416,000651.SZ,-0.0018721583311045453,37.32,37.39,a5_top_liquid_20
20260416,000725.SZ,0.007500000000000062,4.03,4.0,a5_top_liquid_20
20260416,002230.SZ,0.011779554059739183,48.1,47.54,a5_top_liquid_20
20260416,002594.SZ,0.024361836358342215,105.54,103.03,a5_top_liquid_20
20260416,300750.SZ,0.053317865429234335,453.98,431.0,a5_top_liquid_20
20260416,600019.SH,0.0,6.36,6.36,a5_top_liquid_20
20260416,600030.SH,0.011534025374855705,26.31,26.01,a5_top_liquid_20
20260416,600050.SH,0.006564551422319376,4.6,4.57,a5_top_liquid_20
20260416,600276.SH,-0.004503724233500761,57.47,57.73,a5_top_liquid_20
20260416,600309.SH,0.011450381679389166,90.1,89.08,a5_top_liquid_20
20260416,600519.SH,-0.003175468483816113,1462.84,1467.5,a5_top_liquid_20
20260416,600760.SH,-0.0031583103039872773,50.5,50.66,a5_top_liquid_20
20260416,600900.SH,0.0,26.55,26.55,a5_top_liquid_20
20260416,601012.SH,0.007479861910241858,17.51,17.38,a5_top_liquid_20
20260416,601225.SH,-0.006756756756756799,24.99,25.16,a5_top_liquid_20
20260416,601318.SH,-0.003066439522998343,58.52,58.7,a5_top_liquid_20
20260416,601899.SH,0.01117158407333152,35.3,34.91,a5_top_liquid_20
20260416,688981.SH,0.0025984024636704905,104.18,103.91,a5_top_liquid_20
20260417,000001.SZ,-0.007213706041478862,11.01,11.09,a5_top_liquid_20
20260417,000002.SZ,0.0,3.96,3.96,a5_top_liquid_20
20260417,000651.SZ,-0.009914255091103885,36.95,37.32,a5_top_liquid_20
20260417,000725.SZ,-0.002481389578163906,4.02,4.03,a5_top_liquid_20
20260417,002230.SZ,0.0029106029106029663,48.24,48.1,a5_top_liquid_20
20260417,002594.SZ,-0.016676141747204887,103.78,105.54,a5_top_liquid_20
20260417,300750.SZ,-0.021542799242257438,444.2,453.98,a5_top_liquid_20
20260417,600019.SH,-0.009433962264151052,6.3,6.36,a5_top_liquid_20
20260417,600030.SH,-0.0019004180919801605,26.26,26.31,a5_top_liquid_20
20260417,600050.SH,0.008695652173912993,4.64,4.6,a5_top_liquid_20
20260417,600276.SH,-0.01983643640160082,56.33,57.47,a5_top_liquid_20
20260417,600309.SH,-0.025860155382907868,87.77,90.1,a5_top_liquid_20
20260417,600519.SH,-0.038008257909272314,1407.24,1462.84,a5_top_liquid_20
20260417,600760.SH,0.008514851485148522,50.93,50.5,a5_top_liquid_20
20260417,600900.SH,-0.006403013182674222,26.38,26.55,a5_top_liquid_20
20260417,601012.SH,-0.003997715591090856,17.44,17.51,a5_top_liquid_20
20260417,601225.SH,-0.0076030412164864725,24.8,24.99,a5_top_liquid_20
20260417,601318.SH,-0.01025290498974707,57.92,58.52,a5_top_liquid_20
20260417,601899.SH,-0.01614730878186965,34.73,35.3,a5_top_liquid_20
20260417,688981.SH,0.010078709925129603,105.23,104.18,a5_top_liquid_20
20260420,000001.SZ,0.004541326067211582,11.06,11.01,a5_top_liquid_20
20260420,000002.SZ,-0.007575757575757569,3.93,3.96,a5_top_liquid_20
20260420,000651.SZ,-0.0002706359945874315,36.94,36.95,a5_top_liquid_20
20260420,000725.SZ,0.042288557213930655,4.19,4.02,a5_top_liquid_20
20260420,002230.SZ,0.014510779436152532,48.94,48.24,a5_top_liquid_20
20260420,002594.SZ,-0.00838311813451531,102.91,103.78,a5_top_liquid_20
20260420,300750.SZ,-0.026339486717694705,432.5,444.2,a5_top_liquid_20
20260420,600019.SH,-0.007936507936507908,6.25,6.3,a5_top_liquid_20
20260420,600030.SH,0.0015232292460014563,26.3,26.26,a5_top_liquid_20
20260420,600050.SH,-0.010775862068965525,4.59,4.64,a5_top_liquid_20
20260420,600276.SH,0.0001775252973550412,56.34,56.33,a5_top_liquid_20
20260420,600309.SH,-0.0026204853594621325,87.54,87.77,a5_top_liquid_20
20260420,600519.SH,0.002593729569938308,1410.89,1407.24,a5_top_liquid_20
20260420,600760.SH,-0.002159827213822907,50.82,50.93,a5_top_liquid_20
20260420,600900.SH,0.01743745261561802,26.84,26.38,a5_top_liquid_20
20260420,601012.SH,0.012041284403669472,17.65,17.44,a5_top_liquid_20
20260420,601225.SH,-0.011290322580645218,24.52,24.8,a5_top_liquid_20
20260420,601318.SH,0.01070441988950277,58.54,57.92,a5_top_liquid_20
20260420,601899.SH,0.0025914195220271274,34.82,34.73,a5_top_liquid_20
20260420,688981.SH,0.025943172099211154,107.96,105.23,a5_top_liquid_20
20260421,000001.SZ,0.001808318264014508,11.08,11.06,a5_top_liquid_20
20260421,000002.SZ,-0.007633587786259555,3.9,3.93,a5_top_liquid_20
20260421,000651.SZ,-0.0008121277747699107,36.91,36.94,a5_top_liquid_20
20260421,000725.SZ,0.007159904534606021,4.22,4.19,a5_top_liquid_20
20260421,002230.SZ,-0.003269309358397976,48.78,48.94,a5_top_liquid_20
20260421,002594.SZ,-0.013409775532018275,101.53,102.91,a5_top_liquid_20
20260421,300750.SZ,0.03491329479768801,447.6,432.5,a5_top_liquid_20
20260421,600019.SH,0.011200000000000099,6.32,6.25,a5_top_liquid_20
20260421,600030.SH,0.0,26.3,26.3,a5_top_liquid_20
20260421,600050.SH,0.015250544662309462,4.66,4.59,a5_top_liquid_20
20260421,600276.SH,-0.010472133475328382,55.75,56.34,a5_top_liquid_20
20260421,600309.SH,-0.0005711674663012589,87.49,87.54,a5_top_liquid_20
20260421,600519.SH,0.0007938251741808067,1412.01,1410.89,a5_top_liquid_20
20260421,600760.SH,-0.017119244391971655,49.95,50.82,a5_top_liquid_20
20260421,600900.SH,0.0108047690014903,27.13,26.84,a5_top_liquid_20
20260421,601012.SH,-0.0033994334277619442,17.59,17.65,a5_top_liquid_20
20260421,601225.SH,0.039967373572593834,25.5,24.52,a5_top_liquid_20
20260421,601318.SH,-0.008711991800478325,58.03,58.54,a5_top_liquid_20
20260421,601899.SH,0.024124066628374408,35.66,34.82,a5_top_liquid_20
20260421,688981.SH,-0.004631344942571336,107.46,107.96,a5_top_liquid_20
20260422,000001.SZ,-0.009025270758122761,10.98,11.08,a5_top_liquid_20
20260422,000002.SZ,-0.00512820512820511,3.88,3.9,a5_top_liquid_20
20260422,000651.SZ,0.0008127878623680473,36.94,36.91,a5_top_liquid_20
20260422,000725.SZ,0.011848341232227444,4.27,4.22,a5_top_liquid_20
20260422,002230.SZ,0.014965149651496423,49.51,48.78,a5_top_liquid_20
20260422,002594.SZ,0.0008864375061559127,101.62,101.53,a5_top_liquid_20
20260422,300750.SZ,-0.009848192607047945,436.35,440.69,a5_top_liquid_20
20260422,600019.SH,0.004746835443037778,6.35,6.32,a5_top_liquid_20
20260422,600030.SH,0.0155893536121674,26.71,26.3,a5_top_liquid_20
20260422,600050.SH,-0.03433476394849788,4.5,4.66,a5_top_liquid_20
20260422,600276.SH,-0.005560538116591962,55.44,55.75,a5_top_liquid_20
20260422,600309.SH,0.002400274317064799,87.7,87.49,a5_top_liquid_20
20260422,600519.SH,-0.0017776078073101775,1409.5,1412.01,a5_top_liquid_20
20260422,600760.SH,-0.0030030030030031574,49.8,49.95,a5_top_liquid_20
20260422,600900.SH,-0.00995208256542568,26.86,27.13,a5_top_liquid_20
20260422,601012.SH,-0.0022740193291642674,17.55,17.59,a5_top_liquid_20
20260422,601225.SH,-0.0007843137254901489,25.48,25.5,a5_top_liquid_20
20260422,601318.SH,0.0,58.03,58.03,a5_top_liquid_20
20260422,601899.SH,-0.003645541222658366,35.53,35.66,a5_top_liquid_20
20260422,688981.SH,0.0038153731621068943,107.87,107.46,a5_top_liquid_20
20260423,000001.SZ,0.0018214936247722413,11.0,10.98,a5_top_liquid_20
20260423,000002.SZ,-0.018041237113401998,3.81,3.88,a5_top_liquid_20
20260423,000651.SZ,0.0005414185165133478,36.96,36.94,a5_top_liquid_20
20260423,000725.SZ,-0.01873536299765788,4.19,4.27,a5_top_liquid_20
20260423,002230.SZ,-0.01252272268228638,48.89,49.51,a5_top_liquid_20
20260423,002594.SZ,-0.01613855540247988,99.98,101.62,a5_top_liquid_20
20260423,300750.SZ,0.005843932622894288,438.9,436.35,a5_top_liquid_20
20260423,600019.SH,0.0047244094488190225,6.38,6.35,a5_top_liquid_20
20260423,600030.SH,-0.00861100711344065,26.48,26.71,a5_top_liquid_20
20260423,600050.SH,0.0,4.5,4.5,a5_top_liquid_20
20260423,600276.SH,0.017316017316017396,56.4,55.44,a5_top_liquid_20
20260423,600309.SH,-0.0005701254275940482,87.65,87.7,a5_top_liquid_20
20260423,600519.SH,0.0067399787158566316,1419.0,1409.5,a5_top_liquid_20
20260423,600760.SH,-0.009437751004016004,49.33,49.8,a5_top_liquid_20
20260423,600900.SH,0.003350707371556183,26.95,26.86,a5_top_liquid_20
20260423,601012.SH,-0.0011396011396010985,17.53,17.55,a5_top_liquid_20
20260423,601225.SH,0.02511773940345363,26.12,25.48,a5_top_liquid_20
20260423,601318.SH,-0.002584869894881936,57.88,58.03,a5_top_liquid_20
20260423,601899.SH,-0.03180410920349008,34.4,35.53,a5_top_liquid_20
20260423,688981.SH,-0.0175210902011681,105.98,107.87,a5_top_liquid_20
20260424,000001.SZ,0.0,11.0,11.0,a5_top_liquid_20
20260424,000002.SZ,-0.015748031496062964,3.75,3.81,a5_top_liquid_20
20260424,000651.SZ,0.0040584415584414835,37.11,36.96,a5_top_liquid_20
20260424,000725.SZ,-0.014319809069212486,4.13,4.19,a5_top_liquid_20
20260424,002230.SZ,0.00368173450603404,49.07,48.89,a5_top_liquid_20
20260424,002594.SZ,-0.005201040208041685,99.46,99.98,a5_top_liquid_20
20260424,300750.SZ,0.0136705399863295,444.9,438.9,a5_top_liquid_20
20260424,600019.SH,-0.004702194357366851,6.35,6.38,a5_top_liquid_20
20260424,600030.SH,-0.009441087613293098,26.23,26.48,a5_top_liquid_20
20260424,600050.SH,-0.0022222222222221255,4.49,4.5,a5_top_liquid_20
20260424,600276.SH,-0.006205673758865271,56.05,56.4,a5_top_liquid_20
20260424,600309.SH,0.02156303479749,89.54,87.65,a5_top_liquid_20
20260424,600519.SH,0.02782945736434117,1458.49,1419.0,a5_top_liquid_20
20260424,600760.SH,-0.018447192377863297,48.42,49.33,a5_top_liquid_20
20260424,600900.SH,-0.0051948051948051965,26.81,26.95,a5_top_liquid_20
20260424,601012.SH,-0.00798630918425558,17.39,17.53,a5_top_liquid_20
20260424,601225.SH,0.006891271056661541,26.3,26.12,a5_top_liquid_20
20260424,601318.SH,-0.001727712508638568,57.78,57.88,a5_top_liquid_20
20260424,601899.SH,-0.0026162790697673577,34.31,34.4,a5_top_liquid_20
20260424,688981.SH,0.04698999811285143,110.96,105.98,a5_top_liquid_20
20260427,000001.SZ,0.03454545454545466,11.38,11.0,a5_top_liquid_20
20260427,000002.SZ,-0.005333333333333301,3.73,3.75,a5_top_liquid_20
20260427,000651.SZ,0.01077876583131232,37.51,37.11,a5_top_liquid_20
20260427,000725.SZ,0.01937046004842613,4.21,4.13,a5_top_liquid_20
20260427,002230.SZ,0.015080497248828317,49.81,49.07,a5_top_liquid_20
20260427,002594.SZ,0.028956364367584975,102.34,99.46,a5_top_liquid_20
20260427,300750.SZ,-0.022521915037086893,434.88,444.9,a5_top_liquid_20
20260427,600019.SH,-0.009448818897637712,6.29,6.35,a5_top_liquid_20
20260427,600030.SH,0.020587113991612727,26.77,26.23,a5_top_liquid_20
20260427,600050.SH,0.00222717149220486,4.5,4.49,a5_top_liquid_20
20260427,600276.SH,-0.011953612845673423,55.38,56.05,a5_top_liquid_20
20260427,600309.SH,-0.006365870002233764,88.97,89.54,a5_top_liquid_20
20260427,600519.SH,-0.03790907033987201,1403.2,1458.49,a5_top_liquid_20
20260427,600760.SH,0.0028913672036348093,48.56,48.42,a5_top_liquid_20
20260427,600900.SH,-0.00559492726594546,26.66,26.81,a5_top_liquid_20
20260427,601012.SH,-0.014376078205865395,17.14,17.39,a5_top_liquid_20
